time[YYYY-MM-DD hh:mm:ss PST], oxygensat, oxygen,depth
6/6/17 14:05,97.431,6.068,6
6/6/17 15:05,78.267,4.974,6
6/6/17 16:05,82.191,5.209,6
6/6/17 17:05,84.059,5.324,6
6/6/17 18:05,85.929,5.441,6
6/6/17 19:05,72.561,4.65,6
6/6/17 20:05,70.244,4.508,6
6/6/17 21:05,64.076,4.185,6
6/6/17 22:05,64.844,4.185,6
6/6/17 23:05,65.862,4.235,6
6/7/17 0:05,93.827,5.904,6
6/7/17 1:05,88.168,5.568,6
6/7/17 2:05,78.841,5.007,6
6/7/17 3:05,79.102,5.024,6
6/7/17 4:05,87.452,5.576,6
6/7/17 5:05,68.041,4.358,6
6/7/17 6:05,65.973,4.226,6
6/7/17 7:05,86.039,5.436,6
6/7/17 8:05,80.339,5.165,6
6/7/17 9:05,62.322,4.019,6
6/7/17 10:05,59.875,3.868,6
6/7/17 11:05,64.442,4.146,6
6/7/17 12:05,72.215,4.607,6
6/7/17 13:05,75.614,4.804,6
6/7/17 14:05,75.938,4.827,6
6/7/17 15:05,95.7,5.98,6
6/7/17 16:05,80.303,5.076,6
6/7/17 17:05,72.535,4.626,6
6/7/17 18:05,65.663,4.218,6
6/7/17 19:05,62.068,4.008,6
6/7/17 20:05,61.294,3.957,6
6/7/17 21:05,60.641,3.908,6
6/7/17 22:05,59.095,3.817,6
6/7/17 23:05,58.897,3.799,6
6/8/17 0:05,60.876,3.908,6
6/8/17 1:05,73.382,4.646,6
6/8/17 2:05,87.057,5.478,6
6/8/17 3:05,89.399,5.611,6
6/8/17 4:05,88.791,5.588,6
6/8/17 5:05,89.938,5.643,6
6/8/17 6:05,89.736,5.648,6
6/8/17 7:05,91.343,5.701,6
6/8/17 8:05,95.623,5.96,6
6/8/17 9:05,96.517,6.039,6
6/8/17 10:05,99.769,6.19,6
6/8/17 11:05,102.92,6.41,6
6/8/17 12:05,103.214,6.385,6
6/8/17 13:05,104.22,6.473,6
6/8/17 14:05,103.292,6.361,6
6/8/17 15:05,105.335,6.502,6
6/8/17 16:05,110.157,6.806,6
6/8/17 17:05,103.475,6.4,6
6/8/17 18:05,107.983,6.651,6
6/8/17 19:05,103.185,6.409,6
6/8/17 20:05,100.161,6.169,6
6/8/17 21:05,99.834,6.156,6
6/8/17 22:05,103.654,6.377,6
6/8/17 23:05,101.31,6.241,6
6/9/17 0:05,99.827,6.151,6
6/9/17 1:05,99.793,6.159,6
6/9/17 2:05,99.917,6.17,6
6/9/17 3:05,100.424,6.27,6
6/9/17 4:05,100.872,6.255,6
6/9/17 5:05,101.056,6.276,6
6/9/17 6:05,100.22,6.215,6
6/9/17 7:05,99.967,6.218,6
6/9/17 8:05,98.947,6.157,6
6/9/17 9:05,95.73,5.953,6
6/9/17 10:05,99.63,6.162,6
6/9/17 11:05,99.377,6.138,6
6/9/17 12:05,101.123,6.267,6
6/9/17 13:05,98.443,6.103,6
6/9/17 14:05,102.108,6.293,6
6/9/17 15:05,101.905,6.353,6
6/9/17 16:05,103.574,6.395,6
6/9/17 17:05,104.454,6.435,6
6/9/17 18:05,103.866,6.37,6
6/9/17 19:05,103.484,6.353,6
6/9/17 20:05,102.978,6.299,6
6/9/17 21:05,103.354,6.325,6
6/9/17 22:05,104.367,6.378,6
6/9/17 23:05,99.622,6.123,6
6/10/17 0:05,101.034,6.213,6
6/10/17 1:05,100.287,6.151,6
6/10/17 2:05,101.157,6.181,6
6/10/17 3:05,100.947,6.178,6
6/10/17 4:05,103.188,6.306,6
6/10/17 5:05,102.999,6.296,6
6/10/17 6:05,102.186,6.284,6
6/10/17 7:05,102.699,6.321,6
6/10/17 8:05,102.825,6.327,6
6/10/17 9:05,103.744,6.535,6
6/10/17 10:05,104.305,6.365,6
6/10/17 11:05,103.924,6.327,6
6/10/17 12:05,104.695,6.371,6
6/10/17 13:05,104.834,6.375,6
6/10/17 14:05,104.109,6.308,6
6/10/17 15:05,104.637,6.353,6
6/10/17 16:05,106.56,6.481,6
6/10/17 17:05,105.664,6.422,6
6/10/17 18:05,106.993,6.51,6
6/10/17 19:05,106.144,6.462,6
6/10/17 20:05,106.923,6.51,6
6/10/17 21:05,104.494,6.36,6
6/10/17 22:05,104.034,6.335,6
6/10/17 23:05,106.349,6.483,6
6/11/17 0:05,105.456,6.445,6
6/11/17 1:05,105.53,6.507,6
6/11/17 2:05,103.836,6.333,6
6/11/17 3:05,103.212,6.298,6
6/11/17 4:05,104.624,6.384,6
6/11/17 5:05,105.278,6.42,6
6/11/17 6:05,104.934,6.326,6
6/11/17 7:05,104.85,6.355,6
6/11/17 8:05,105.433,6.368,6
6/11/17 9:05,105.925,6.412,6
6/11/17 10:05,106.207,6.44,6
6/11/17 11:05,105.907,6.411,6
6/11/17 12:05,106.19,6.4,6
6/11/17 13:05,106.057,6.402,6
6/11/17 14:05,106.316,6.419,6
6/11/17 15:05,104.462,6.316,6
6/11/17 16:05,105.173,6.364,6
6/11/17 17:05,108.934,6.575,6
6/11/17 18:05,107.946,6.544,6
6/11/17 19:05,108.628,6.561,6
6/11/17 20:05,106.193,6.413,6
6/11/17 21:05,105.444,6.382,6
6/11/17 22:05,106.758,6.441,6
6/11/17 23:05,107.205,6.469,6
6/12/17 0:05,105.545,6.338,6
6/12/17 1:05,102.724,6.169,6
6/12/17 2:05,102.914,6.175,6
6/12/17 3:05,105.439,6.427,6
6/12/17 4:05,105.441,6.429,6
6/12/17 5:05,104.86,6.34,6
6/12/17 6:05,103.532,6.204,6
6/12/17 7:05,103.195,6.224,6
6/12/17 8:05,101.432,6.08,6
6/12/17 9:05,103.624,6.218,6
6/12/17 10:05,105.552,6.325,6
6/12/17 11:05,105.039,6.298,6
6/12/17 12:05,103.759,6.226,6
6/12/17 13:05,101.903,6.129,6
6/12/17 14:05,104.577,6.257,6
6/12/17 15:05,106.044,6.332,6
6/12/17 16:05,105.526,6.295,6
6/12/17 17:05,106.737,6.356,6
6/12/17 18:05,105.389,6.273,6
6/12/17 19:05,103.333,6.211,6
6/12/17 20:05,101.347,6.185,6
6/12/17 21:05,102.619,6.097,6
6/12/17 22:05,100.574,5.984,6
6/12/17 23:05,101.855,6.056,6
6/13/17 0:05,102.396,6.116,6
6/13/17 1:05,100.788,6.018,6
6/13/17 2:05,94.818,5.677,6
6/13/17 3:05,100.983,6.037,6
6/13/17 4:05,102.111,6.076,6
6/13/17 5:05,102.966,6.209,6
6/13/17 6:05,102.776,6.136,6
6/13/17 7:05,103.109,6.167,6
6/13/17 8:05,103.297,6.171,6
6/13/17 9:05,104.37,6.219,6
6/13/17 12:05,105.67,6.304,6
6/13/17 13:05,106.966,6.399,6
6/13/17 14:05,105.869,6.329,6
6/13/17 15:05,107.326,6.39,6
6/13/17 16:05,105.856,6.311,6
6/13/17 17:05,103.289,6.159,6
6/13/17 18:05,106.313,6.405,6
6/13/17 19:05,106.046,6.317,6
6/13/17 20:05,106.504,6.36,6
6/13/17 21:05,106.766,6.381,6
6/13/17 22:05,107.267,6.394,6
6/13/17 23:05,108.692,6.505,6
6/14/17 0:05,107.166,6.433,6
6/14/17 1:05,106.784,6.413,6
6/14/17 2:05,106.266,6.377,6
6/14/17 3:05,106.826,6.383,6
6/14/17 4:05,107.345,6.42,6
6/14/17 5:05,105.286,6.294,6
6/14/17 6:05,104.52,6.25,6
6/14/17 7:05,103.507,6.214,6
6/14/17 8:05,103.258,6.201,6
6/14/17 9:05,101.906,6.122,6
6/14/17 10:05,106.204,6.374,6
6/14/17 11:05,104.51,5.667,6
6/14/17 12:05,104.787,6.273,6
6/14/17 13:05,104.406,6.274,6
6/14/17 14:05,102.99,6.172,6
6/14/17 15:05,104.196,6.22,6
6/14/17 16:05,105.334,6.262,6
6/14/17 17:05,105.801,6.318,6
6/14/17 18:05,105.238,6.307,6
6/14/17 19:05,105.512,6.352,6
6/14/17 20:05,105.376,6.334,6
6/14/17 21:05,106.335,6.453,6
6/14/17 22:05,103.128,6.204,6
6/14/17 23:05,104.601,6.279,6
6/15/17 0:05,103.888,6.218,6
6/15/17 1:05,104.899,6.26,6
6/15/17 2:05,102.532,6.134,6
6/15/17 3:05,103.722,6.207,6
6/15/17 4:05,101.885,6.116,6
6/15/17 5:05,98.601,5.978,6
6/15/17 6:05,100.835,6.111,6
6/15/17 7:05,99.169,5.997,6
6/15/17 8:05,102.316,6.176,6
6/15/17 9:05,103.28,6.234,6
6/15/17 10:05,102.64,6.19,6
6/15/17 11:05,102.944,6.296,6
6/15/17 12:05,100.125,6.13,6
6/15/17 13:05,100.429,6.211,6
6/15/17 14:05,98.759,6.088,6
6/15/17 15:05,98.245,6.038,6
6/15/17 16:05,101.513,6.25,6
6/15/17 17:05,101.896,6.274,6
6/15/17 18:05,100.956,6.208,6
6/15/17 19:05,98.907,6.09,6
6/15/17 20:05,100.069,6.155,6
6/15/17 21:05,98.981,6.082,6
6/15/17 22:05,99.042,6.089,6
6/15/17 23:05,99.297,6.107,6
6/16/17 0:06,99.087,6.139,6
6/16/17 1:07,99.599,6.175,6
6/16/17 2:05,99.337,6.18,6
6/16/17 3:05,99.216,6.133,6
6/16/17 4:05,99.213,6.146,6
6/16/17 5:05,99.665,6.159,6
6/16/17 6:05,99.606,6.134,6
6/16/17 7:05,99.349,6.12,6
6/16/17 8:05,100.055,6.16,6
6/16/17 9:05,100.495,6.237,6
6/16/17 10:05,100.704,6.194,6
6/16/17 11:05,100.968,6.204,6
6/16/17 12:05,101.533,6.22,6
6/16/17 13:05,101.144,6.17,6
6/16/17 14:05,103.843,6.338,6
6/16/17 15:05,103.586,6.288,6
6/16/17 16:05,102.747,6.218,6
6/16/17 17:05,102.17,6.148,6
6/16/17 18:05,102.171,6.141,6
6/16/17 19:05,105.892,6.375,6
6/16/17 20:05,105.7,6.355,6
6/16/17 21:05,101.921,6.122,6
6/16/17 22:05,104.886,6.3,6
6/16/17 23:05,104.037,6.234,6
6/17/17 0:05,104.117,6.255,6
6/17/17 1:05,103.353,6.221,6
6/17/17 2:05,104.048,6.251,6
6/17/17 3:05,102.191,6.147,6
6/17/17 4:05,101.617,6.107,6
6/17/17 5:05,101.497,6.107,6
6/17/17 6:05,102.333,6.155,6
6/17/17 7:05,102.385,6.203,6
6/17/17 8:05,103.096,6.245,6
6/17/17 9:05,104.774,6.344,6
6/17/17 10:05,105.98,6.406,6
6/17/17 11:05,104.811,6.32,6
6/17/17 12:05,107.76,6.47,6
6/17/17 13:05,106.864,6.413,6
6/17/17 14:05,107.627,6.454,6
6/17/17 15:05,104.88,6.296,6
6/17/17 16:05,103.336,6.203,6
6/17/17 17:05,103.082,6.181,6
6/17/17 18:05,104.505,6.276,6
6/17/17 19:05,103.473,6.203,6
6/17/17 20:05,103.916,6.227,6
6/17/17 21:05,103.207,6.193,6
6/17/17 22:05,103.589,6.218,6
6/17/17 23:05,102.399,6.108,6
6/18/17 0:05,101.69,6.045,6
6/18/17 1:05,101.891,6.08,6
6/18/17 2:05,102.288,6.123,6
6/18/17 3:05,101.406,6.101,6
6/18/17 4:05,101.47,6.103,6
6/18/17 5:05,100.635,6.048,6
6/18/17 6:05,99.418,5.971,6
6/18/17 7:05,99.876,6.002,6
6/18/17 8:05,98.526,5.929,6
6/18/17 9:06,99.735,5.987,6
6/18/17 10:05,101.086,6.07,6
6/18/17 11:05,101.088,6.067,6
6/18/17 12:05,102.027,6.096,6
6/18/17 13:05,102.227,6.121,6
6/18/17 14:05,102.494,6.152,6
6/18/17 15:05,103.427,6.162,6
6/18/17 16:05,103.817,6.184,6
6/18/17 17:05,103.233,6.142,6
6/18/17 18:05,103.238,6.124,6
6/18/17 19:05,103.036,6.118,6
6/18/17 20:05,102.72,6.108,6
6/18/17 21:05,103.899,6.203,6
6/18/17 22:05,103.711,6.213,6
6/18/17 23:05,105.121,6.302,6
6/19/17 0:05,104.543,6.268,6
6/19/17 1:05,105.054,6.296,6
6/19/17 2:05,105.41,6.292,6
6/19/17 3:05,104.77,6.252,6
6/19/17 4:05,104.583,6.248,6
6/19/17 5:05,104.657,6.261,6
6/19/17 6:05,105.162,6.281,6
6/19/17 7:05,105.146,6.265,6
6/19/17 8:05,105.137,6.257,6
6/19/17 9:05,105.787,6.301,6
6/19/17 10:05,105.593,6.281,6
6/19/17 11:05,105.995,6.318,6
6/19/17 12:05,105.699,6.251,6
6/19/17 13:05,106.635,6.357,6
6/19/17 14:05,105.503,6.31,6
6/19/17 15:05,102.499,6.142,6
6/19/17 16:05,106.023,6.337,6
6/19/17 17:05,106.727,6.369,6
6/19/17 18:05,103.806,6.151,6
6/19/17 19:05,102.899,6.072,6
6/19/17 20:05,104.174,6.16,6
6/19/17 21:05,105.65,6.258,6
6/19/17 22:05,106.352,6.298,6
6/19/17 23:05,106.401,6.294,6
6/20/17 0:05,106.067,6.26,6
6/20/17 1:05,105.752,6.245,6
6/20/17 2:05,105.062,6.216,6
6/20/17 3:05,104.104,6.157,6
6/20/17 4:05,104.672,6.177,6
6/20/17 5:05,103.59,6.122,6
6/20/17 6:05,103.778,6.127,6
6/20/17 7:05,104.219,6.149,6
6/20/17 8:05,102.956,6.085,6
6/20/17 9:05,102.953,6.083,6
6/20/17 10:05,103.212,6.103,6
6/20/17 11:05,105.302,6.198,6
6/20/17 12:05,106.648,6.274,6
6/20/17 13:05,105.917,6.283,6
6/20/17 14:05,103.308,6.17,6
6/20/17 15:05,102.403,6.048,6
6/20/17 16:05,101.247,6.005,6
6/20/17 17:05,102.52,6.101,6
6/20/17 18:05,101.359,5.977,6
6/20/17 19:05,103.036,6.103,6
6/20/17 20:05,102.8,6.104,6
6/20/17 21:05,102.206,6.06,6
6/20/17 22:05,102.709,6.105,6
6/20/17 23:05,99.029,5.991,6
6/21/17 0:05,97.806,5.94,6
6/21/17 1:05,96.64,5.87,6
6/21/17 2:05,91.577,5.624,6
6/21/17 3:05,90.557,5.571,6
6/21/17 4:05,87.76,5.426,6
6/21/17 5:05,92.067,5.641,6
6/21/17 6:05,89.524,5.506,6
6/21/17 7:05,90.23,5.543,6
6/21/17 11:05,98.767,6.021,6
6/21/17 12:05,99.095,6.014,6
6/21/17 13:05,100.134,6.068,6
6/21/17 14:05,95.354,5.795,6
6/21/17 15:05,86.054,5.309,6
6/21/17 16:05,81.271,5.053,6
6/21/17 17:05,86.887,5.351,6
6/21/17 18:05,84.201,5.211,6
6/21/17 19:05,87.069,5.356,6
6/21/17 20:05,81.373,5.054,6
6/21/17 21:05,97.175,5.845,6
6/21/17 22:05,95.063,5.748,6
6/21/17 23:05,98.622,5.919,6
6/22/17 0:05,97.731,5.86,6
6/22/17 1:05,98.335,5.9,6
6/22/17 2:05,90.909,5.527,6
6/22/17 3:05,85.154,5.214,6
6/22/17 4:05,84.537,5.202,6
6/22/17 5:05,84.459,5.186,6
6/22/17 6:05,84.85,5.213,6
6/22/17 7:05,92.074,5.598,6
6/22/17 8:05,90.927,5.567,6
6/22/17 9:05,86.849,5.329,6
6/22/17 10:05,91.367,5.627,6
6/22/17 11:05,93.918,5.77,6
6/22/17 12:05,89.441,5.512,6
6/22/17 13:05,96.525,5.941,6
6/22/17 14:05,100.783,6.194,6
6/22/17 15:05,91.828,5.64,6
6/22/17 16:05,83.915,5.205,6
6/22/17 17:05,72.081,4.547,6
6/22/17 18:05,75.613,4.762,6
6/22/17 19:05,75.862,4.77,6
6/22/17 20:05,76.15,4.752,6
6/22/17 21:05,78.347,4.898,6
6/22/17 22:05,80.331,5.016,6
6/22/17 23:05,79.44,4.975,6
6/23/17 0:05,79.043,4.948,6
6/23/17 1:05,79.74,4.969,6
6/23/17 2:06,86.657,5.384,6
6/23/17 3:06,77.783,4.877,6
6/23/17 4:06,76.246,4.784,6
6/23/17 5:06,80.095,5.024,6
6/23/17 6:06,81.445,5.098,6
6/23/17 7:06,81.441,5.092,6
6/23/17 8:06,82.727,5.175,6
6/23/17 9:06,75.548,4.746,6
6/23/17 10:06,84.248,5.253,6
6/23/17 11:06,81.554,5.089,6
6/23/17 12:06,88.448,5.513,6
6/23/17 13:06,92.279,5.696,6
6/23/17 14:06,93.306,5.748,6
6/23/17 15:06,90.044,5.564,6
6/23/17 16:06,87.647,5.457,6
6/23/17 17:06,80.033,5.013,6
6/23/17 18:06,72.35,4.567,6
6/23/17 19:06,61.823,3.945,6
6/23/17 20:06,74.982,4.728,6
6/23/17 21:06,75.502,4.767,6
6/23/17 22:06,74.537,4.706,6
6/23/17 23:06,72.619,4.599,6
6/24/17 0:06,77.184,4.871,6
6/24/17 1:06,79.353,5.023,6
6/24/17 2:06,74.862,4.775,6
6/24/17 3:06,83.416,5.22,6
6/24/17 4:06,78.761,4.954,6
6/24/17 5:06,79.091,4.986,6
6/24/17 6:06,78.079,4.927,6
6/24/17 7:06,74.684,4.728,6
6/24/17 8:06,71.855,4.559,6
6/24/17 9:06,87.755,5.479,6
6/24/17 10:06,75.31,4.745,6
6/24/17 11:06,71.344,4.519,6
6/24/17 12:06,92.921,5.714,6
6/24/17 13:06,92.53,5.737,6
6/24/17 14:06,91.312,5.656,6
6/24/17 15:06,91.706,5.691,6
6/24/17 16:06,86.999,5.397,6
6/24/17 17:06,82.042,5.13,6
6/24/17 18:06,76.081,4.844,6
6/24/17 19:06,74.152,4.728,6
6/24/17 20:06,83.51,5.274,6
6/24/17 21:06,83.865,5.274,6
6/24/17 22:06,88.076,5.499,6
6/24/17 23:06,93.324,5.799,6
6/25/17 0:06,95.661,5.915,6
6/25/17 1:06,95.629,5.919,6
6/25/17 2:06,93.986,5.806,6
6/25/17 3:06,90.738,5.626,6
6/25/17 4:06,90.801,5.631,6
6/25/17 5:06,88.994,5.514,6
6/25/17 6:06,89.901,5.585,6
6/25/17 7:06,93.291,5.79,6
6/25/17 8:06,83.998,5.219,6
6/25/17 9:06,79.72,4.984,6
6/25/17 10:06,93.952,5.812,6
6/25/17 11:06,99.389,6.137,6
6/25/17 12:06,77.662,4.866,6
6/25/17 13:06,90.766,5.604,6
6/25/17 14:06,92.008,5.688,6
6/25/17 15:06,96.42,5.924,6
6/25/17 16:06,99.43,6.086,6
6/25/17 17:06,108.241,6.631,6
6/25/17 18:06,101.856,6.209,6
6/25/17 19:06,97.445,5.986,6
6/25/17 20:06,97.061,5.944,6
6/25/17 21:06,91.274,5.594,6
6/25/17 22:06,88.078,5.415,6
6/25/17 23:06,89.109,5.483,6
6/26/17 0:06,82.643,5.129,6
6/26/17 1:06,85.903,5.333,6
6/26/17 2:06,87.065,5.389,6
6/26/17 3:06,78.984,4.921,6
6/26/17 4:06,92.54,5.728,6
6/26/17 5:06,92.812,5.726,6
6/26/17 6:06,82.515,5.135,6
6/26/17 7:06,74.196,4.671,6
6/26/17 8:06,85.351,5.301,6
6/26/17 9:06,84.089,5.248,6
6/26/17 10:06,84.646,5.272,6
6/26/17 11:06,96.531,5.962,6
6/26/17 12:06,70.656,4.47,6
6/26/17 13:06,93.53,5.775,6
6/26/17 14:06,84.373,5.236,6
6/26/17 15:06,86.889,5.386,6
6/26/17 16:06,102.734,6.224,6
6/26/17 17:06,99.078,6.037,6
6/26/17 18:06,104.058,6.329,6
6/26/17 19:06,102.147,6.173,6
6/26/17 20:06,98.697,5.995,6
6/26/17 21:06,89.197,5.509,6
6/26/17 22:06,88.823,5.498,6
6/26/17 23:06,79.028,4.958,6
6/27/17 0:06,67.454,4.278,6
6/27/17 1:06,94.415,5.849,6
6/27/17 2:06,80.286,5.032,6
6/27/17 3:06,75.795,4.764,6
6/27/17 4:06,92.45,5.735,6
6/27/17 5:06,97.662,6.017,6
6/27/17 6:06,91.167,5.661,6
6/27/17 7:06,84.263,5.268,6
6/27/17 8:06,72.984,4.608,6
6/27/17 9:06,87.152,5.441,6
6/27/17 10:06,83.745,5.238,6
6/27/17 11:06,88.826,5.532,6
6/27/17 12:06,75.606,4.749,6
6/27/17 13:06,74.496,4.712,6
6/27/17 14:06,95.201,5.868,6
6/27/17 15:06,84.577,5.252,6
6/27/17 16:06,90.073,5.538,6
6/27/17 17:06,99.757,6.142,6
6/27/17 18:06,98.285,6.06,6
6/27/17 19:06,98.23,6.062,6
6/27/17 20:06,92.27,5.717,6
6/27/17 21:06,76.055,4.775,6
6/27/17 22:06,76.679,4.841,6
6/27/17 23:06,72.41,4.57,6
6/28/17 0:06,79.449,5.008,6
6/28/17 1:06,74.889,4.738,6
6/28/17 2:06,89.637,5.524,6
6/28/17 3:06,85.972,5.305,6
6/28/17 4:06,82.917,5.149,6
6/28/17 5:06,84.766,5.248,6
6/28/17 6:06,97.232,5.994,6
6/28/17 7:06,87.639,5.426,6
6/28/17 8:06,88.749,5.489,6
6/28/17 9:06,83.712,5.23,6
6/28/17 10:06,81.501,5.125,6
6/28/17 11:06,78.562,4.967,6
6/28/17 12:06,72.739,4.641,6
6/28/17 13:06,72.48,4.624,6
6/28/17 14:06,71.203,4.553,6
6/28/17 15:06,85.055,5.299,6
6/28/17 16:06,87.497,5.439,6
6/28/17 17:06,80.343,5.02,6
6/28/17 18:06,81.704,5.103,6
6/28/17 19:06,91.169,5.638,6
6/28/17 20:06,84.65,5.264,6
6/28/17 21:06,81.537,5.105,6
6/28/17 22:06,78.733,4.958,6
6/28/17 23:06,77.591,4.903,6
6/29/17 0:06,78.689,4.972,6
6/29/17 1:06,79.828,5.029,6
6/29/17 2:06,81.548,5.118,6
6/29/17 3:06,81.863,5.13,6
6/29/17 4:06,83.197,5.202,6
6/29/17 5:06,79.917,5.005,6
6/29/17 6:06,82.014,5.113,6
6/29/17 7:06,86.371,5.361,6
6/29/17 8:06,95.96,5.898,6
6/29/17 9:06,84.032,5.246,6
6/29/17 10:06,79.445,5.005,6
6/29/17 11:06,79.958,5.034,6
6/29/17 12:06,80.397,5.052,6
6/29/17 13:06,79.766,5.023,6
6/29/17 14:06,78.599,4.945,6
6/29/17 15:06,77.206,4.876,6
6/29/17 16:06,75.344,4.767,6
6/29/17 17:06,84.676,5.28,6
6/29/17 18:06,89.165,5.544,6
6/29/17 19:06,92.177,5.712,6
6/29/17 20:06,92.354,5.708,6
6/29/17 21:06,84.665,5.272,6
6/29/17 22:06,68.347,4.358,6
6/29/17 23:06,74.572,4.727,6
6/30/17 0:06,72.56,4.591,6
6/30/17 1:06,73.22,4.644,6
6/30/17 2:06,72.634,4.605,6
6/30/17 3:06,63.921,4.105,6
6/30/17 4:06,63.835,4.084,6
