time[YYYY-MM-DD hh:mm:ss PST], oxygensat, oxygen,depth
7/1/18 15:46,36.084,2.338,6
7/1/18 16:46,74.432,4.718,6
7/1/18 17:46,101.105,6.275,6
7/1/18 18:46,114.04,6.976,6
7/1/18 19:46,76.143,4.783,6
7/1/18 20:46,52.605,3.375,6
7/1/18 21:46,45.983,2.976,6
7/1/18 22:46,47.138,3.045,6
7/1/18 23:46,39.133,2.541,6
7/2/18 0:46,37.315,2.418,6
7/2/18 1:46,44.28,2.854,6
7/2/18 2:46,39.368,2.54,6
7/2/18 3:46,37.942,2.923,6
7/2/18 4:46,67.56,4.301,6
7/2/18 5:46,57.137,3.622,6
7/2/18 6:46,51.028,3.254,6
7/2/18 7:46,42.479,2.742,6
7/2/18 8:46,39.322,2.55,6
7/2/18 9:46,35.97,2.342,6
7/2/18 10:46,32.803,2.14,6
7/2/18 11:46,38.422,2.496,6
7/2/18 12:46,52.036,3.346,6
7/2/18 14:46,53.9,3.456,6
7/2/18 15:46,50.879,3.276,6
7/2/18 16:46,56.22,3.599,6
7/2/18 17:46,59.939,3.815,6
7/2/18 18:46,67.263,4.249,6
7/2/18 19:46,75.775,4.764,6
7/2/18 20:46,58.902,3.74,6
7/2/18 21:46,53.631,3.429,6
7/2/18 22:46,46.668,3,6
7/2/18 23:46,45.508,2.929,6
7/3/18 0:46,42.607,2.749,6
7/3/18 1:46,41.255,2.665,6
7/3/18 2:46,36.289,2.36,6
7/3/18 3:46,38.679,2.509,6
7/3/18 4:46,37.064,2.407,6
7/3/18 5:46,59.943,3.817,6
7/3/18 6:46,53.891,3.446,6
7/3/18 7:46,40.221,2.601,6
7/3/18 8:46,58.275,3.721,6
7/3/18 9:46,47.892,3.075,6
7/3/18 10:46,45.183,2.907,6
7/3/18 11:46,41.699,2.688,6
7/3/18 12:46,29.82,1.943,6
7/3/18 13:46,36.998,2.399,6
7/3/18 14:46,41.776,2.702,6
7/3/18 15:46,41.77,2.696,6
7/3/18 16:46,50.299,3.237,6
7/3/18 17:46,68.369,4.372,6
7/3/18 18:46,83.189,5.221,6
7/3/18 19:46,76.994,4.837,6
7/3/18 20:46,45.574,2.929,6
7/3/18 21:46,26.859,1.76,6
7/3/18 22:46,25.632,1.682,6
7/3/18 23:46,30.609,2.001,6
7/4/18 0:46,44.043,2.851,6
7/4/18 1:46,52.486,3.376,6
7/4/18 2:46,38.151,2.47,6
7/4/18 3:46,28.213,1.846,6
7/4/18 4:46,26.009,1.7,6
7/4/18 5:46,22.581,1.48,6
7/4/18 6:46,55.174,3.524,6
7/4/18 7:46,83.925,5.27,6
7/4/18 8:46,43.491,2.792,6
7/4/18 9:46,31.225,2.02,6
7/4/18 10:46,23.223,1.517,6
7/4/18 11:46,24.651,1.611,6
7/4/18 12:46,27.87,1.81,6
7/4/18 13:46,30.211,1.967,6
7/4/18 14:46,30.533,1.986,6
7/4/18 15:46,30.594,1.988,6
7/4/18 16:46,63.826,4.075,6
7/4/18 17:46,50.076,3.208,6
7/4/18 18:46,51.613,3.297,6
7/4/18 19:46,78.49,4.907,6
7/4/18 20:46,118.251,7.192,6
7/4/18 21:46,54.399,3.481,6
7/4/18 22:46,30.852,2.005,6
7/4/18 23:46,32.204,2.089,6
7/5/18 0:46,31.7,2.067,6
7/5/18 1:46,31.634,2.061,6
7/5/18 2:46,31.701,2.068,6
7/5/18 3:46,43.501,2.803,6
7/5/18 4:46,30.135,1.958,6
7/5/18 5:46,29.107,1.895,6
7/5/18 6:46,85.975,5.409,6
7/5/18 7:46,64.176,4.078,6
7/5/18 8:46,73.111,4.621,6
7/5/18 9:46,69.957,4.426,6
7/5/18 10:46,34.659,2.245,6
7/5/18 11:46,31.692,2.061,6
7/5/18 12:46,30.594,1.989,6
7/5/18 13:46,29.886,1.945,6
7/5/18 14:46,29.55,1.915,6
7/5/18 15:46,46.695,2.981,6
7/5/18 16:46,36.898,2.373,6
7/5/18 17:46,34.522,2.229,6
7/5/18 18:46,35.416,2.278,6
7/5/18 19:46,35.477,2.28,6
7/5/18 20:46,40.821,2.607,6
7/5/18 21:46,54.556,3.459,6
7/5/18 22:46,57.891,3.653,6
7/5/18 23:46,46.688,2.97,6
7/6/18 0:46,42.882,2.731,6
7/6/18 1:46,48.803,3.094,6
7/6/18 2:46,51.837,3.281,6
7/6/18 3:46,44.175,2.813,6
7/6/18 4:46,41.919,2.673,6
7/6/18 5:46,43.778,2.778,6
7/6/18 6:46,83.626,5.18,6
7/6/18 7:46,79.347,4.935,6
7/6/18 8:46,93.231,5.73,6
7/6/18 9:46,105.069,6.448,6
7/6/18 10:46,106.718,6.515,6
7/6/18 11:46,109.275,6.59,6
7/6/18 12:46,117.088,7.092,6
7/6/18 13:46,127.408,7.757,6
7/6/18 14:46,124.802,7.564,6
7/6/18 15:46,122.344,7.398,6
7/6/18 16:46,107.467,6.528,6
7/6/18 17:46,107.657,6.469,6
7/6/18 18:46,108.479,6.494,6
7/6/18 19:46,106.698,6.407,6
7/6/18 20:46,104.575,6.284,6
7/6/18 21:46,104.058,6.25,6
7/6/18 22:46,134.283,8.118,6
7/6/18 23:46,114.978,6.903,6
7/7/18 0:46,124.815,7.474,6
7/7/18 1:46,108.881,6.501,6
7/7/18 2:46,113.047,6.731,6
7/7/18 3:46,112.199,6.788,6
7/7/18 4:46,107.07,6.359,6
7/7/18 5:46,108.285,6.438,6
7/7/18 6:46,102.828,6.103,6
7/7/18 7:46,107.521,6.361,6
7/7/18 8:46,109.87,6.455,6
7/7/18 9:46,109.683,6.447,6
7/7/18 10:46,115.331,6.782,6
7/7/18 11:46,115.578,6.783,6
7/7/18 12:46,120.409,7.072,6
7/7/18 13:46,124.511,7.305,6
7/7/18 14:46,125.161,7.348,6
7/7/18 15:46,124.834,7.321,6
7/7/18 16:46,124.779,7.322,6
7/7/18 17:46,122.66,7.198,6
7/7/18 18:46,123.249,7.244,6
7/7/18 19:46,122.21,7.162,6
7/7/18 20:46,124.131,7.268,6
7/7/18 21:46,126.572,7.406,6
7/7/18 22:46,121.507,7.127,6
7/7/18 23:46,117.32,6.844,6
7/8/18 0:46,1.10E+12,1.10E+12,6
7/8/18 1:46,109.144,6.444,6
7/8/18 2:46,125.947,7.382,6
7/8/18 3:46,126.201,7.391,6
7/8/18 4:46,125.301,7.338,6
7/8/18 5:46,121.064,7.101,6
7/8/18 6:46,123.83,7.265,6
7/8/18 7:46,114.931,6.788,6
7/8/18 8:46,109.312,6.426,6
7/8/18 9:46,106.355,6.263,6
7/8/18 10:46,98.645,5.899,6
7/8/18 11:46,110.563,6.456,6
7/8/18 12:46,110.5,6.452,6
7/8/18 13:46,113.927,6.589,6
7/8/18 14:46,111.048,6.444,6
7/8/18 15:46,112.398,6.519,6
7/8/18 16:46,112.199,6.505,6
7/8/18 17:46,111.342,6.517,6
7/8/18 18:46,87.458,5.315,6
7/8/18 19:46,84.558,5.141,6
7/8/18 20:46,80.702,4.913,6
7/8/18 21:46,82.946,5.041,6
7/8/18 22:46,115.995,6.677,6
7/8/18 23:46,114.123,6.602,6
7/9/18 0:46,113.881,6.611,6
7/9/18 1:46,114.116,6.592,6
7/9/18 2:46,113.809,6.601,6
7/9/18 3:46,102.839,6.086,6
7/9/18 4:46,107.397,6.341,6
7/9/18 5:46,106.629,6.296,6
7/9/18 6:46,70.314,4.328,6
7/9/18 7:46,86.208,5.212,6
7/9/18 8:46,84.606,5.128,6
7/9/18 9:46,83.073,5.048,6
7/9/18 10:46,115.434,6.709,6
7/9/18 11:46,116.451,6.673,6
7/9/18 12:46,118.819,6.877,6
7/9/18 13:46,109.945,6.447,6
7/9/18 14:46,99.921,5.958,6
7/9/18 15:46,83.456,5.063,6
7/9/18 16:46,85.321,5.173,6
7/9/18 17:46,74.93,4.588,6
7/9/18 18:46,76.72,4.683,6
7/9/18 19:46,71.079,4.37,6
7/9/18 20:46,80.566,4.9,6
7/9/18 21:46,107.215,6.35,6
7/9/18 22:46,120.23,6.878,6
7/9/18 23:46,115.752,6.744,6
7/10/18 0:46,106.96,6.338,6
7/10/18 1:46,104.217,6.204,6
7/10/18 2:46,100.732,6.059,6
7/10/18 3:46,83.526,5.072,6
7/10/18 4:46,87.553,5.283,6
7/10/18 5:46,92.305,5.552,6
7/10/18 6:46,85.621,5.166,6
7/10/18 7:46,118.364,6.865,6
7/10/18 8:46,100.59,6.03,6
7/10/18 9:46,109.625,6.446,6
7/10/18 10:46,114.218,6.583,6
7/10/18 11:46,114.563,6.629,6
7/10/18 12:46,114.741,6.622,6
7/10/18 13:46,114.941,6.648,6
7/10/18 14:46,108.455,6.36,6
7/10/18 15:46,101.303,6.007,6
7/10/18 16:46,92.154,5.527,6
7/10/18 17:46,85.554,5.158,6
7/10/18 18:46,86.773,5.226,6
7/10/18 19:46,106.592,6.184,6
7/10/18 20:46,110.098,6.432,6
7/10/18 21:46,109.577,6.351,6
7/10/18 22:46,93.016,5.533,6
7/10/18 23:46,103.846,6.121,6
7/11/18 0:46,97.257,5.769,6
7/11/18 1:46,61.561,3.809,6
7/11/18 2:46,49.135,3.117,6
7/11/18 3:46,49.069,3.11,6
7/11/18 4:46,53.099,3.338,6
7/11/18 5:46,51.628,3.253,6
7/11/18 6:46,61.707,3.845,6
7/11/18 7:46,48.982,3.093,6
7/11/18 8:46,37.351,2.4,6
7/11/18 9:46,76.773,4.737,6
7/11/18 10:46,52.065,3.278,6
7/11/18 11:46,62.251,3.871,6
7/11/18 12:46,103.175,6.17,6
7/11/18 13:46,114.095,6.647,6
7/11/18 14:46,114.237,6.701,6
7/11/18 15:46,100.436,5.935,6
7/11/18 16:46,48.975,3.08,6
7/11/18 17:46,45.832,2.898,6
7/11/18 18:46,46.605,2.949,6
7/11/18 19:46,39.59,2.526,6
7/11/18 20:46,39.467,2.52,6
7/11/18 21:46,36.524,2.356,6
7/11/18 22:46,39.795,2.547,6
7/11/18 23:46,45.776,2.909,6
7/12/18 0:46,40.852,2.597,6
7/12/18 1:46,69.07,4.241,6
7/12/18 2:46,60.285,3.749,6
7/12/18 3:46,54.235,3.381,6
7/12/18 4:46,42.623,2.713,6
7/12/18 5:46,44.894,2.866,6
7/12/18 6:46,50.621,3.208,6
7/12/18 7:46,40.533,2.614,6
7/12/18 8:46,41.17,2.647,6
7/12/18 9:46,35.197,2.294,6
7/12/18 10:46,53.646,3.388,6
7/12/18 11:46,60.547,3.762,6
7/12/18 12:46,76.073,4.647,6
7/12/18 13:46,89.897,5.414,6
7/12/18 14:46,86.122,5.228,6
7/12/18 15:46,70.774,4.341,6
7/12/18 16:46,47.29,2.97,6
7/12/18 17:46,45.44,2.872,6
7/12/18 18:46,41.839,2.655,6
7/12/18 19:46,39.716,2.529,6
7/12/18 20:46,40.615,2.581,6
7/12/18 21:46,43.444,2.747,6
7/12/18 22:46,46.731,2.946,6
7/12/18 23:46,47.942,3.009,6
7/13/18 0:46,41.575,2.632,6
7/13/18 1:46,50.45,3.157,6
7/13/18 2:46,56.153,3.483,6
7/13/18 3:46,52.478,3.26,6
7/13/18 4:46,52.121,3.27,6
7/13/18 5:46,44.837,2.815,6
7/13/18 6:46,36.412,2.311,6
7/13/18 7:46,34.676,2.209,6
7/13/18 8:46,36.351,2.308,6
7/13/18 9:46,67.239,4.173,6
7/13/18 10:46,35.641,2.268,6
7/13/18 11:46,31.55,2.041,6
7/13/18 12:46,31.778,2.078,6
7/13/18 13:46,31.026,2.004,6
7/13/18 14:46,72.913,4.52,6
7/13/18 15:46,86.354,5.324,6
7/13/18 16:46,83.667,5.175,6
7/13/18 17:46,65.742,4.118,6
7/13/18 18:46,45.892,2.898,6
7/13/18 19:46,31.162,2.015,6
7/13/18 20:46,44.284,2.799,6
7/13/18 21:46,33.056,2.151,6
7/13/18 22:46,35.02,2.248,6
7/13/18 23:46,35.269,2.256,6
7/14/18 0:46,34.957,2.245,6
7/14/18 1:46,36.3,2.316,6
7/14/18 2:46,33.779,2.206,6
7/14/18 3:46,70.22,4.367,6
7/14/18 4:46,60.161,3.746,6
7/14/18 5:46,52.181,3.267,6
7/14/18 6:46,39.665,2.537,6
7/14/18 7:46,39.858,2.597,6
7/14/18 8:46,42.59,2.783,6
7/14/18 9:46,37.424,2.41,6
7/14/18 10:46,43.087,2.749,6
7/14/18 11:46,37.383,2.424,6
7/14/18 12:46,35.178,2.278,6
7/14/18 13:46,38.567,2.514,6
7/14/18 14:46,35.227,2.269,6
7/14/18 15:46,58.291,3.679,6
7/14/18 16:46,89.392,5.524,6
7/14/18 17:46,76.843,4.787,6
7/14/18 18:46,62.342,3.939,6
7/14/18 19:46,43.819,2.816,6
7/14/18 20:46,35.185,2.284,6
7/14/18 21:46,33.255,2.17,6
7/14/18 22:46,33.781,2.209,6
7/14/18 23:46,35.008,2.287,6
7/15/18 0:46,36.294,2.365,6
7/15/18 1:46,38.681,2.513,6
7/15/18 2:46,40.235,2.614,6
7/15/18 3:46,42.283,2.728,6
7/15/18 4:46,45.815,2.939,6
7/15/18 5:46,55.043,3.5,6
7/15/18 6:46,50.376,3.223,6
7/15/18 7:46,52.885,3.376,6
7/15/18 8:46,38.233,2.487,6
7/15/18 9:46,37.547,2.462,6
7/15/18 10:46,37.074,2.415,6
7/15/18 11:46,36.714,2.409,6
7/15/18 12:46,36.135,2.375,6
7/15/18 13:46,41.103,2.687,6
7/15/18 14:46,40.85,2.676,6
7/15/18 15:46,44.53,2.87,6
7/15/18 16:46,50.049,3.175,6
7/15/18 17:46,105.894,6.444,6
7/15/18 18:46,73.286,4.588,6
7/15/18 19:46,49.999,3.198,6
7/15/18 20:46,44.471,2.863,6
7/15/18 21:46,41.984,2.728,6
7/15/18 22:46,51.317,3.295,6
7/15/18 23:46,41.719,2.707,6
7/16/18 0:46,42.744,2.766,6
7/16/18 1:46,42.965,2.799,6
7/16/18 2:46,45.302,2.953,6
7/16/18 3:46,41.575,2.686,6
7/16/18 4:46,47.613,3.05,6
7/16/18 5:46,74.817,4.669,6
7/16/18 6:46,104.526,6.364,6
7/16/18 7:46,51.901,3.337,6
7/16/18 8:46,44.687,2.892,6
7/16/18 9:46,42.506,2.764,6
7/16/18 10:46,39.542,2.582,6
7/16/18 11:46,35.984,2.354,6
7/16/18 12:46,31.775,2.077,6
7/16/18 13:46,28.672,1.878,6
7/16/18 14:46,32.611,2.13,6
7/16/18 15:46,39.663,2.584,6
7/16/18 16:46,45.848,2.966,6
7/16/18 17:46,68.57,4.341,6
7/16/18 18:46,97.385,6.085,6
7/16/18 19:46,70.27,4.436,6
7/16/18 20:46,67.429,4.245,6
7/16/18 21:46,41.394,2.684,6
7/16/18 22:46,38.939,2.528,6
7/16/18 23:46,29.827,1.949,6
7/17/18 0:46,29.9,1.956,6
7/17/18 1:46,30.098,1.974,6
7/17/18 2:46,29.903,1.959,6
7/17/18 3:46,40.737,2.634,6
7/17/18 4:46,37.198,2.421,6
7/17/18 5:46,75.373,4.685,6
7/17/18 6:46,51.551,3.298,6
7/17/18 7:46,79.008,4.932,6
7/17/18 8:46,65.197,4.123,6
7/17/18 9:46,48.473,3.122,6
7/17/18 10:46,41.2,2.675,6
7/17/18 11:46,33.514,2.186,6
7/17/18 12:46,32.285,2.107,6
7/17/18 13:46,32.029,2.092,6
7/17/18 14:46,31.838,2.079,6
7/17/18 15:46,31.643,2.067,6
7/17/18 16:46,31.704,2.07,6
7/17/18 17:46,31.445,2.05,6
7/17/18 18:46,37.52,2.44,6
7/17/18 19:46,77.227,4.859,6
7/17/18 20:46,66.375,4.211,6
7/17/18 21:46,47.196,3.045,6
7/17/18 22:46,34.868,2.268,6
7/17/18 23:46,41.196,2.67,6
7/18/18 0:46,33.707,2.197,6
7/18/18 1:46,33.71,2.199,6
7/18/18 2:46,33.833,2.203,6
7/18/18 3:46,34.875,2.273,6
7/18/18 4:46,33.646,2.193,6
7/18/18 5:46,30.928,2.019,6
7/18/18 6:46,33.121,2.155,6
7/18/18 7:46,42.1,2.726,6
7/18/18 8:46,59.649,3.784,6
7/18/18 9:46,47.372,3.045,6
7/18/18 10:46,43.57,2.809,6
7/18/18 11:46,36.739,2.386,6
7/18/18 12:46,34.288,2.232,6
7/18/18 13:46,34.55,2.251,6
7/18/18 14:46,32.869,2.145,6
7/18/18 15:46,30.803,2.016,6
7/18/18 16:46,30.672,2.004,6
7/18/18 17:46,31.577,2.062,6
7/18/18 18:46,33.445,2.176,6
7/18/18 19:46,40.356,2.611,6
7/18/18 20:46,40.156,2.596,6
7/18/18 21:46,60.748,3.842,6
7/18/18 22:46,49.496,3.173,6
7/18/18 23:46,39.899,2.583,6
7/19/18 0:46,37.452,2.433,6
7/19/18 1:46,32.422,2.118,6
7/19/18 2:46,29.713,1.949,6
7/19/18 3:46,29.396,1.933,6
7/19/18 4:46,30.1,1.974,6
7/19/18 5:46,29.581,1.937,6
7/19/18 6:46,33.251,2.166,6
7/19/18 7:46,36.089,2.339,6
7/19/18 8:46,40.02,2.581,6
7/19/18 9:46,75.441,4.743,6
7/19/18 10:46,58.489,3.717,6
7/19/18 11:46,36.92,2.392,6
7/19/18 12:46,32.34,2.102,6
7/19/18 13:46,28.011,1.829,6
7/19/18 14:46,27.63,1.808,6
7/19/18 15:46,27.836,1.828,6
7/19/18 16:46,27.571,1.807,6
7/19/18 17:46,28.412,1.86,6
7/19/18 18:46,31.96,2.083,6
7/19/18 19:46,30.337,1.973,6
7/19/18 20:46,69.32,4.37,6
7/19/18 21:46,56.362,3.589,6
7/19/18 22:46,71.329,4.491,6
7/19/18 23:46,54.639,3.482,6
7/20/18 0:46,50.081,3.211,6
7/20/18 1:46,37.373,2.415,6
7/20/18 2:46,32.275,2.098,6
7/20/18 3:46,34.719,2.247,6
7/20/18 4:46,31.23,2.023,6
7/20/18 5:46,25.555,1.672,6
7/20/18 6:46,25.359,1.656,6
7/20/18 7:46,42.731,2.757,6
7/20/18 8:46,52.788,3.382,6
7/20/18 9:46,62.941,4.001,6
7/20/18 10:46,77.42,4.842,6
7/20/18 11:46,47.275,3.007,6
7/20/18 12:46,47.219,3.01,6
7/20/18 13:46,37.031,2.379,6
7/20/18 14:46,30.906,2,6
7/20/18 15:46,23.55,1.541,6
7/20/18 16:46,26.449,1.721,6
7/20/18 17:46,22.775,1.494,6
7/20/18 18:46,27.165,1.767,6
7/20/18 19:46,47.912,3.052,6
7/20/18 20:46,67.712,4.253,6
7/20/18 21:46,73.672,4.599,6
7/20/18 22:46,49.731,3.174,6
7/20/18 23:46,52.692,3.347,6
7/21/18 0:46,65.559,4.122,6
7/21/18 1:46,53.529,3.396,6
7/21/18 2:46,46.45,2.971,6
7/21/18 3:46,32.327,2.092,6
7/21/18 4:46,29.289,1.899,6
7/21/18 5:46,21.677,1.423,6
7/21/18 6:46,20.189,1.328,6
7/21/18 7:46,21.357,1.405,6
7/21/18 8:46,18.636,1.227,6
7/21/18 9:46,33.622,2.176,6
7/21/18 10:46,55.072,3.479,6
7/21/18 11:46,67.002,4.224,6
7/21/18 12:46,61.965,3.92,6
7/21/18 13:46,83.984,5.213,6
7/21/18 14:46,33.551,2.162,6
7/21/18 15:46,22.448,1.47,6
7/21/18 16:46,22.844,1.499,6
7/21/18 17:46,26.979,1.763,6
7/21/18 18:46,31.301,2.031,6
7/21/18 19:46,24.971,1.629,6
7/21/18 20:46,24.78,1.62,6
7/21/18 21:46,37.69,2.43,6
7/21/18 22:46,52.905,3.373,6
7/21/18 23:46,54.319,3.459,6
7/22/18 0:46,53.556,3.417,6
7/22/18 1:46,55.923,3.551,6
7/22/18 2:46,68.413,4.296,6
7/22/18 3:46,31.755,2.061,6
7/22/18 4:46,27.239,1.779,6
7/22/18 5:46,23.753,1.56,6
7/22/18 6:46,25.813,1.688,6
7/22/18 7:46,32.332,2.094,6
7/22/18 8:46,26.082,1.711,6
7/22/18 9:46,34.033,2.219,6
7/22/18 10:46,27.311,1.79,6
7/22/18 11:46,52.427,3.362,6
7/22/18 12:46,34.35,2.236,6
7/22/18 13:46,48.468,3.12,6
7/22/18 14:46,49.636,3.19,6
7/22/18 15:46,46.09,2.971,6
7/22/18 16:46,43.961,2.84,6
7/22/18 17:46,44.868,2.9,6
7/22/18 18:46,45.656,2.953,6
7/22/18 19:46,35.325,2.302,6
7/22/18 20:46,43.207,2.801,6
7/22/18 21:46,42.821,2.776,6
7/22/18 22:46,42.945,2.782,6
7/22/18 23:46,44.885,2.907,6
7/23/18 0:46,46.562,3.012,6
7/23/18 1:46,40.752,2.644,6
7/23/18 2:46,51.034,3.278,6
7/23/18 3:46,38.068,2.452,6
7/23/18 4:46,32.782,2.125,6
7/23/18 5:46,31.814,2.064,6
7/23/18 6:46,30.975,2.011,6
7/23/18 7:46,27.247,1.786,6
7/23/18 8:46,24.791,1.629,6
7/23/18 9:46,26.667,1.75,6
7/23/18 10:46,30.47,1.987,6
7/23/18 11:46,25.308,1.661,6
7/23/18 12:46,33.056,2.152,6
7/23/18 13:46,71.906,4.541,6
7/23/18 14:46,75.001,4.733,6
7/23/18 15:46,68.707,4.366,6
7/23/18 16:46,50.524,3.232,6
7/23/18 17:46,46.264,2.96,6
7/23/18 18:46,47.497,3.043,6
7/23/18 19:46,43.623,2.8,6
7/23/18 20:46,40.207,2.589,6
7/23/18 21:46,35.954,2.329,6
7/23/18 22:46,34.406,2.232,6
7/23/18 23:46,36.278,2.35,6
7/24/18 0:46,32.22,2.101,6
7/24/18 1:46,27.702,1.819,6
7/24/18 2:46,32.539,2.119,6
7/24/18 3:46,33.772,2.201,6
7/24/18 4:46,39.767,2.572,6
7/24/18 5:46,42.732,2.763,6
7/24/18 6:46,30.477,1.995,6
7/24/18 7:46,26.795,1.76,6
7/24/18 8:46,26.798,1.761,6
7/24/18 9:46,26.152,1.72,6
7/24/18 10:46,23.303,1.534,6
7/24/18 11:46,30.089,1.967,6
7/24/18 12:46,26.795,1.759,6
7/24/18 13:46,32.998,2.152,6
7/24/18 14:46,65.758,4.202,6
7/24/18 15:46,49.961,3.214,6
7/24/18 16:46,42.419,2.745,6
7/24/18 17:46,41.843,2.711,6
7/24/18 18:46,29.773,1.95,6
7/24/18 19:46,29.844,1.96,6
7/24/18 20:46,29.916,1.967,6
7/24/18 21:46,28.812,1.895,6
7/24/18 22:46,24.667,1.622,6
7/24/18 23:46,26.223,1.726,6
7/25/18 0:46,29.459,1.937,6
7/25/18 1:46,32.687,2.14,6
7/25/18 2:46,50.239,3.254,6
7/25/18 3:46,44.348,2.878,6
7/25/18 4:46,30.216,1.977,6
7/25/18 5:46,29.833,1.954,6
7/25/18 6:46,23.886,1.573,6
7/25/18 7:46,26.553,1.751,6
7/25/18 8:46,25.906,1.709,6
7/25/18 9:46,24.997,1.649,6
7/25/18 10:46,25.774,1.701,6
7/25/18 11:46,24.145,1.588,6
7/25/18 12:46,25.959,1.706,6
7/25/18 13:46,85.393,5.402,6
7/25/18 14:46,82.009,5.221,6
7/25/18 15:46,95.94,6.075,6
7/25/18 16:46,49.588,3.202,6
7/25/18 17:46,33.965,2.213,6
7/25/18 18:46,32.415,2.116,6
7/25/18 19:46,27.322,1.798,6
7/25/18 20:46,27.003,1.78,6
7/25/18 21:46,25.839,1.706,6
7/25/18 22:46,25.84,1.707,6
7/25/18 23:46,24.605,1.623,6
7/26/18 0:46,24.477,1.615,6
7/26/18 1:46,23.685,1.556,6
7/26/18 2:46,55.126,3.569,6
7/26/18 3:46,51.535,3.34,6
7/26/18 4:46,45.006,2.914,6
7/26/18 5:46,33.186,2.163,6
7/26/18 6:46,31.509,2.056,6
7/26/18 7:46,30.732,2.007,6
7/26/18 8:46,32.413,2.114,6
7/26/18 9:46,29.655,1.95,6
7/26/18 10:46,29.396,1.933,6
7/26/18 11:46,26.095,1.72,6
7/26/18 12:46,29.656,1.95,6
7/26/18 13:46,41.197,2.669,6
7/26/18 14:46,89.058,5.659,6
7/26/18 15:46,77.654,4.953,6
7/26/18 16:46,67.926,4.356,6
