time[YYYY-MM-DD hh:mm:ss PST], oxygensat, oxygen,depth
6/3/17 7:36,50.682,3.151,21
6/3/17 8:36,51.754,3.197,21
6/3/17 9:36,56.198,3.464,21
6/3/17 10:36,57.404,3.517,21
6/3/17 11:36,58.053,3.567,21
6/3/17 12:36,62.238,3.826,21
6/3/17 13:36,66.74,4.098,21
6/3/17 14:36,73.102,4.521,21
6/3/17 15:36,74.357,4.577,21
6/3/17 16:36,63.449,3.901,21
6/3/17 17:36,66.706,4.13,21
6/3/17 18:36,58.478,3.64,21
6/3/17 19:36,53.653,3.35,21
6/3/17 20:36,55.958,3.49,21
6/3/17 21:36,63.816,3.973,21
6/3/17 22:36,67.571,4.215,21
6/3/17 23:36,67.135,4.154,21
6/4/17 0:36,65.666,4.058,21
6/4/17 1:36,66.322,4.151,21
6/4/17 2:36,80.322,4.985,21
6/4/17 3:36,74.852,4.651,21
6/4/17 4:36,61.668,3.912,21
6/4/17 5:36,62.181,3.898,21
6/4/17 6:36,59.74,3.756,21
6/4/17 7:36,58.887,3.69,21
6/4/17 8:36,54.364,3.406,21
6/4/17 9:36,54.585,3.39,21
6/4/17 10:36,61.245,3.762,21
6/4/17 11:36,64.77,3.947,21
6/4/17 12:36,63.097,3.843,21
6/4/17 13:36,63.498,3.89,21
6/4/17 14:36,62.955,3.905,21
6/4/17 15:36,59.736,3.753,21
6/4/17 16:36,61.632,3.89,21
6/4/17 17:36,60.784,3.828,21
6/4/17 18:36,61.622,3.881,21
6/4/17 19:36,60.418,3.82,21
6/4/17 20:36,60.011,3.785,21
6/4/17 21:36,61.232,3.876,21
6/4/17 22:36,62.464,3.886,21
6/4/17 23:36,63.251,3.886,21
6/5/17 0:36,61.124,3.759,21
6/5/17 1:36,91.88,5.614,21
6/5/17 2:36,54.193,3.341,21
6/5/17 3:36,46.475,2.882,21
6/5/17 4:36,46.971,2.953,21
6/5/17 5:36,48.218,3.056,21
6/5/17 6:36,49.574,3.135,21
6/5/17 7:36,45.284,2.842,21
6/5/17 8:36,44.305,2.769,21
6/5/17 9:36,46.365,2.897,21
6/5/17 10:36,51.737,3.253,21
6/5/17 11:36,53.595,3.359,21
6/5/17 12:36,58.689,3.62,21
6/5/17 13:36,61.605,3.808,21
6/5/17 14:36,57.402,3.607,21
6/5/17 15:36,51.828,3.285,21
6/5/17 16:36,47.795,3.042,21
6/5/17 17:36,45.926,2.927,21
6/5/17 18:36,46.059,2.939,21
6/5/17 19:36,43.857,2.794,21
6/5/17 20:36,43.906,2.792,21
6/5/17 21:36,45.383,2.886,21
6/5/17 22:36,42.43,2.703,21
6/5/17 23:36,46.312,2.907,21
6/6/17 0:36,48.031,3.011,21
6/6/17 1:36,48.131,3.031,21
6/6/17 2:36,44.686,2.835,21
6/6/17 3:36,122.019,7.762,21
6/6/17 4:36,41.524,2.633,21
6/6/17 5:36,36.141,2.277,21
6/6/17 6:36,33.104,2.083,21
6/6/17 7:36,37.374,2.363,21
6/6/17 8:36,38.541,2.436,21
6/6/17 9:36,36.213,2.289,21
6/6/17 10:36,40.811,2.589,21
6/6/17 11:36,42.836,2.687,21
6/6/17 12:36,41.713,2.599,21
6/6/17 13:36,42.68,2.593,21
6/6/17 14:36,42.44,2.6,21
6/6/17 15:36,41.292,2.536,21
6/6/17 16:36,40.001,2.461,21
6/6/17 17:36,39.645,2.454,21
6/6/17 18:36,36.944,2.296,21
6/6/17 19:36,37.742,2.368,21
6/6/17 20:36,36.786,2.32,21
6/6/17 21:36,37.191,2.36,21
6/6/17 22:36,38.667,2.446,21
6/6/17 23:36,38.398,2.422,21
6/7/17 0:36,38.457,2.42,21
6/7/17 1:36,37.268,2.32,21
6/7/17 2:36,36.113,2.253,21
6/7/17 3:36,36.816,2.294,21
6/7/17 4:36,75.369,4.707,21
6/7/17 5:36,38.578,2.42,21
6/7/17 6:36,38.56,2.404,21
6/7/17 7:36,37.596,2.348,21
6/7/17 8:36,36.461,2.325,21
6/7/17 9:36,39.996,2.513,21
6/7/17 10:36,41.729,2.607,21
6/7/17 11:36,41.336,2.586,21
6/7/17 12:36,41.69,2.632,21
6/7/17 13:36,41.744,2.624,21
6/7/17 14:36,41.939,2.634,21
6/7/17 15:36,42.876,2.667,21
6/7/17 16:36,42.963,2.7,21
6/7/17 17:36,42.214,2.666,21
6/7/17 18:36,44.805,2.841,21
6/7/17 19:36,47.917,3.045,21
6/7/17 20:36,47.73,3.036,21
6/7/17 21:36,46.499,2.959,21
6/7/17 22:36,47.201,3.003,21
6/7/17 23:36,45.839,2.91,21
6/8/17 0:36,44.743,2.872,21
6/8/17 1:36,47.88,3.016,21
6/8/17 2:36,50.317,3.153,21
6/8/17 3:36,56.653,3.556,21
6/8/17 4:36,57.305,3.603,21
6/8/17 5:36,58.392,3.662,21
6/8/17 6:36,61.545,3.852,21
6/8/17 7:36,61.868,3.873,21
6/8/17 8:36,103.924,6.466,21
6/8/17 9:36,106.264,6.559,21
6/8/17 10:36,56.454,3.481,21
6/8/17 11:36,58.014,3.579,21
6/8/17 12:36,62.765,3.859,21
6/8/17 13:36,62.826,3.87,21
6/8/17 14:36,64.05,3.94,21
6/8/17 15:36,67.257,4.118,21
6/8/17 16:36,66.224,4.061,21
6/8/17 17:36,62.678,3.837,21
6/8/17 18:36,57.206,3.508,21
6/8/17 19:36,50,3.078,21
6/8/17 20:36,49.887,3.085,21
6/8/17 21:36,49.699,3.078,21
6/8/17 22:36,52.268,3.223,21
6/8/17 23:36,49.454,3.07,21
6/9/17 0:36,52.267,3.226,21
6/9/17 1:36,103.706,6.381,21
6/9/17 2:36,67.987,4.181,21
6/9/17 3:36,71.388,4.39,21
6/9/17 4:36,75.508,4.639,21
6/9/17 5:36,74.146,4.554,21
6/9/17 6:36,70.744,4.354,21
6/9/17 7:36,69.853,4.304,21
6/9/17 8:36,60.5,3.717,21
6/9/17 9:36,59.159,3.649,21
6/9/17 10:36,58.641,3.613,21
6/9/17 11:36,64.835,4.006,21
6/9/17 12:36,62.832,3.874,21
6/9/17 13:36,62.782,3.884,21
6/9/17 14:36,63.032,3.93,21
6/9/17 15:36,67.338,4.144,21
6/9/17 16:36,66.423,4.076,21
6/9/17 17:36,61.189,3.736,21
6/9/17 18:36,57.636,3.512,21
6/9/17 19:36,53.84,3.282,21
6/9/17 20:36,53.963,3.284,21
6/9/17 21:36,52.578,3.166,21
6/9/17 22:36,55.948,3.399,21
6/9/17 23:36,114.294,6.977,21
6/10/17 0:36,53.967,3.288,21
6/10/17 1:37,52.042,3.183,21
6/10/17 2:36,53.486,3.29,21
6/10/17 3:36,53.251,3.238,21
6/10/17 4:36,52.876,3.226,21
6/10/17 5:36,57.117,3.478,21
6/10/17 6:36,61.888,3.779,21
6/10/17 7:36,53.318,3.247,21
6/10/17 8:36,51.126,3.144,21
6/10/17 9:36,53.337,3.263,21
6/10/17 10:36,48.372,2.953,21
6/10/17 11:36,53.652,3.275,21
6/10/17 12:36,54.813,3.345,21
6/10/17 13:36,51.967,3.154,21
6/10/17 14:36,56.129,3.38,21
6/10/17 15:36,59.112,3.588,21
6/10/17 16:36,60.388,3.65,21
6/10/17 17:36,59.215,3.565,21
6/10/17 18:36,58.136,3.518,21
6/10/17 19:36,55.93,3.368,21
6/10/17 20:36,52.482,3.189,21
6/10/17 21:36,50.224,3.052,21
6/10/17 22:37,48.283,2.92,21
6/10/17 23:37,46.367,2.82,21
6/11/17 0:37,45.853,2.791,21
6/11/17 1:37,47.027,2.878,21
6/11/17 2:37,48.053,2.94,21
6/11/17 3:37,51.984,3.178,21
6/11/17 4:37,60.419,3.69,21
6/11/17 5:37,62.263,3.778,21
6/11/17 6:37,66.63,4.035,21
6/11/17 7:37,69.01,4.181,21
6/11/17 8:37,61.546,3.737,21
6/11/17 9:37,55.934,3.375,21
6/11/17 10:37,50.998,3.099,21
6/11/17 11:37,48.366,2.952,21
6/11/17 12:37,49.263,3,21
6/11/17 13:37,52.147,3.158,21
6/11/17 14:37,53.572,3.257,21
6/11/17 15:37,56.282,3.426,21
6/11/17 16:37,62.381,3.815,21
6/11/17 17:37,63.924,3.873,21
6/11/17 18:37,65.842,3.974,21
6/11/17 19:37,62.652,3.813,21
6/11/17 20:37,61.575,3.77,21
6/11/17 21:37,57.659,3.54,21
6/11/17 22:37,55.882,3.389,21
6/11/17 23:37,54.029,3.292,21
6/12/17 0:37,52.634,3.228,21
6/12/17 1:37,51.025,3.129,21
6/12/17 2:37,51.248,3.106,21
6/12/17 3:37,56.966,3.555,21
6/12/17 4:37,58.569,3.552,21
6/12/17 5:37,62.428,3.786,21
6/12/17 6:37,60.453,3.687,21
6/12/17 7:37,61.944,3.779,21
6/12/17 8:37,63.084,3.831,21
6/12/17 9:37,62.717,3.835,21
6/12/17 10:37,60.811,3.734,21
6/12/17 11:37,58.502,3.607,21
6/12/17 12:37,58.825,3.626,21
6/12/17 13:37,57.603,3.554,21
6/12/17 14:37,63.886,3.919,21
6/12/17 15:37,70.288,4.26,21
6/12/17 16:37,70.173,4.285,21
6/12/17 17:37,64.965,3.966,21
6/12/17 18:37,62.082,3.801,21
6/12/17 19:37,54.53,3.318,21
6/12/17 20:37,52.804,3.218,21
6/12/17 21:37,56.968,3.453,21
6/12/17 22:37,60.597,3.705,21
6/12/17 23:37,56.741,3.475,21
6/13/17 0:37,77.893,4.778,21
6/13/17 1:37,61.91,3.8,21
6/13/17 2:37,96.945,5.937,21
6/13/17 3:37,66.08,4.052,21
6/13/17 4:37,71.333,4.362,21
6/13/17 5:37,67.901,4.12,21
6/13/17 6:37,59.761,3.651,21
6/13/17 7:37,55.585,3.393,21
6/13/17 8:37,52.606,3.193,21
6/13/17 9:37,54.713,3.313,21
6/13/17 12:37,57.729,3.472,21
6/13/17 13:37,59.411,3.627,21
6/13/17 14:37,65.915,3.98,21
6/13/17 15:37,64.737,3.906,21
6/13/17 16:37,64.505,3.917,21
6/13/17 17:37,64.654,3.878,21
6/13/17 18:37,66.649,3.987,21
6/13/17 19:37,59.924,3.623,21
6/13/17 20:37,56.783,3.442,21
6/13/17 21:37,54.856,3.33,21
6/13/17 22:37,55.219,3.324,21
6/13/17 23:37,59.278,3.578,21
6/14/17 0:37,60.633,3.711,21
6/14/17 1:37,59.02,3.552,21
6/14/17 2:37,53.031,3.199,21
6/14/17 3:37,53.664,3.221,21
6/14/17 4:37,58.065,3.524,21
6/14/17 5:37,58.522,3.568,21
6/14/17 6:37,59.483,3.613,21
6/14/17 7:37,59.904,3.682,21
6/14/17 8:37,60.41,3.813,21
6/14/17 9:37,65.263,4.018,21
6/14/17 10:37,73.298,4.482,21
6/14/17 11:37,73.306,4.497,21
6/14/17 12:37,72.15,4.427,21
6/14/17 13:37,64.693,3.991,21
6/14/17 14:37,63.959,3.931,21
6/14/17 15:37,67.813,4.152,21
6/14/17 16:37,63.555,3.889,21
6/14/17 17:37,67.529,4.102,21
6/14/17 18:37,65.401,3.971,21
6/14/17 19:37,61.11,3.738,21
6/14/17 20:37,61.621,3.758,21
6/14/17 21:37,67.996,4.164,21
6/14/17 22:37,68.136,4.173,21
6/14/17 23:37,68.642,4.202,21
6/15/17 0:37,72.911,4.477,21
6/15/17 1:37,67.83,4.168,21
6/15/17 2:37,66.082,4.055,21
6/15/17 3:37,67.453,4.146,21
6/15/17 4:37,68.492,4.207,21
6/15/17 5:37,70.014,4.275,21
6/15/17 6:37,71.542,4.352,21
6/15/17 7:37,73.784,4.477,21
6/15/17 8:37,95.292,5.735,21
6/15/17 9:37,97.358,5.86,21
6/15/17 10:37,95.959,5.751,21
6/15/17 11:37,83.325,5.024,21
6/15/17 12:37,73.377,4.442,21
6/15/17 13:37,74.529,4.514,21
6/15/17 14:37,77.353,4.673,21
6/15/17 15:37,75.747,4.573,21
6/15/17 16:37,80.821,4.881,21
6/15/17 17:37,78.325,4.744,21
6/15/17 18:37,74.007,4.477,21
6/15/17 19:37,71.765,4.347,21
6/15/17 20:37,69.266,4.215,21
6/15/17 21:37,67.975,4.129,21
6/15/17 22:37,67.716,4.111,21
6/15/17 23:37,65.987,4.003,21
6/16/17 0:37,66.163,4.007,21
6/16/17 1:37,66.745,4.042,21
6/16/17 2:37,66.098,3.994,21
6/16/17 3:37,69.497,4.193,21
6/16/17 4:37,78.83,4.756,21
6/16/17 5:37,73.164,4.413,21
6/16/17 6:37,73.491,4.442,21
6/16/17 7:37,72.966,4.39,21
6/16/17 8:37,74.68,4.469,21
6/16/17 9:37,75.895,4.533,21
6/16/17 10:37,78.349,4.689,21
6/16/17 11:37,74.427,4.451,21
6/16/17 12:37,73.767,4.394,21
6/16/17 13:37,71.192,4.234,21
6/16/17 14:37,73.439,4.36,21
6/16/17 15:37,71.706,4.26,21
6/16/17 16:37,71.376,4.231,21
6/16/17 17:37,74.787,4.433,21
6/16/17 18:37,82.184,4.88,21
6/16/17 19:37,80.91,4.822,21
6/16/17 20:37,85.469,5.09,21
6/16/17 21:37,81.418,4.848,21
6/16/17 22:37,87.394,5.213,21
6/16/17 23:37,83.863,4.992,21
6/17/17 0:37,77.367,4.589,21
6/17/17 1:37,71.465,4.252,21
6/17/17 2:37,65.992,3.92,21
6/17/17 3:37,71.852,4.276,21
6/17/17 4:37,72.949,4.341,21
6/17/17 5:37,66.263,3.952,21
6/17/17 6:37,67.994,4.061,21
6/17/17 7:37,72.611,4.31,21
6/17/17 8:37,76.716,4.548,21
6/17/17 9:37,74.196,4.38,21
6/17/17 10:37,67.69,3.978,21
6/17/17 11:37,68.013,3.999,21
6/17/17 12:37,82.668,4.85,21
6/17/17 13:37,81.328,4.79,21
6/17/17 14:37,87.47,5.203,21
6/17/17 15:37,86.792,5.195,21
6/17/17 16:37,85.204,5.123,21
6/17/17 17:37,84.062,5.068,21
6/17/17 18:37,82.063,4.95,21
6/17/17 19:37,78.779,4.751,21
6/17/17 20:37,74.317,4.467,21
6/17/17 21:37,74.837,4.508,21
6/17/17 22:37,78.188,4.712,21
6/17/17 23:37,81.321,4.879,21
6/18/17 0:37,75.758,4.575,21
6/18/17 1:37,81.029,4.887,21
6/18/17 2:37,84.589,5.118,21
6/18/17 3:37,84.064,5.072,21
6/18/17 4:37,86.525,5.235,21
6/18/17 5:37,86.133,5.205,21
6/18/17 6:37,81.683,4.937,21
6/18/17 7:37,82.007,4.96,21
6/18/17 8:37,80.835,4.88,21
6/18/17 9:37,83.978,5.056,21
6/18/17 10:37,81.98,4.933,21
6/18/17 11:37,83.256,4.998,21
6/18/17 12:37,82.849,4.946,21
6/18/17 13:37,83.812,4.993,21
6/18/17 14:37,86.183,5.118,21
6/18/17 15:37,89.186,5.263,21
6/18/17 16:37,89.374,5.265,21
6/18/17 17:37,89.335,5.208,21
6/18/17 18:37,84.93,4.997,21
6/18/17 19:37,86.168,5.089,21
6/18/17 20:37,85.554,5.09,21
6/18/17 21:37,86.408,5.164,21
6/18/17 22:37,86.472,5.165,21
6/18/17 23:37,87.829,5.257,21
6/19/17 0:37,83.321,4.981,21
6/19/17 1:37,83.266,4.909,21
6/19/17 2:37,77.792,4.566,21
6/19/17 3:37,84.764,5.019,21
6/19/17 4:37,84.359,4.959,21
6/19/17 5:37,83.465,4.916,21
6/19/17 6:37,84.554,4.965,21
6/19/17 7:37,86.036,5.056,21
6/19/17 8:37,95.16,5.583,21
6/19/17 9:37,94.696,5.631,21
6/19/17 10:37,93.403,5.556,21
6/19/17 11:37,94.47,5.66,21
6/19/17 12:37,95.202,5.672,21
6/19/17 13:37,90.122,5.373,21
6/19/17 14:37,83.355,4.949,21
6/19/17 15:37,88.268,5.262,21
6/19/17 16:37,87.756,5.236,21
6/19/17 17:37,86.582,5.144,21
6/19/17 18:37,81.639,4.862,21
6/19/17 19:37,83.63,4.976,21
6/19/17 20:37,79.245,4.709,21
6/19/17 21:37,80.115,4.732,21
6/19/17 22:37,79.985,4.714,21
6/19/17 23:37,78.545,4.582,21
6/20/17 0:37,78.693,4.63,21
6/20/17 1:37,76.97,4.543,21
6/20/17 2:37,76.793,4.552,21
6/20/17 3:37,77.864,4.58,21
6/20/17 4:37,76.575,4.504,21
6/20/17 5:37,76.585,4.518,21
6/20/17 6:37,75.749,4.473,21
6/20/17 7:37,73.94,4.351,21
6/20/17 8:37,75.638,4.485,21
6/20/17 9:37,82.052,4.835,21
6/20/17 10:37,74.939,4.467,21
6/20/17 11:37,98.463,5.861,21
6/20/17 12:37,99.152,5.911,21
6/20/17 13:37,82.342,4.985,21
6/20/17 14:37,82.962,5.064,21
6/20/17 15:37,83.076,5.052,21
6/20/17 16:37,76.765,4.664,21
6/20/17 17:37,81.726,4.982,21
6/20/17 18:37,86.864,5.278,21
6/20/17 19:37,87.617,5.318,21
6/20/17 20:37,88.532,5.39,21
6/20/17 21:37,91.365,5.5,21
6/20/17 22:37,94.255,5.648,21
6/20/17 23:37,92.047,5.557,21
6/21/17 0:37,88.784,5.392,21
6/21/17 1:37,83.968,5.176,21
6/21/17 2:37,71.769,4.461,21
6/21/17 3:37,73.472,4.587,21
6/21/17 4:37,71.649,4.459,21
6/21/17 5:37,67.918,4.241,21
6/21/17 6:37,67.842,4.232,21
6/21/17 7:37,65.826,4.092,21
6/21/17 11:37,79.084,4.852,21
6/21/17 12:37,81.218,4.994,21
6/21/17 13:37,73.412,4.486,21
6/21/17 14:37,68.78,4.259,21
6/21/17 15:37,68.636,4.286,21
6/21/17 16:37,63.046,3.953,21
6/21/17 17:37,61.1,3.825,21
6/21/17 18:37,59.172,3.718,21
6/21/17 19:37,65.865,4.121,21
6/21/17 20:37,65.895,4.103,21
6/21/17 21:37,66.587,4.134,21
6/21/17 22:37,65.061,4.008,21
6/21/17 23:37,66.028,4.046,21
6/22/17 0:37,62.226,3.806,21
6/22/17 1:37,61.414,3.774,21
6/22/17 2:37,58.294,3.624,21
6/22/17 3:37,46.232,2.872,21
6/22/17 4:37,42.946,2.672,21
6/22/17 5:37,42.828,2.671,21
6/22/17 6:37,45.459,2.82,21
6/22/17 7:37,48.045,2.989,21
6/22/17 8:37,49.546,3.1,21
6/22/17 9:37,51.16,3.204,21
6/22/17 10:37,56.645,3.497,21
6/22/17 11:37,56.965,3.527,21
6/22/17 12:37,59.215,3.665,21
6/22/17 13:37,64.63,3.931,21
6/22/17 14:37,59.826,3.655,21
6/22/17 15:37,49.301,3.097,21
6/22/17 16:37,44.81,2.839,21
6/22/17 17:37,40.881,2.6,21
6/22/17 18:37,39.856,2.538,21
6/22/17 19:37,38.737,2.448,21
6/22/17 20:37,38.403,2.422,21
6/22/17 21:37,39.328,2.499,21
6/22/17 22:37,45.261,2.872,21
6/22/17 23:37,47.946,3.017,21
6/23/17 0:37,50.486,3.145,21
6/23/17 1:37,51.767,3.216,21
6/23/17 2:37,48.755,3.04,21
6/23/17 3:37,47.645,3.009,21
6/23/17 4:37,41.261,2.616,21
6/23/17 5:37,39.887,2.515,21
6/23/17 6:37,41.431,2.606,21
6/23/17 7:37,41.498,2.609,21
6/23/17 8:37,41.834,2.649,21
6/23/17 9:37,42.334,2.668,21
6/23/17 10:37,42.017,2.651,21
6/23/17 11:37,50.554,3.146,21
6/23/17 12:37,53.695,3.333,21
6/23/17 13:37,53.994,3.334,21
6/23/17 14:37,54.631,3.37,21
6/23/17 15:37,54.67,3.394,21
6/23/17 16:37,48.285,3.044,21
6/23/17 17:37,42.56,2.703,21
6/23/17 18:37,40.319,2.576,21
6/23/17 19:37,37.023,2.368,21
6/23/17 20:37,36.556,2.328,21
6/23/17 21:37,39.917,2.541,21
6/23/17 22:37,35.605,2.283,21
6/23/17 23:37,34.431,2.199,21
6/24/17 0:37,36.483,2.315,21
6/24/17 1:37,42.447,2.665,21
6/24/17 2:37,44.217,2.733,21
6/24/17 3:37,38.451,2.351,21
6/24/17 4:37,38.372,2.399,21
6/24/17 5:37,37.545,2.351,21
6/24/17 6:37,39.818,2.506,21
6/24/17 7:37,38.795,2.448,21
6/24/17 8:37,40.484,2.565,21
6/24/17 9:37,39.519,2.456,21
6/24/17 10:37,37.675,2.36,21
6/24/17 11:37,37.696,2.32,21
6/24/17 12:37,39.809,2.439,21
6/24/17 13:37,44.68,2.776,21
6/24/17 14:37,48.414,3.007,21
6/24/17 15:37,49.386,3.074,21
6/24/17 16:37,49.809,3.08,21
6/24/17 17:37,43.279,2.714,21
6/24/17 18:37,38.304,2.442,21
6/24/17 19:37,33.01,2.108,21
6/24/17 20:37,31.78,2.028,21
6/24/17 21:37,30.153,1.913,21
6/24/17 22:37,28.84,1.816,21
6/24/17 23:37,30.243,1.888,21
6/25/17 0:37,29.505,1.814,21
6/25/17 1:37,31.312,1.928,21
6/25/17 2:37,34.756,2.166,21
6/25/17 3:37,36.429,2.27,21
6/25/17 4:37,37.343,2.338,21
6/25/17 5:37,35.849,2.234,21
6/25/17 6:37,33.337,2.081,21
6/25/17 7:37,33.863,2.123,21
6/25/17 8:37,35.296,2.225,21
6/25/17 9:37,37.996,2.386,21
6/25/17 10:37,35.902,2.223,21
6/25/17 11:37,35.15,2.199,21
6/25/17 12:37,34.645,2.178,21
6/25/17 13:37,35.094,2.201,21
6/25/17 14:37,33.927,2.124,21
6/25/17 15:37,34.301,2.138,21
6/25/17 16:37,32.345,1.993,21
6/25/17 17:37,29.686,1.818,21
6/25/17 18:37,30.482,1.887,21
6/25/17 19:37,31.342,1.957,21
6/25/17 20:37,32.57,2.037,21
6/25/17 21:37,32.39,2.038,21
6/25/17 22:37,30.585,1.93,21
6/25/17 23:37,30.702,1.928,21
6/26/17 0:37,30.108,1.875,21
6/26/17 1:37,28.814,1.796,21
6/26/17 2:37,31.67,1.985,21
6/26/17 3:37,32.817,2.048,21
6/26/17 4:37,33.624,2.063,21
6/26/17 5:37,34.159,2.116,21
6/26/17 6:37,30.31,1.898,21
6/26/17 7:37,27.143,1.696,21
6/26/17 8:37,26.429,1.648,21
6/26/17 9:37,27.335,1.706,21
6/26/17 10:37,29.959,1.852,21
6/26/17 11:37,27.257,1.691,21
6/26/17 12:37,26.291,1.631,21
6/26/17 13:37,27.515,1.706,21
6/26/17 14:37,27.975,1.739,21
6/26/17 15:37,29.648,1.84,21
6/26/17 16:37,34.411,2.127,21
6/26/17 17:37,39.928,2.442,21
6/26/17 18:37,34.633,2.103,21
6/26/17 19:37,32.387,1.977,21
6/26/17 20:37,29.776,1.847,21
6/26/17 21:37,27.904,1.733,21
6/26/17 22:37,26.364,1.645,21
6/26/17 23:37,27.025,1.695,21
6/27/17 0:37,28.96,1.816,21
6/27/17 1:37,34.601,2.135,21
6/27/17 2:37,35.147,2.199,21
6/27/17 3:37,36.055,2.259,21
6/27/17 4:37,41.736,2.55,21
6/27/17 5:37,40.505,2.467,21
6/27/17 6:37,31.875,1.949,21
6/27/17 7:37,25.646,1.59,21
6/27/17 8:37,27.191,1.682,21
6/27/17 9:37,28.289,1.749,21
6/27/17 10:37,29.187,1.8,21
6/27/17 11:37,27.752,1.697,21
6/27/17 12:37,28.86,1.775,21
6/27/17 13:37,28.414,1.756,21
6/27/17 14:37,31.619,1.931,21
6/27/17 15:37,33.816,2.075,21
6/27/17 16:37,37.257,2.309,21
6/27/17 17:37,44.236,2.701,21
6/27/17 18:37,39.52,2.4,21
6/27/17 19:37,34.98,2.159,21
6/27/17 20:37,31.231,1.917,21
6/27/17 21:37,33.065,2.052,21
6/27/17 22:37,32.422,2.019,21
6/27/17 23:37,32.365,2.016,21
6/28/17 0:37,31.8,1.996,21
6/28/17 1:37,31.99,2.003,21
6/28/17 2:37,32.582,2.051,21
6/28/17 3:37,32.96,2.067,21
6/28/17 4:37,34.757,2.172,21
6/28/17 5:37,35.302,2.174,21
6/28/17 6:37,47.254,2.869,21
6/28/17 7:37,32.268,1.982,21
6/28/17 8:37,29.901,1.85,21
6/28/17 9:37,29.519,1.834,21
6/28/17 10:37,28.751,1.79,21
6/28/17 11:37,27.266,1.698,21
6/28/17 12:37,28.832,1.811,21
6/28/17 13:37,29.74,1.873,21
6/28/17 14:37,31.989,2.002,21
6/28/17 15:37,32.032,1.985,21
6/28/17 16:37,32.785,2.016,21
6/28/17 17:37,34.807,2.16,21
6/28/17 18:37,49.368,3.055,21
6/28/17 19:37,56.39,3.421,21
6/28/17 20:37,51.013,3.122,21
6/28/17 21:37,34.588,2.128,21
6/28/17 22:37,30.022,1.857,21
6/28/17 23:37,29.02,1.82,21
6/29/17 0:37,29.027,1.824,21
6/29/17 1:37,28.309,1.772,21
6/29/17 2:37,30.828,1.932,21
6/29/17 3:37,30.835,1.938,21
6/29/17 4:37,31.412,1.969,21
6/29/17 5:37,31.847,1.984,21
6/29/17 6:37,35.66,2.227,21
6/29/17 7:37,36.606,2.266,21
6/29/17 8:37,33.828,2.086,21
6/29/17 9:37,30.671,1.9,21
6/29/17 10:37,30.993,1.913,21
6/29/17 11:37,34.546,2.147,21
6/29/17 12:37,35.783,2.233,21
6/29/17 13:37,34.509,2.166,21
6/29/17 14:37,34.394,2.171,21
6/29/17 15:37,35.561,2.247,21
6/29/17 16:37,34.99,2.219,21
6/29/17 17:37,46.056,2.881,21
6/29/17 18:37,51.917,3.239,21
6/29/17 19:37,53.697,3.334,21
6/29/17 20:37,48.596,3.007,21
6/29/17 21:37,39.629,2.451,21
6/29/17 22:37,34.281,2.179,21
6/29/17 23:37,34.264,2.162,21
6/30/17 0:37,32.601,2.069,21
6/30/17 1:37,31.63,2.008,21
6/30/17 2:37,31.572,2.008,21
6/30/17 3:37,31.452,2.005,21
6/30/17 4:37,32.157,2.047,21
