time[YYYY-MM-DD hh:mm:ss PST], oxygensat, oxygen,depth
6/8/17 13:57,107.528,6.647,1
6/8/17 14:57,108.415,6.695,1
6/8/17 15:57,114.708,7.092,1
6/8/17 16:57,117.984,7.302,1
6/8/17 17:57,119.976,7.415,1
6/8/17 18:57,121.451,7.491,1
6/8/17 19:57,109.826,6.784,1
6/8/17 20:57,108.487,6.702,1
6/8/17 21:57,104.532,6.446,1
6/8/17 22:57,102.097,6.295,1
6/8/17 23:57,102.416,6.322,1
6/9/17 0:57,102.03,6.312,1
6/9/17 1:57,102.354,6.321,1
6/9/17 2:57,103.245,6.391,1
6/9/17 3:57,102.155,6.339,1
6/9/17 4:57,101.77,6.319,1
6/9/17 5:57,100.098,6.223,1
6/9/17 6:57,101.193,6.307,1
6/9/17 7:57,99.776,6.221,1
6/9/17 8:57,100.242,6.249,1
6/9/17 9:57,100.678,6.277,1
6/9/17 10:57,100.81,6.277,1
6/9/17 11:57,100.932,6.273,1
6/9/17 12:57,102.16,6.334,1
6/9/17 13:57,141.741,8.769,1
6/9/17 14:57,103.765,6.412,1
6/9/17 15:57,104.978,6.482,1
6/9/17 16:57,104.846,6.465,1
6/9/17 17:57,103.925,6.384,1
6/9/17 18:57,106.417,6.52,1
6/9/17 19:57,105.086,6.46,1
6/9/17 20:57,104.447,6.417,1
6/9/17 21:57,104.938,6.466,1
6/9/17 22:57,102.83,6.345,1
6/9/17 23:57,102.256,6.306,1
6/10/17 0:57,102.774,6.332,1
6/10/17 1:57,101.401,6.224,1
6/10/17 2:57,101.467,6.237,1
6/10/17 3:57,103.483,6.423,1
6/10/17 4:57,103.108,6.55,1
6/10/17 5:57,102.272,6.341,1
6/10/17 6:57,103.354,6.419,1
6/10/17 7:57,104.003,6.45,1
6/10/17 8:57,103.831,6.405,1
6/10/17 9:57,104.159,6.412,1
6/10/17 10:57,105.238,6.457,1
6/10/17 11:57,104.786,6.391,1
6/10/17 12:57,105.492,6.424,1
6/10/17 13:57,107.239,6.46,1
6/10/17 14:57,107.718,6.532,1
6/10/17 15:57,108.734,6.568,1
6/10/17 16:57,108.207,6.516,1
6/10/17 17:57,107.369,6.46,1
6/10/17 18:57,106.797,6.435,1
6/10/17 19:57,106.674,6.433,1
6/10/17 20:57,106.102,6.409,1
6/10/17 21:57,105.27,6.367,1
6/10/17 22:57,106.69,6.458,1
6/10/17 23:58,105.922,6.421,1
6/11/17 0:58,105.357,6.409,1
6/11/17 1:58,102.872,6.208,1
6/11/17 2:58,101.213,6.144,1
6/11/17 3:58,102.177,6.207,1
6/11/17 4:58,103.343,6.314,1
6/11/17 5:58,103.471,6.338,1
6/11/17 6:58,103.152,6.327,1
6/11/17 7:58,103.285,6.34,1
6/11/17 8:58,103.472,6.344,1
6/11/17 9:58,103.854,6.351,1
6/11/17 10:58,104.167,6.364,1
6/11/17 11:58,104.351,6.373,1
6/11/17 12:58,104.732,6.4,1
6/11/17 13:58,108.564,6.618,1
6/11/17 14:58,108.17,6.575,1
6/11/17 15:58,105.032,6.377,1
6/11/17 16:58,106.753,6.476,1
6/11/17 17:58,106.83,6.487,1
6/11/17 18:58,109.063,6.707,1
6/11/17 19:58,107.788,6.665,1
6/11/17 20:58,105.489,6.5,1
6/11/17 21:58,107.097,6.626,1
6/11/17 22:58,106.071,6.519,1
6/11/17 23:58,105.688,6.474,1
6/12/17 0:58,104.918,6.413,1
6/12/17 1:58,104.537,6.391,1
6/12/17 2:58,104.608,6.377,1
6/12/17 3:58,100.692,6.351,1
6/12/17 4:58,102.741,6.421,1
6/12/17 5:58,102.297,6.403,1
6/12/17 6:58,101.657,6.377,1
6/12/17 7:58,104.095,6.474,1
6/12/17 8:58,101.852,6.449,1
6/12/17 9:58,101.268,6.457,1
6/12/17 10:58,101.975,6.487,1
6/12/17 11:58,102.485,6.482,1
6/12/17 12:58,103.196,6.463,1
6/12/17 13:58,100.491,6.467,1
6/12/17 14:58,104.851,6.689,1
6/12/17 15:58,110.288,7.089,1
6/12/17 16:58,110.367,6.992,1
6/12/17 17:58,110.836,6.924,1
6/12/17 18:58,103.077,6.552,1
6/12/17 19:58,101.558,6.365,1
6/12/17 20:58,101.432,6.324,1
6/12/17 21:58,102.002,6.398,1
6/12/17 22:58,103.981,6.54,1
6/12/17 23:58,101.115,6.38,1
6/13/17 0:58,146.677,9.27,1
6/13/17 1:58,126.555,8.018,1
6/13/17 2:58,98.165,6.349,1
6/13/17 3:58,98.936,6.332,1
6/13/17 4:58,101.154,6.658,1
6/13/17 5:58,103.032,6.522,1
6/13/17 6:58,100.426,6.299,1
6/13/17 7:58,98.653,6.075,1
6/13/17 8:58,100.382,6.176,1
6/13/17 11:58,105.253,6.467,1
6/13/17 12:58,105.305,6.481,1
6/13/17 13:58,107.743,6.546,1
6/13/17 14:58,104.234,6.439,1
6/13/17 15:58,104.535,6.509,1
6/13/17 16:58,103.318,6.441,1
6/13/17 17:58,110.478,7.053,1
6/13/17 18:58,106.534,6.735,1
6/13/17 19:58,104.621,6.608,1
6/13/17 20:58,104.779,6.502,1
6/13/17 21:58,100.824,6.265,1
6/13/17 22:58,106.041,6.578,1
6/13/17 23:58,106.292,6.6,1
6/14/17 0:58,104.138,6.41,1
6/14/17 1:58,104.53,6.464,1
6/14/17 2:58,101.642,6.451,1
6/14/17 3:58,101.249,6.457,1
6/14/17 4:58,100.989,6.404,1
6/14/17 5:58,101.421,6.444,1
6/14/17 6:58,101.875,6.398,1
6/14/17 7:58,97.275,6.321,1
6/14/17 8:58,98.629,6.37,1
6/14/17 9:58,98.826,6.299,1
6/14/17 10:58,97.412,6.09,1
6/14/17 11:58,99.133,6.172,1
6/14/17 12:58,97.793,6.131,1
6/14/17 13:58,101.691,6.381,1
6/14/17 14:58,103.446,6.561,1
6/14/17 15:58,106.802,6.782,1
6/14/17 16:58,105.47,6.692,1
6/14/17 17:58,103.361,6.624,1
6/14/17 18:58,102.607,6.563,1
6/14/17 19:58,102.169,6.477,1
6/14/17 20:58,100.702,6.374,1
6/14/17 21:58,101.214,6.489,1
6/14/17 22:58,100.307,6.43,1
6/14/17 23:58,98.914,6.248,1
6/15/17 0:58,96.986,6.151,1
6/15/17 1:58,97,6.103,1
6/15/17 2:58,100.843,6.289,1
6/15/17 3:58,99.942,6.122,1
6/15/17 4:58,99.37,6.048,1
6/15/17 5:58,100.256,6.077,1
6/15/17 6:58,100.778,6.096,1
6/15/17 7:58,103.599,6.255,1
6/15/17 8:58,106.298,6.409,1
6/15/17 9:58,104.047,6.272,1
6/15/17 10:58,102.876,6.354,1
6/15/17 11:58,100.561,6.236,1
6/15/17 12:58,98.756,6.117,1
6/15/17 13:58,99.656,6.156,1
6/15/17 14:58,99.719,6.14,1
6/15/17 15:58,101.573,6.264,1
6/15/17 16:58,101.328,6.23,1
6/15/17 17:58,101.581,6.25,1
6/15/17 18:58,101.39,6.254,1
6/15/17 19:58,100.006,6.189,1
6/15/17 20:58,100.773,6.248,1
6/15/17 21:58,99.802,6.189,1
6/15/17 22:58,99.413,6.171,1
6/15/17 23:58,99.47,6.182,1
6/16/17 1:00,99.919,6.212,1
6/16/17 1:58,100.431,6.258,1
6/16/17 2:58,100.041,6.239,1
6/16/17 3:58,100.813,6.298,1
6/16/17 4:58,100.493,6.281,1
6/16/17 5:58,100.75,6.302,1
6/16/17 6:58,100.942,6.308,1
6/16/17 7:58,101.52,6.341,1
6/16/17 8:58,102.356,6.382,1
6/16/17 9:58,103.191,6.424,1
6/16/17 10:58,103.956,6.459,1
6/16/17 11:58,105.046,6.514,1
6/16/17 12:58,105.932,6.545,1
6/16/17 13:58,106.953,6.597,1
6/16/17 14:58,107.781,6.629,1
6/16/17 15:58,108.601,6.663,1
6/16/17 16:58,109.296,6.663,1
6/16/17 17:58,110.113,6.689,1
6/16/17 18:58,109.675,6.628,1
6/16/17 19:58,108.704,6.566,1
6/16/17 20:58,108.561,6.592,1
6/16/17 21:58,107.354,6.502,1
6/16/17 22:58,106.974,6.476,1
6/16/17 23:58,106.335,6.435,1
6/17/17 0:58,105.695,6.383,1
6/17/17 1:58,104.1,6.249,1
6/17/17 2:58,103.462,6.237,1
6/17/17 3:58,103.915,6.29,1
6/17/17 4:58,104.045,6.302,1
6/17/17 5:58,103.661,6.283,1
6/17/17 6:58,103.77,6.34,1
6/17/17 7:58,105.625,6.465,1
6/17/17 8:58,106.317,6.512,1
6/17/17 9:58,106.639,6.535,1
6/17/17 10:58,107.436,6.532,1
6/17/17 11:58,107.712,6.566,1
6/17/17 12:58,107.928,6.514,1
6/17/17 13:58,107.404,6.449,1
6/17/17 14:58,106.883,6.387,1
6/17/17 15:58,105.672,6.317,1
6/17/17 16:58,105.874,6.313,1
6/17/17 17:58,105.818,6.343,1
6/17/17 18:58,105.254,6.329,1
6/17/17 19:58,105.315,6.359,1
6/17/17 20:58,104.157,6.262,1
6/17/17 21:58,100.259,6.034,1
6/17/17 22:58,103.724,6.241,1
6/17/17 23:58,102.654,6.192,1
6/18/17 0:58,102.281,6.149,1
6/18/17 1:58,101.713,6.108,1
6/18/17 2:58,101.585,6.104,1
6/18/17 3:58,101.778,6.114,1
6/18/17 4:58,100.555,6.061,1
6/18/17 5:58,100.689,6.064,1
6/18/17 6:58,100.359,6.072,1
6/18/17 7:58,100.679,6.091,1
6/18/17 8:58,100.995,6.11,1
6/18/17 9:58,101.501,6.148,1
6/18/17 10:58,101.754,6.154,1
6/18/17 11:58,102.575,6.177,1
6/18/17 12:58,103.261,6.198,1
6/18/17 13:58,103.27,6.179,1
6/18/17 14:58,104.137,6.203,1
6/18/17 15:58,104.188,6.179,1
6/18/17 16:58,104.499,6.187,1
6/18/17 17:58,104.312,6.179,1
6/18/17 18:58,103.924,6.148,1
6/18/17 19:58,103.358,6.122,1
6/18/17 20:58,103.376,6.132,1
6/18/17 21:58,104.043,6.19,1
6/18/17 22:58,105.606,6.304,1
6/18/17 23:58,106.119,6.338,1
6/19/17 0:58,105.795,6.314,1
6/19/17 1:58,105.472,6.292,1
6/19/17 2:58,105.341,6.279,1
6/19/17 3:58,105.276,6.274,1
6/19/17 4:58,105.273,6.27,1
6/19/17 5:58,105.012,6.25,1
6/19/17 6:58,105.199,6.258,1
6/19/17 7:58,105.513,6.266,1
6/19/17 8:58,106.081,6.281,1
6/19/17 9:58,105.896,6.276,1
6/19/17 10:58,105.815,6.248,1
6/19/17 11:58,105.885,6.25,1
6/19/17 12:58,105.53,6.307,1
6/19/17 13:58,105.528,6.289,1
6/19/17 14:58,106.23,6.282,1
6/19/17 15:58,106.231,6.265,1
6/19/17 16:58,106.236,6.259,1
6/19/17 17:58,106.359,6.29,1
6/19/17 18:58,106.242,6.276,1
6/19/17 19:58,105.407,6.234,1
6/19/17 20:58,105.147,6.232,1
6/19/17 21:58,104.889,6.346,1
6/19/17 22:58,105.8,6.398,1
6/19/17 23:58,106.568,6.488,1
6/20/17 0:58,105.94,6.402,1
6/20/17 1:58,105.686,6.272,1
6/20/17 2:58,105.49,6.254,1
6/20/17 3:58,105.621,6.264,1
6/20/17 4:58,105.24,6.278,1
6/20/17 5:58,105.048,6.284,1
6/20/17 6:58,104.47,6.315,1
6/20/17 7:58,105.425,6.243,1
6/20/17 8:58,105.735,6.219,1
6/20/17 9:58,105.736,6.225,1
6/20/17 10:58,105.288,6.405,1
6/20/17 11:58,106.482,6.661,1
6/20/17 12:58,104.782,6.488,1
6/20/17 13:58,101.637,6.15,1
6/20/17 14:58,102.332,6.201,1
6/20/17 15:58,102.529,6.176,1
6/20/17 16:58,98.753,6.017,1
6/20/17 17:58,101.495,6.216,1
6/20/17 18:58,101.696,6.238,1
6/20/17 19:58,101.424,6.338,1
6/20/17 20:58,102.683,6.404,1
6/20/17 21:58,104.207,6.509,1
6/20/17 22:58,104.79,6.384,1
6/20/17 23:58,104.16,6.331,1
6/21/17 0:58,100.005,6.18,1
6/21/17 1:58,97.684,5.994,1
6/21/17 2:58,95.037,5.826,1
6/21/17 3:58,94.277,5.781,1
6/21/17 4:58,93.324,5.741,1
6/21/17 5:58,92.038,5.726,1
6/21/17 6:58,93.369,5.831,1
6/21/17 10:58,99.441,6.229,1
6/21/17 11:58,101.084,6.326,1
6/21/17 12:58,101.58,6.409,1
6/21/17 13:58,101.476,6.246,1
6/21/17 14:58,95.02,5.789,1
6/21/17 15:58,94.395,5.755,1
6/21/17 16:58,92.551,5.661,1
6/21/17 17:58,88.912,5.464,1
6/21/17 18:58,90.812,5.691,1
6/21/17 19:58,91.248,5.744,1
6/21/17 20:58,89.33,5.668,1
6/21/17 21:58,96.452,6.153,1
6/21/17 22:58,97.256,6.123,1
6/21/17 23:58,100.41,6.065,1
6/22/17 0:58,98.14,5.897,1
6/22/17 1:58,97.223,5.924,1
6/22/17 2:58,95.489,5.794,1
6/22/17 3:58,95.49,5.787,1
6/22/17 4:58,98.25,5.952,1
6/22/17 5:58,97.867,5.924,1
6/22/17 6:58,99.528,6.014,1
6/22/17 7:58,91.863,5.754,1
6/22/17 8:58,91.281,5.656,1
6/22/17 9:58,92.302,5.702,1
6/22/17 10:58,90.081,5.652,1
6/22/17 11:58,94.171,5.976,1
6/22/17 12:58,95.76,6.053,1
6/22/17 13:58,99.486,6.192,1
6/22/17 14:58,96.806,6.072,1
6/22/17 15:58,86.777,5.383,1
6/22/17 16:58,80.647,5.052,1
6/22/17 17:58,78.117,4.917,1
6/22/17 18:58,76.638,4.819,1
6/22/17 19:58,84.249,5.239,1
6/22/17 20:58,84.176,5.228,1
6/22/17 21:58,79.334,5.054,1
6/22/17 22:58,78.352,5.019,1
6/22/17 23:58,81.638,5.193,1
6/23/17 0:58,90.702,5.658,1
6/23/17 1:58,96.654,6.003,1
6/23/17 2:58,90.561,5.59,1
6/23/17 3:58,84.261,5.271,1
6/23/17 4:58,81.319,5.107,1
6/23/17 5:58,83.893,5.257,1
6/23/17 6:58,86.888,5.414,1
6/23/17 7:58,88.796,5.515,1
6/23/17 8:58,84.403,5.341,1
6/23/17 9:58,85.158,5.375,1
6/23/17 10:58,84.713,5.303,1
6/23/17 11:58,85.944,5.401,1
6/23/17 12:58,90.42,5.695,1
6/23/17 13:58,95.244,5.977,1
6/23/17 14:58,93.986,5.905,1
6/23/17 15:58,91.855,5.705,1
6/23/17 16:58,86.947,5.42,1
6/23/17 17:58,82.665,5.174,1
6/23/17 18:58,81.139,5.093,1
6/23/17 19:58,78.071,4.918,1
6/23/17 20:58,75.181,4.748,1
6/23/17 21:58,76.863,4.856,1
6/23/17 22:58,74.753,4.738,1
6/23/17 23:58,79.118,4.992,1
6/24/17 0:58,77.581,5.005,1
6/24/17 1:58,83.622,5.334,1
6/24/17 2:58,91.158,5.699,1
6/24/17 3:58,92.098,5.764,1
6/24/17 4:58,91.402,5.691,1
6/24/17 5:58,92.326,5.723,1
6/24/17 6:58,91.307,5.673,1
6/24/17 7:58,90.281,5.61,1
6/24/17 8:58,90.227,5.631,1
6/24/17 9:58,89.417,5.595,1
6/24/17 10:58,91.917,5.671,1
6/24/17 11:58,97.174,6,1
6/24/17 12:58,97.271,6.01,1
6/24/17 13:58,92.43,5.671,1
6/24/17 14:58,90.022,5.519,1
6/24/17 15:58,96.319,5.987,1
6/24/17 16:58,96.467,5.976,1
6/24/17 17:58,87.926,5.491,1
6/24/17 18:58,85.313,5.35,1
6/24/17 19:58,83.932,5.286,1
6/24/17 20:58,86.378,5.434,1
6/24/17 21:58,89.636,5.618,1
6/24/17 22:58,97.033,6.01,1
6/24/17 23:58,100.46,6.191,1
6/25/17 0:58,100.69,6.209,1
6/25/17 1:58,99.724,6.161,1
6/25/17 2:58,97.155,6.026,1
6/25/17 3:58,95.101,5.896,1
6/25/17 4:58,94.975,5.894,1
6/25/17 5:58,95.992,5.958,1
6/25/17 6:58,98.355,6.097,1
6/25/17 7:58,97.583,6.043,1
6/25/17 8:58,98.928,6.119,1
6/25/17 9:58,102.062,6.295,1
6/25/17 10:58,98.605,6.101,1
6/25/17 11:58,104.735,6.449,1
6/25/17 12:58,97.003,5.983,1
6/25/17 13:58,102.064,6.279,1
6/25/17 14:58,103.666,6.372,1
6/25/17 15:58,100.485,6.195,1
6/25/17 16:58,91.575,5.756,1
6/25/17 17:58,93.062,5.812,1
6/25/17 18:58,96.784,6.026,1
6/25/17 19:58,96.916,6.033,1
6/25/17 20:58,105.093,6.476,1
6/25/17 21:58,102.713,6.314,1
6/25/17 22:58,106.77,6.543,1
6/25/17 23:58,104.252,6.398,1
6/26/17 0:58,101.862,6.283,1
6/26/17 1:58,99.14,6.091,1
6/26/17 2:58,96.897,5.958,1
6/26/17 3:58,93.891,5.795,1
6/26/17 4:58,99.282,6.156,1
6/26/17 5:58,91.865,5.774,1
6/26/17 6:58,100.862,6.238,1
6/26/17 7:58,102.452,6.341,1
6/26/17 8:58,99.979,6.237,1
6/26/17 9:58,105.954,6.549,1
6/26/17 10:58,105.346,6.541,1
6/26/17 11:58,112.239,6.893,1
6/26/17 12:58,112.65,6.859,1
6/26/17 13:58,111.67,6.762,1
6/26/17 14:58,108.225,6.582,1
6/26/17 15:58,104.707,6.39,1
6/26/17 16:58,114.836,6.944,1
6/26/17 17:58,113.214,6.954,1
6/26/17 18:58,115.813,7.076,1
6/26/17 19:58,113.017,6.936,1
6/26/17 20:58,111.547,6.848,1
6/26/17 21:58,113.715,6.958,1
6/26/17 22:58,114.666,6.983,1
6/26/17 23:58,109.33,6.652,1
6/27/17 0:58,107.648,6.546,1
6/27/17 1:58,105.093,6.421,1
6/27/17 2:58,99.684,6.158,1
6/27/17 3:58,102.865,6.328,1
6/27/17 4:58,105.112,6.575,1
6/27/17 5:58,109.323,6.721,1
6/27/17 6:58,108.149,6.644,1
6/27/17 7:58,109.636,6.728,1
6/27/17 8:58,115.321,7.037,1
6/27/17 9:58,104.024,6.41,1
6/27/17 10:58,113.597,6.934,1
6/27/17 11:58,107.743,6.645,1
6/27/17 12:58,116.836,7.066,1
6/27/17 13:58,118.057,7.12,1
6/27/17 14:58,121.681,7.304,1
6/27/17 15:58,122.828,7.438,1
6/27/17 16:58,117.375,7.127,1
6/27/17 17:58,101.446,6.27,1
6/27/17 18:58,99.105,6.12,1
6/27/17 19:58,100.666,6.261,1
6/27/17 20:58,94.422,5.874,1
6/27/17 21:58,99.317,6.059,1
6/27/17 22:58,96.416,5.973,1
6/27/17 23:58,106.007,6.541,1
6/28/17 0:58,99.97,6.164,1
6/28/17 1:58,95.998,5.969,1
6/28/17 2:58,97.668,6.063,1
6/28/17 3:58,94.907,5.9,1
6/28/17 4:58,95.795,5.996,1
6/28/17 5:58,99.751,6.254,1
6/28/17 6:58,100.109,6.24,1
6/28/17 7:58,100.484,6.236,1
6/28/17 8:58,98.645,6.134,1
6/28/17 9:58,97.289,6.081,1
6/28/17 10:58,97.67,6.078,1
6/28/17 11:58,96.916,6.017,1
6/28/17 12:58,99.534,6.163,1
6/28/17 13:58,113.654,7.001,1
6/28/17 14:58,113.126,6.955,1
6/28/17 15:58,113.236,7.001,1
6/28/17 16:58,106.685,6.568,1
6/28/17 17:58,103.005,6.323,1
6/28/17 18:58,106.742,6.512,1
6/28/17 19:58,107.334,6.635,1
6/28/17 20:58,103.71,6.45,1
6/28/17 21:58,96.877,6.114,1
6/28/17 22:58,92.966,5.852,1
6/28/17 23:58,91.568,5.74,1
6/29/17 0:58,90.916,5.733,1
6/29/17 1:58,102.172,6.348,1
6/29/17 2:58,104.057,6.445,1
6/29/17 3:58,107.272,6.634,1
6/29/17 4:58,105.854,6.555,1
6/29/17 5:58,103.463,6.432,1
6/29/17 6:58,100.301,6.251,1
6/29/17 7:58,97.627,6.12,1
6/29/17 8:58,99.62,6.233,1
6/29/17 9:58,110.514,6.85,1
6/29/17 10:58,105.07,6.488,1
6/29/17 11:58,106.68,6.549,1
6/29/17 12:58,101.69,6.248,1
6/29/17 13:58,100.071,6.142,1
6/29/17 14:58,101.64,6.23,1
6/29/17 15:58,97.629,5.993,1
6/29/17 16:58,101.252,6.198,1
6/29/17 17:58,102.726,6.318,1
6/29/17 18:58,104.544,6.45,1
6/29/17 19:58,107.541,6.619,1
6/29/17 20:58,105.902,6.516,1
6/29/17 21:58,94.442,5.869,1
6/29/17 22:58,87.762,5.503,1
6/29/17 23:58,89.191,5.603,1
6/30/17 0:58,88.767,5.574,1
6/30/17 1:58,88.029,5.525,1
6/30/17 2:58,88.807,5.572,1
6/30/17 3:58,85.793,5.393,1
6/30/17 4:58,85.271,5.357,1
