time[YYYY-MM-DD hh:mm:ss PST], nitrate,depth
7/9/18 5:48,20.02,11
7/9/18 6:48,19.78,11
7/9/18 7:48,17.38,11
7/9/18 8:48,21.97,11
7/9/18 9:48,21.27,11
7/9/18 10:48,6.79,11
7/9/18 11:48,8.09,11
7/9/18 12:48,8.82,11
7/9/18 13:48,9.93,11
7/9/18 14:48,13.54,11
7/9/18 15:48,13.87,11
7/9/18 16:48,17.5,11
7/9/18 17:48,18.84,11
7/9/18 18:48,20.68,11
7/9/18 19:48,19.81,11
7/9/18 20:48,18.87,11
7/9/18 21:48,13.55,11
7/9/18 22:48,2.46,11
7/9/18 23:48,10.05,11
7/10/18 0:48,12.03,11
7/10/18 1:48,11.73,11
7/10/18 2:48,17.28,11
7/10/18 3:48,12.02,11
7/10/18 4:48,18.19,11
7/10/18 5:48,17.75,11
7/10/18 6:48,19.97,11
7/10/18 7:48,13.26,11
7/10/18 8:48,17.92,11
7/10/18 9:48,14.17,11
7/10/18 10:48,10.91,11
7/10/18 11:48,14.2,11
7/10/18 12:48,13.66,11
7/10/18 13:48,14.25,11
7/10/18 14:48,14.23,11
7/10/18 15:48,10.8,11
7/10/18 16:48,14.37,11
7/10/18 17:48,14.59,11
7/10/18 18:48,18.54,11
7/10/18 19:48,12.94,11
7/10/18 20:48,16.83,11
7/10/18 21:48,11.93,11
7/10/18 22:48,16.72,11
7/10/18 23:48,17.79,11
7/11/18 0:48,19.3,11
7/11/18 1:48,21.58,11
7/11/18 2:48,22.41,11
7/11/18 3:48,23.29,11
7/11/18 4:48,23.35,11
7/11/18 5:48,23.28,11
7/11/18 6:48,22.88,11
7/11/18 7:48,24.62,11
7/11/18 8:48,26.2,11
7/11/18 9:48,19.23,11
7/11/18 10:48,19.38,11
7/11/18 11:48,16.17,11
7/11/18 12:48,10.61,11
7/11/18 13:48,17.99,11
7/11/18 14:48,6.74,11
7/11/18 15:48,14.11,11
7/11/18 16:48,26.02,11
7/11/18 17:48,26.53,11
7/11/18 18:48,26.91,11
7/11/18 19:48,27.84,11
7/11/18 20:48,27.25,11
7/11/18 21:48,28.07,11
7/11/18 22:48,24.55,11
7/11/18 23:48,24.25,11
7/12/18 0:48,22.59,11
7/12/18 1:48,21.97,11
7/12/18 2:48,9.92,11
7/12/18 3:48,23.7,11
7/12/18 4:48,25.02,11
7/12/18 5:48,26.09,11
7/12/18 6:48,26.94,11
7/12/18 7:48,28.05,11
7/12/18 8:48,27.09,11
7/12/18 9:48,28.12,11
7/12/18 10:48,25.39,11
7/12/18 11:48,23.51,11
7/12/18 12:48,17.57,11
7/12/18 13:48,20.47,11
7/12/18 14:48,20.55,11
7/12/18 15:48,26.41,11
7/12/18 16:48,28.81,11
7/12/18 17:48,28.99,11
7/12/18 18:48,28.19,11
7/12/18 19:48,28.42,11
7/12/18 20:48,27.85,11
7/12/18 21:48,23.56,11
7/12/18 22:48,27.85,11
7/12/18 23:48,26.66,11
7/13/18 0:48,27.96,11
7/13/18 1:48,27.33,11
7/13/18 2:48,26.09,11
7/13/18 3:48,21.3,11
7/13/18 4:48,26.34,11
7/13/18 5:48,29.08,11
7/13/18 6:48,28.97,11
7/13/18 7:48,28.78,11
7/13/18 8:48,28.42,11
7/13/18 9:48,26.38,11
7/13/18 10:48,27.94,11
7/13/18 11:48,28.5,11
7/13/18 12:48,28.51,11
7/13/18 13:48,28.33,11
7/13/18 14:48,21.62,11
7/13/18 15:48,16.48,11
7/13/18 16:48,16.25,11
7/13/18 17:48,24.6,11
7/13/18 18:48,24.73,11
7/13/18 19:48,26.35,11
7/13/18 20:48,25.96,11
7/13/18 21:48,28.79,11
7/13/18 22:48,28.67,11
7/13/18 23:48,28.68,11
7/14/18 0:48,27.87,11
7/14/18 1:48,28.38,11
7/14/18 2:48,25.03,11
7/14/18 3:48,27.29,11
7/14/18 4:48,26.37,11
7/14/18 5:48,26.19,11
7/14/18 6:48,28.06,11
7/14/18 7:48,27.87,11
7/14/18 8:48,28.5,11
7/14/18 9:48,27.86,11
7/14/18 10:48,28.14,11
7/14/18 11:48,28.36,11
7/14/18 12:48,28.01,11
7/14/18 13:48,28.07,11
7/14/18 14:48,27.8,11
7/14/18 15:48,25.51,11
7/14/18 16:48,20.86,11
7/14/18 17:48,12.85,11
7/14/18 18:48,18.59,11
7/14/18 19:48,26.98,11
7/14/18 20:48,28.12,11
7/14/18 21:48,28.21,11
7/14/18 22:48,28.48,11
7/14/18 23:48,28.45,11
7/15/18 0:48,28.23,11
7/15/18 1:48,26.84,11
7/15/18 2:48,28.18,11
7/15/18 3:48,28.62,11
7/15/18 4:48,25.92,11
7/15/18 5:48,15.7,11
7/15/18 6:48,19.31,11
7/15/18 7:48,19.88,11
7/15/18 8:48,24.77,11
7/15/18 9:48,27.21,11
7/15/18 10:48,27.01,11
7/15/18 11:48,29.03,11
7/15/18 12:48,29.24,11
7/15/18 13:48,26.99,11
7/15/18 14:48,27.94,11
7/15/18 15:48,26.65,11
7/15/18 16:48,23.2,11
7/15/18 17:48,21.86,11
7/15/18 18:48,21.12,11
7/15/18 19:48,21.26,11
7/15/18 20:48,22.79,11
7/15/18 21:48,24.94,11
7/15/18 22:48,23.34,11
7/15/18 23:48,25.76,11
7/16/18 0:48,25.7,11
7/16/18 1:48,25.96,11
7/16/18 2:48,25.33,11
7/16/18 3:48,25.37,11
7/16/18 4:48,25.04,11
7/16/18 5:48,24.64,11
7/16/18 6:48,21.56,11
7/16/18 7:48,24.07,11
7/16/18 8:48,22.27,11
7/16/18 9:48,25.2,11
7/16/18 10:48,25.72,11
7/16/18 11:48,24.64,11
7/16/18 12:48,26.27,11
7/16/18 13:48,26.03,11
7/16/18 14:48,26.81,11
7/16/18 15:48,26.8,11
7/16/18 16:48,25.46,11
7/16/18 17:48,22.87,11
7/16/18 18:48,18.42,11
7/16/18 19:48,20.92,11
7/16/18 20:48,22.2,11
7/16/18 21:48,24.83,11
7/16/18 22:48,25.32,11
7/16/18 23:48,26.47,11
7/17/18 0:48,26.97,11
7/17/18 1:48,27.74,11
7/17/18 2:48,27.52,11
7/17/18 3:48,26.82,11
7/17/18 4:48,26.05,11
7/17/18 5:48,23.7,11
7/17/18 6:48,24.25,11
7/17/18 7:48,20.36,11
7/17/18 8:48,23.39,11
7/17/18 9:48,25.01,11
7/17/18 10:48,25.1,11
7/17/18 11:48,25.24,11
7/17/18 12:48,25.21,11
7/17/18 13:48,25.48,11
7/17/18 14:48,26.34,11
7/17/18 15:48,26.61,11
7/17/18 16:48,26.27,11
7/17/18 17:48,26.34,11
7/17/18 18:48,25.19,11
7/17/18 19:48,14.93,11
7/17/18 20:48,20.63,11
7/17/18 21:48,24.98,11
7/17/18 22:48,25.29,11
7/17/18 23:48,25.59,11
7/18/18 0:48,25.8,11
7/18/18 1:48,25.69,11
7/18/18 2:48,25.95,11
7/18/18 3:48,25.99,11
7/18/18 4:48,25.86,11
7/18/18 5:48,27.06,11
7/18/18 6:48,26.38,11
7/18/18 7:48,25.71,11
7/18/18 8:48,19.35,11
7/18/18 9:48,23.86,11
7/18/18 10:48,25.47,11
7/18/18 11:48,26.4,11
7/18/18 12:48,27.06,11
7/18/18 13:48,26.28,11
7/18/18 14:48,26.45,11
7/18/18 15:48,26.81,11
7/18/18 16:48,27.48,11
7/18/18 17:48,27.37,11
7/18/18 18:48,26.86,11
7/18/18 19:48,26.49,11
7/18/18 20:48,27.03,11
7/18/18 21:48,18.05,11
7/18/18 22:48,21.83,11
7/18/18 23:48,26.03,11
7/19/18 0:48,27.13,11
7/19/18 1:48,28.68,11
7/19/18 2:48,29.1,11
7/19/18 3:48,29.14,11
7/19/18 4:48,28.92,11
7/19/18 5:48,28.86,11
7/19/18 6:48,28.85,11
7/19/18 7:48,27.7,11
7/19/18 8:48,27.08,11
7/19/18 9:48,18.27,11
7/19/18 10:48,22.96,11
7/19/18 11:48,24.5,11
7/19/18 12:48,25.97,11
7/19/18 13:48,26.48,11
7/19/18 14:48,28.08,11
7/19/18 15:48,29.02,11
7/19/18 16:48,28.84,11
7/19/18 17:48,28.93,11
7/19/18 18:48,28.56,11
7/19/18 19:48,28.36,11
7/19/18 20:48,27.47,11
7/19/18 21:48,28.15,11
7/19/18 22:48,21.4,11
7/19/18 23:48,23.51,11
7/20/18 0:48,26.53,11
7/20/18 1:48,27.64,11
7/20/18 2:48,28.73,11
7/20/18 3:48,28.98,11
7/20/18 4:48,29.22,11
7/20/18 5:48,29.63,11
7/20/18 6:48,29.27,11
7/20/18 7:48,29.42,11
7/20/18 8:48,27.39,11
7/20/18 9:48,20.21,11
7/20/18 10:48,16.43,11
7/20/18 11:48,25.25,11
7/20/18 12:48,26.1,11
7/20/18 13:48,27,11
7/20/18 14:48,27.66,11
7/20/18 15:48,28.52,11
7/20/18 16:48,28.38,11
7/20/18 17:48,28.89,11
7/20/18 18:48,28.52,11
7/20/18 19:48,28.45,11
7/20/18 20:48,28.34,11
7/20/18 21:48,26.32,11
7/20/18 22:48,28.2,11
7/20/18 23:48,27.52,11
7/21/18 0:48,27.93,11
7/21/18 1:48,27.56,11
7/21/18 2:48,26.86,11
7/21/18 3:48,26.28,11
7/21/18 4:48,28.54,11
7/21/18 5:48,28.86,11
7/21/18 6:48,28.47,11
7/21/18 7:48,28.39,11
7/21/18 8:48,29.83,11
7/21/18 9:48,28.55,11
7/21/18 10:48,27.5,11
7/21/18 11:48,21.85,11
7/21/18 12:48,22.71,11
7/21/18 13:48,26.71,11
7/21/18 14:48,27.67,11
7/21/18 15:48,27.87,11
7/21/18 16:48,27.85,11
7/21/18 17:48,27.03,11
7/21/18 18:48,28.2,11
7/21/18 19:48,27.81,11
7/21/18 20:48,29.1,11
7/21/18 21:48,28.82,11
7/21/18 22:48,28.69,11
7/21/18 23:48,28.5,11
7/22/18 0:48,29.1,11
7/22/18 1:48,11.15,11
7/22/18 2:48,23.64,11
7/22/18 3:48,27.39,11
7/22/18 4:48,29.68,11
7/22/18 5:48,29.73,11
7/22/18 6:48,29.87,11
7/22/18 7:48,29.85,11
7/22/18 8:48,29.9,11
7/22/18 9:48,29.31,11
7/22/18 10:48,30.59,11
7/22/18 11:48,28.33,11
7/22/18 12:48,28.57,11
7/22/18 13:48,29.05,11
7/22/18 14:48,29.53,11
7/22/18 15:48,23.62,11
7/22/18 16:48,27.83,11
7/22/18 17:48,28.46,11
7/22/18 18:48,28.88,11
7/22/18 19:48,29.84,11
7/22/18 20:48,29.8,11
7/22/18 21:48,30.41,11
7/22/18 22:48,30.09,11
7/22/18 23:48,29.91,11
7/23/18 0:48,28.5,11
7/23/18 1:48,26.91,11
7/23/18 2:48,25.37,11
7/23/18 3:48,26.13,11
7/23/18 4:48,27.54,11
7/23/18 5:48,27.43,11
7/23/18 6:48,28.43,11
7/23/18 7:48,29.42,11
7/23/18 8:48,30.33,11
7/23/18 9:48,30.24,11
7/23/18 10:48,30.04,11
7/23/18 11:48,30.08,11
7/23/18 12:48,28.89,11
7/23/18 13:48,27.49,11
7/23/18 14:48,26.93,11
7/23/18 15:48,21.32,11
7/23/18 16:48,25.42,11
7/23/18 17:48,25.86,11
7/23/18 18:48,27.4,11
7/23/18 19:48,27.78,11
7/23/18 20:48,28.99,11
7/23/18 21:48,29.46,11
7/23/18 22:48,29.64,11
7/23/18 23:48,29.36,11
7/24/18 0:48,29.78,11
7/24/18 1:48,29.82,11
7/24/18 2:48,29.53,11
7/24/18 3:48,23.89,11
7/24/18 4:48,26.97,11
7/24/18 5:48,28.76,11
7/24/18 6:48,28.91,11
7/24/18 7:48,28.95,11
7/24/18 8:48,29.73,11
7/24/18 9:48,29.56,11
7/24/18 10:48,29.74,11
7/24/18 11:48,28.92,11
7/24/18 12:48,28.82,11
7/24/18 13:48,27.86,11
7/24/18 14:48,26.25,11
7/24/18 15:48,25.28,11
7/24/18 16:48,25.44,11
7/24/18 17:48,27.48,11
7/24/18 18:48,27.33,11
7/24/18 19:48,29.16,11
7/24/18 20:48,29.64,11
7/24/18 21:48,29.74,11
7/24/18 22:48,30.08,11
7/24/18 23:48,30.06,11
7/25/18 0:48,29.35,11
7/25/18 1:48,27.79,11
7/25/18 2:48,26.66,11
7/25/18 3:48,25.08,11
7/25/18 4:48,27.72,11
7/25/18 5:48,28.39,11
7/25/18 6:48,29.09,11
7/25/18 7:48,29.28,11
7/25/18 8:48,30.6,11
7/25/18 9:48,30.09,11
7/25/18 10:48,30.82,11
7/25/18 11:48,29.2,11
7/25/18 12:48,29.1,11
7/25/18 13:48,22.98,11
7/25/18 14:48,18.64,11
7/25/18 15:48,19.55,11
7/25/18 16:48,22.62,11
7/25/18 17:48,27.31,11
7/25/18 18:48,28.15,11
7/25/18 19:48,28.96,11
7/25/18 20:48,29.53,11
7/25/18 21:48,30.26,11
7/25/18 22:48,30.3,11
7/25/18 23:48,30.42,11
7/26/18 0:48,30.57,11
7/26/18 1:48,29.5,11
7/26/18 2:48,27.18,11
7/26/18 3:48,22.84,11
7/26/18 4:48,25.82,11
7/26/18 5:48,25.7,11
7/26/18 6:48,27.72,11
7/26/18 7:48,30.05,11
7/26/18 8:48,29.65,11
7/26/18 9:48,29.91,11
7/26/18 10:48,29.43,11
7/26/18 11:48,29.74,11
7/26/18 12:48,29.59,11
7/26/18 13:48,29.36,11
7/26/18 14:48,23.29,11
7/26/18 15:48,18.01,11
7/26/18 16:48,22.4,11
7/26/18 17:48,26.16,11
7/26/18 18:48,28.86,11
7/26/18 19:48,28.92,11
7/26/18 20:48,29.54,11
7/26/18 21:48,29.26,11
7/26/18 22:48,28.8,11
7/26/18 23:48,29.21,11
7/27/18 0:48,28.7,11
7/27/18 1:48,29.14,11
7/27/18 2:48,26.94,11
7/27/18 3:48,21.15,11
7/27/18 4:48,24.73,11
7/27/18 5:48,28.89,11
7/27/18 6:48,29.33,11
7/27/18 7:48,27.72,11
7/27/18 8:48,28.05,11
7/27/18 9:48,29.18,11
7/27/18 10:48,29.18,11
7/27/18 11:48,29.32,11
7/27/18 12:48,29.35,11
7/27/18 13:48,29.52,11
7/27/18 14:48,29.04,11
7/27/18 15:48,28.64,11
7/27/18 16:48,26.14,11
7/27/18 17:48,18.17,11
7/27/18 18:48,15.45,11
7/27/18 19:48,26.66,11
7/27/18 20:48,26.64,11
7/27/18 21:48,27.41,11
7/27/18 22:48,28.87,11
7/27/18 23:48,28.31,11
7/28/18 0:48,27.57,11
7/28/18 1:48,27.34,11
7/28/18 2:48,27.33,11
7/28/18 3:48,27.34,11
7/28/18 4:48,27.83,11
7/28/18 5:48,25.96,11
7/28/18 6:48,27.91,11
7/28/18 7:48,16.34,11
7/28/18 8:48,27.52,11
7/28/18 9:48,27.91,11
7/28/18 10:48,28.84,11
7/28/18 11:48,29.1,11
7/28/18 12:48,28.78,11
7/28/18 13:48,28.38,11
7/28/18 14:48,26.4,11
7/28/18 15:48,25.83,11
7/28/18 16:48,25.87,11
7/28/18 17:48,26.77,11
7/28/18 18:48,26.77,11
7/28/18 19:48,28.26,11
7/28/18 20:48,28.41,11
7/28/18 21:48,28.15,11
7/28/18 22:48,28.45,11
7/28/18 23:48,28.05,11
7/29/18 0:48,28.36,11
7/29/18 1:48,29.11,11
7/29/18 2:48,29.32,11
7/29/18 3:48,28.62,11
7/29/18 4:48,29.23,11
7/29/18 5:48,26.93,11
7/29/18 6:48,26.77,11
7/29/18 7:48,27.69,11
7/29/18 8:48,26.37,11
7/29/18 9:48,26.45,11
7/29/18 10:48,27.86,11
7/29/18 11:48,29.57,11
7/29/18 12:48,29.56,11
7/29/18 13:48,29.53,11
7/29/18 14:48,29.49,11
7/29/18 15:48,28.91,11
7/29/18 16:48,28.57,11
7/29/18 17:48,28.39,11
7/29/18 18:48,24.16,11
7/29/18 19:48,28.98,11
7/29/18 20:48,26.78,11
7/29/18 21:48,27.42,11
7/29/18 22:48,29.37,11
7/29/18 23:48,29.35,11
7/30/18 0:48,29.53,11
7/30/18 1:48,29.23,11
7/30/18 2:48,29.33,11
7/30/18 3:48,29.74,11
7/30/18 4:48,29.37,11
7/30/18 5:48,29.32,11
7/30/18 6:48,29.51,11
7/30/18 7:48,29.09,11
7/30/18 8:48,28.46,11
7/30/18 9:48,27.65,11
7/30/18 10:48,28.79,11
7/30/18 11:48,27.21,11
7/30/18 12:48,27.78,11
7/30/18 13:48,28.43,11
7/30/18 14:48,27.95,11
7/30/18 15:48,27.82,11
7/30/18 16:48,28.09,11
7/30/18 17:48,28.81,11
7/30/18 18:48,29.06,11
7/30/18 19:48,29.01,11
7/30/18 20:48,29.07,11
7/30/18 21:48,29,11
7/30/18 22:48,28.97,11
7/30/18 23:48,28.86,11
7/31/18 0:48,28.35,11
7/31/18 1:48,27.7,11
7/31/18 2:48,28.69,11
7/31/18 3:48,27.72,11
7/31/18 4:48,27.83,11
7/31/18 5:48,27.61,11
7/31/18 6:48,26.92,11
7/31/18 7:48,27.8,11
7/31/18 8:48,28.04,11
7/31/18 9:48,27.94,11
7/31/18 10:48,25.99,11
7/31/18 11:48,26.6,11
7/31/18 12:48,25.22,11
7/31/18 13:48,25.12,11
7/31/18 14:48,26.12,11
7/31/18 15:48,25.94,11
7/31/18 16:48,26.75,11
7/31/18 17:48,27.47,11
7/31/18 18:48,27.1,11
7/31/18 19:48,27.06,11
7/31/18 20:48,25.65,11
7/31/18 21:48,27.02,11
8/1/18 0:48,25.51,11
8/1/18 1:48,25.1,11
8/1/18 2:48,25.72,11
8/1/18 3:48,26.21,11
8/1/18 4:48,25.49,11
8/1/18 5:48,25.41,11
8/1/18 6:48,24.82,11
8/1/18 7:48,25.17,11
8/1/18 8:48,24.41,11
8/1/18 9:48,25.66,11
8/1/18 10:48,25.52,11
8/1/18 11:48,25.29,11
8/1/18 12:48,24.65,11
8/1/18 13:48,25.23,11
8/1/18 14:48,25.72,11
8/1/18 15:48,25.6,11
8/1/18 16:48,26.55,11
8/1/18 17:48,25.55,11
8/1/18 18:48,19.43,11
8/1/18 19:48,22.28,11
8/1/18 20:48,21.98,11
8/1/18 21:48,24.79,11
8/1/18 22:48,25.78,11
8/1/18 23:48,25.66,11
8/2/18 0:48,23.16,11
8/2/18 1:48,26.21,11
8/2/18 2:48,27.2,11
8/2/18 3:48,26.92,11
8/2/18 4:48,27.65,11
8/2/18 5:48,26.71,11
8/2/18 6:48,24.12,11
8/2/18 7:48,23.36,11
8/2/18 8:48,23.99,11
8/2/18 9:48,14.57,11
8/2/18 10:48,25.04,11
8/2/18 11:48,25.59,11
8/2/18 12:48,25.58,11
8/2/18 13:48,24.48,11
8/2/18 14:48,24.77,11
8/2/18 15:48,24.9,11
8/2/18 16:48,26.01,11
8/2/18 17:48,26.08,11
8/2/18 18:48,11.62,11
8/2/18 19:48,18.25,11
8/2/18 20:48,25.18,11
8/2/18 21:48,25.2,11
8/2/18 22:48,23.25,11
8/2/18 23:48,22.96,11
8/3/18 0:48,24.5,11
