time[YYYY-MM-DD hh:mm:ss PST], nitrate,depth
6/6/17 22:15,17.81,11
6/6/17 23:15,17.92,11
6/7/17 0:15,13.9,11
6/7/17 1:15,14.59,11
6/7/17 2:15,16.42,11
6/7/17 3:15,17.65,11
6/7/17 4:15,13.28,11
6/7/17 6:15,18.27,11
6/7/17 7:15,18.24,11
6/7/17 8:15,18.25,11
6/7/17 9:15,18.52,11
6/7/17 10:15,18.34,11
6/7/17 11:15,18.1,11
6/7/17 12:15,17.7,11
6/7/17 13:15,16.37,11
6/7/17 14:15,16.05,11
6/7/17 15:15,15.64,11
6/7/17 16:15,16.61,11
6/7/17 17:15,17.11,11
6/7/17 18:15,17.67,11
6/7/17 19:15,18.23,11
6/7/17 20:15,18.3,11
6/7/17 21:15,18.79,11
6/7/17 22:15,18.64,11
6/7/17 23:15,18.41,11
6/8/17 0:15,18.56,11
6/8/17 1:15,17.85,11
6/8/17 2:15,6.57,11
6/8/17 3:15,4.64,11
6/8/17 4:15,5.54,11
6/8/17 5:15,4.45,11
6/8/17 6:15,4.81,11
6/8/17 7:15,3.58,11
6/8/17 8:15,3.09,11
6/8/17 11:15,4.47,11
6/8/17 12:15,4.23,11
6/8/17 13:15,6.42,11
6/8/17 14:15,4.87,11
6/8/17 15:15,3.56,11
6/8/17 16:15,2.25,11
6/8/17 17:15,1.49,11
6/8/17 18:15,0.87,11
6/8/17 19:15,2.15,11
6/8/17 20:15,4.2,11
6/8/17 21:15,5.68,11
6/8/17 22:15,4.22,11
6/8/17 23:15,2.84,11
6/9/17 0:15,3.13,11
6/9/17 2:15,1.7,11
6/9/17 3:15,1.28,11
6/9/17 4:15,0.95,11
6/9/17 5:15,1.23,11
6/9/17 6:15,0.83,11
6/9/17 7:15,1.4,11
6/9/17 8:15,1.44,11
6/9/17 9:15,0.72,11
6/9/17 10:15,1.02,11
6/9/17 11:15,0.67,11
6/9/17 12:15,1.83,11
6/9/17 13:15,0.98,11
6/9/17 14:15,1.35,11
6/9/17 15:15,0.64,11
6/9/17 16:15,0.27,11
6/9/17 17:15,0.13,11
6/9/17 18:15,0.16,11
6/9/17 19:15,-0.21,11
6/9/17 20:15,-0.08,11
6/9/17 21:15,-0.54,11
6/9/17 22:15,-0.41,11
6/9/17 23:15,1.02,11
6/10/17 0:15,0.65,11
6/10/17 1:15,0.72,11
6/10/17 2:15,2.53,11
6/10/17 3:15,0.35,11
6/10/17 4:15,-0.23,11
6/10/17 5:15,-0.27,11
6/10/17 6:15,-0.46,11
6/10/17 8:15,-0.25,11
6/10/17 9:15,-0.28,11
6/10/17 10:15,-0.79,11
6/10/17 11:15,-0.86,11
6/10/17 12:15,0.26,11
6/10/17 13:15,-0.52,11
6/10/17 14:15,-0.6,11
6/10/17 15:15,-0.71,11
6/10/17 16:15,-0.73,11
6/10/17 17:15,-0.4,11
6/10/17 18:15,-1,11
6/10/17 19:15,-0.77,11
6/10/17 20:15,0.6,11
6/10/17 21:15,0.92,11
6/10/17 22:15,0.78,11
6/10/17 23:15,1.76,11
6/11/17 0:16,2.53,11
6/11/17 1:16,2.92,11
6/11/17 2:16,1.01,11
6/11/17 3:16,1.05,11
6/11/17 4:16,0.76,11
6/11/17 5:16,0.95,11
6/11/17 6:16,-0.48,11
6/11/17 7:16,-0.71,11
6/11/17 8:16,-0.59,11
6/11/17 9:16,-1.07,11
6/11/17 10:16,0.14,11
6/11/17 11:16,0.43,11
6/11/17 12:16,0.45,11
6/11/17 13:16,-0.17,11
6/11/17 14:16,-0.38,11
6/11/17 15:16,-0.89,11
6/11/17 16:16,-0.72,11
6/11/17 17:16,-0.79,11
6/11/17 18:16,-1.03,11
6/11/17 19:16,-0.06,11
6/11/17 20:16,1.4,11
6/11/17 21:16,2.63,11
6/11/17 22:16,0.03,11
6/11/17 23:16,0.01,11
6/12/17 0:16,2.06,11
6/12/17 1:16,2.03,11
6/12/17 2:16,-0.29,11
6/12/17 3:16,-0.7,11
6/12/17 4:16,-0.46,11
6/12/17 5:16,-0.79,11
6/12/17 6:16,-0.38,11
6/12/17 7:16,0.17,11
6/12/17 8:16,-0.55,11
6/12/17 9:16,-0.37,11
6/12/17 10:16,-0.19,11
6/12/17 11:16,0.22,11
6/12/17 12:16,1.39,11
6/12/17 13:16,2.16,11
6/12/17 14:16,-0.34,11
6/12/17 15:16,-0.81,11
6/12/17 16:16,-0.87,11
6/12/17 17:16,-0.35,11
6/12/17 18:16,-0.55,11
6/12/17 19:16,0.05,11
6/12/17 20:16,-0.39,11
6/12/17 21:16,-0.1,11
6/12/17 22:16,-0.37,11
6/12/17 23:16,-0.65,11
6/13/17 1:16,-0.36,11
6/13/17 2:16,0.55,11
6/13/17 3:16,-0.07,11
6/13/17 4:16,-0.11,11
6/13/17 5:16,-1,11
6/13/17 6:16,-0.96,11
6/13/17 7:16,-0.58,11
6/13/17 8:16,-0.78,11
6/13/17 9:16,-1.29,11
6/13/17 12:16,-1.88,11
6/13/17 13:16,-1.61,11
6/13/17 14:16,-1.08,11
6/13/17 15:16,-1.11,11
6/13/17 16:16,-0.69,11
6/13/17 17:16,-0.75,11
6/13/17 18:16,-1.28,11
6/13/17 19:16,-1.07,11
6/13/17 20:16,-0.35,11
6/13/17 21:16,1.41,11
6/13/17 22:16,-1.23,11
6/13/17 23:16,-1.25,11
6/14/17 0:16,-1.14,11
6/14/17 1:16,-1.12,11
6/14/17 2:16,-0.87,11
6/14/17 3:16,-1.11,11
6/14/17 4:16,-0.83,11
6/14/17 5:16,-0.98,11
6/14/17 6:16,-1.09,11
6/14/17 7:16,-0.51,11
6/14/17 8:16,0.18,11
6/14/17 9:16,0.9,11
6/14/17 10:16,-0.62,11
6/14/17 11:16,-0.71,11
6/14/17 12:16,-0.92,11
6/14/17 13:16,-0.36,11
6/14/17 14:16,-0.22,11
6/14/17 15:16,-0.83,11
6/14/17 16:16,-0.85,11
6/14/17 17:16,-1.5,11
6/14/17 18:16,-1.33,11
6/14/17 19:16,-1.09,11
6/14/17 20:16,-1.27,11
6/14/17 21:16,-0.4,11
6/14/17 22:16,-0.82,11
6/14/17 23:16,-0.32,11
6/15/17 0:16,0.72,11
6/15/17 1:16,-1.33,11
6/15/17 2:16,0.95,11
6/15/17 3:16,0.43,11
6/15/17 4:16,0.47,11
6/15/17 5:16,0.17,11
6/15/17 6:16,-0.22,11
6/15/17 7:16,-0.19,11
6/15/17 8:16,-0.85,11
6/15/17 9:16,0.17,11
6/15/17 10:16,-1.22,11
6/15/17 11:16,-1.32,11
6/15/17 12:16,-0.06,11
6/15/17 13:16,-0.05,11
6/15/17 14:16,-0.03,11
6/15/17 15:16,0.33,11
6/15/17 16:16,-1.05,11
6/15/17 17:16,-1.14,11
6/15/17 18:16,-1.07,11
6/15/17 19:16,0.29,11
6/15/17 20:16,-0.43,11
6/15/17 21:16,-0.09,11
6/15/17 22:16,-0.13,11
6/15/17 23:16,-0.46,11
6/16/17 0:16,0.02,11
6/16/17 1:16,-0.19,11
6/16/17 2:16,-0.88,11
6/16/17 3:16,-0.24,11
6/16/17 4:16,-0.79,11
6/16/17 5:16,-0.73,11
6/16/17 6:16,-0.44,11
6/16/17 7:16,-0.76,11
6/16/17 8:16,-0.56,11
6/16/17 9:16,-0.75,11
6/16/17 10:16,-1.37,11
6/16/17 11:16,-1.44,11
6/16/17 12:16,-0.59,11
6/16/17 13:16,-1.53,11
6/16/17 14:16,-1.76,11
6/16/17 15:16,-1.99,11
6/16/17 16:16,-2.14,11
6/16/17 17:16,-1.85,11
6/16/17 18:16,-1.67,11
6/16/17 19:16,-1.39,11
6/16/17 20:16,-1.16,11
6/16/17 21:16,-1.17,11
6/16/17 22:16,-1.53,11
6/16/17 23:16,-1.2,11
6/17/17 0:16,-1.19,11
6/17/17 1:16,-1.35,11
6/17/17 2:16,-1.08,11
6/17/17 3:16,-1.17,11
6/17/17 4:16,-1.18,11
6/17/17 5:16,-0.7,11
6/17/17 6:16,-1.17,11
6/17/17 7:16,-1.65,11
6/17/17 8:16,-1.45,11
6/17/17 9:16,-1.79,11
6/17/17 10:16,-2.36,11
6/17/17 11:16,-2.54,11
6/17/17 12:16,-2.16,11
6/17/17 13:16,-1.98,11
6/17/17 14:16,-2.14,11
6/17/17 15:16,-1.25,11
6/17/17 16:16,-1.56,11
6/17/17 17:16,-1.55,11
6/17/17 18:16,-1.23,11
6/17/17 19:16,-0.85,11
6/17/17 20:16,-0.66,11
6/17/17 21:16,-0.73,11
6/17/17 22:16,-0.67,11
6/17/17 23:16,-0.94,11
6/18/17 0:16,-0.46,11
6/18/17 1:16,-0.61,11
6/18/17 2:16,-0.58,11
6/18/17 3:16,-0.87,11
6/18/17 4:16,-0.5,11
6/18/17 5:16,-0.65,11
6/18/17 6:16,-0.92,11
6/18/17 7:16,-0.72,11
6/18/17 8:16,-0.28,11
6/18/17 9:16,-1.02,11
6/18/17 10:16,-0.85,11
6/18/17 11:16,-0.89,11
6/18/17 12:16,-0.77,11
6/18/17 13:16,-1.27,11
6/18/17 14:16,-2,11
6/18/17 15:16,-2.18,11
6/18/17 16:16,-2.14,11
6/18/17 17:16,-2.33,11
6/18/17 18:16,-2.22,11
6/18/17 19:16,-2.04,11
6/18/17 20:16,-1.63,11
6/18/17 21:16,-1.39,11
6/18/17 22:16,-1.73,11
6/18/17 23:16,-1.53,11
6/19/17 0:16,-1.46,11
6/19/17 1:16,-1.62,11
6/19/17 2:16,-1.88,11
6/19/17 3:16,-1.82,11
6/19/17 4:16,-1.81,11
6/19/17 5:16,-1.89,11
6/19/17 6:16,-1.78,11
6/19/17 7:16,-1.73,11
6/19/17 8:16,-1.75,11
6/19/17 9:16,-1.71,11
6/19/17 10:16,-1.8,11
6/19/17 11:16,-1.48,11
6/19/17 12:16,-1.56,11
6/19/17 13:16,-1.26,11
6/19/17 14:16,-1.75,11
6/19/17 15:16,-2.03,11
6/19/17 16:16,-1.95,11
6/19/17 17:16,-1.96,11
6/19/17 18:16,-1.83,11
6/19/17 19:16,-1.74,11
6/19/17 20:16,-1.7,11
6/19/17 21:16,-1.58,11
6/19/17 22:16,-1.62,11
6/19/17 23:16,-1.85,11
6/20/17 0:16,-1.95,11
6/20/17 1:16,-1.7,11
6/20/17 2:16,-1.73,11
6/20/17 3:16,-1.58,11
6/20/17 4:16,-1.52,11
6/20/17 5:16,-1.8,11
6/20/17 6:16,-1.44,11
6/20/17 7:16,-1.65,11
6/20/17 8:16,-1.95,11
6/20/17 9:16,-1.92,11
6/20/17 10:16,-1.43,11
6/20/17 11:16,-1.66,11
6/20/17 12:16,-1.89,11
6/20/17 13:16,-1.45,11
6/20/17 14:16,-1.55,11
6/20/17 15:16,-0.87,11
6/20/17 16:16,-0.82,11
6/20/17 17:16,-1.11,11
6/20/17 18:16,-0.57,11
6/20/17 19:16,-1.12,11
6/20/17 20:16,-1.08,11
6/20/17 21:16,-0.58,11
6/20/17 22:16,-1,11
6/20/17 23:16,-0.28,11
6/21/17 0:16,1.02,11
6/21/17 1:16,2.46,11
6/21/17 2:16,9.62,11
6/21/17 3:16,8.38,11
6/21/17 4:16,7.86,11
6/21/17 5:16,6.04,11
6/21/17 6:16,8.71,11
6/21/17 7:16,7,11
6/21/17 11:16,3.74,11
6/21/17 12:16,6.5,11
6/21/17 13:16,6.88,11
6/21/17 14:16,8.76,11
6/21/17 15:16,11.31,11
6/21/17 16:16,10.89,11
6/21/17 17:16,12.14,11
6/21/17 18:16,11.78,11
6/21/17 19:16,10.73,11
6/21/17 20:16,6.52,11
6/21/17 21:16,6.87,11
6/21/17 22:16,5.8,11
6/21/17 23:16,1.75,11
6/22/17 0:16,1.21,11
6/22/17 1:16,4.79,11
6/22/17 2:16,12.87,11
6/22/17 3:16,12.4,11
6/22/17 4:16,15.05,11
6/22/17 5:16,14.78,11
6/22/17 6:16,11.94,11
6/22/17 7:16,10.18,11
6/22/17 8:16,9.22,11
6/22/17 9:16,7.96,11
6/22/17 10:16,0.01,11
6/22/17 11:16,7.41,11
6/22/17 12:16,9.81,11
6/22/17 13:16,2.46,11
6/22/17 14:16,1.37,11
6/22/17 15:16,11.06,11
6/22/17 16:16,11.87,11
6/22/17 17:16,12.56,11
6/22/17 18:16,9.24,11
6/22/17 19:16,8.47,11
6/22/17 20:16,4.39,11
6/22/17 21:16,7.92,11
6/22/17 22:16,7.71,11
6/22/17 23:16,7.48,11
6/23/17 0:16,7.53,11
6/23/17 1:16,8.62,11
6/23/17 2:16,9.07,11
6/23/17 3:16,17.21,11
6/23/17 4:16,15.98,11
6/23/17 6:16,11.65,11
6/23/17 7:16,10.85,11
6/23/17 8:16,14.08,11
6/23/17 9:16,14.49,11
6/23/17 10:16,8.96,11
6/23/17 11:16,6.98,11
6/23/17 12:16,3.83,11
6/23/17 13:16,3.5,11
6/23/17 14:16,6.23,11
6/23/17 15:16,8.37,11
6/23/17 16:16,10.94,11
6/23/17 17:16,16.85,11
6/23/17 18:16,18.81,11
6/23/17 19:16,19.15,11
6/23/17 20:16,13.66,11
6/23/17 21:16,11.24,11
6/23/17 22:16,14.43,11
6/23/17 23:16,11.12,11
6/24/17 0:16,9.25,11
6/24/17 1:16,8.57,11
6/24/17 2:16,9.92,11
6/24/17 3:16,9.24,11
6/24/17 4:16,10.85,11
6/24/17 5:16,12.5,11
6/24/17 6:16,18.48,11
6/24/17 7:16,9.07,11
6/24/17 8:16,17.76,11
6/24/17 9:16,12.06,11
6/24/17 10:16,12.61,11
6/24/17 11:16,10.57,11
6/24/17 12:16,5.62,11
6/24/17 13:16,5.14,11
6/24/17 14:16,5.28,11
6/24/17 15:16,4.83,11
6/24/17 16:16,6,11
6/24/17 17:16,8.35,11
6/24/17 18:16,13.38,11
6/24/17 19:16,15.18,11
6/24/17 20:16,15.8,11
6/24/17 21:16,15.74,11
6/24/17 22:16,14.34,11
6/24/17 23:16,12.86,11
6/25/17 0:16,3.84,11
6/25/17 1:16,6.64,11
6/25/17 2:16,12.04,11
6/25/17 3:16,15.1,11
6/25/17 4:16,11.25,11
6/25/17 5:16,11.08,11
6/25/17 6:16,11.73,11
6/25/17 7:16,11.8,11
6/25/17 8:16,14,11
6/25/17 9:16,14.65,11
6/25/17 10:16,2.04,11
6/25/17 11:16,8.02,11
6/25/17 12:16,9.74,11
6/25/17 13:16,9.27,11
6/25/17 14:16,15.26,11
6/25/17 15:16,10.02,11
6/25/17 16:16,9.54,11
6/25/17 17:16,0.13,11
6/25/17 18:16,7.85,11
6/25/17 19:16,10.29,11
6/25/17 20:16,10.99,11
6/25/17 21:16,11.26,11
6/25/17 22:16,14.81,11
6/25/17 23:16,7.99,11
6/26/17 0:16,8.62,11
6/26/17 1:16,9.73,11
6/26/17 2:16,10.94,11
6/26/17 3:16,10.06,11
6/26/17 4:16,6.81,11
6/26/17 5:16,10.16,11
6/26/17 6:16,8.8,11
6/26/17 7:16,9,11
6/26/17 8:16,9.28,11
6/26/17 9:16,10.35,11
6/26/17 10:16,9.64,11
6/26/17 11:16,9.65,11
6/26/17 12:16,7.33,11
6/26/17 13:16,11.15,11
6/26/17 14:16,11.4,11
6/26/17 15:16,10.49,11
6/26/17 16:16,9.61,11
6/26/17 17:16,1.56,11
6/26/17 18:16,2.36,11
6/26/17 19:16,6.17,11
6/26/17 20:16,5.03,11
6/26/17 21:16,10.84,11
6/26/17 22:16,12.17,11
6/26/17 23:16,11.85,11
6/27/17 0:16,10.4,11
6/27/17 1:16,10.58,11
6/27/17 2:16,7.73,11
6/27/17 3:16,7.59,11
6/27/17 4:16,7.36,11
6/27/17 5:16,9.55,11
6/27/17 6:16,6.62,11
6/27/17 7:16,7.94,11
6/27/17 8:16,8.4,11
6/27/17 9:16,8.04,11
6/27/17 10:16,7.24,11
6/27/17 11:16,8.07,11
6/27/17 12:16,7.73,11
6/27/17 13:16,10.03,11
6/27/17 14:16,6.3,11
6/27/17 15:16,8.1,11
6/27/17 16:16,5.25,11
6/27/17 17:16,3.56,11
6/27/17 18:16,4.66,11
6/27/17 19:16,5.61,11
6/27/17 20:16,6.04,11
6/27/17 21:16,6.91,11
6/27/17 22:16,6.73,11
6/27/17 23:16,8.62,11
6/28/17 0:16,11,11
6/28/17 1:16,10.19,11
6/28/17 2:16,9.96,11
6/28/17 3:16,9.51,11
6/28/17 4:16,9.29,11
6/28/17 5:16,8.43,11
6/28/17 6:16,4.95,11
6/28/17 7:16,2.71,11
6/28/17 8:16,5.58,11
6/28/17 9:16,7.05,11
6/28/17 10:16,9.37,11
6/28/17 11:16,9.39,11
6/28/17 12:16,10.95,11
6/28/17 13:16,12.46,11
6/28/17 14:16,11.92,11
6/28/17 15:16,7.45,11
6/28/17 16:16,6.6,11
6/28/17 17:16,4.04,11
6/28/17 18:16,3.83,11
6/28/17 19:16,4.6,11
6/28/17 20:16,3.92,11
6/28/17 21:16,6.92,11
6/28/17 22:16,9.5,11
6/28/17 23:16,12.86,11
6/29/17 0:16,10.45,11
6/29/17 1:16,12.61,11
6/29/17 2:16,10.62,11
6/29/17 3:16,12.79,11
6/29/17 4:16,8.98,11
6/29/17 5:16,8.25,11
6/29/17 6:16,6.82,11
6/29/17 7:16,5.57,11
6/29/17 8:16,5.83,11
6/29/17 9:16,9.79,11
6/29/17 10:16,10.56,11
6/29/17 11:16,10.11,11
6/29/17 12:16,10.74,11
6/29/17 13:16,11.15,11
6/29/17 14:16,10.81,11
6/29/17 15:16,11.2,11
6/29/17 16:16,9.83,11
6/29/17 17:16,8.84,11
6/29/17 18:16,6.48,11
6/29/17 19:16,7.07,11
6/29/17 20:16,8.44,11
6/29/17 21:16,9.35,11
6/29/17 22:16,14.75,11
6/29/17 23:16,10.45,11
6/30/17 0:16,11.04,11
6/30/17 1:16,11.96,11
6/30/17 2:16,11.89,11
6/30/17 3:16,12.76,11
6/30/17 4:16,14.85,11
6/30/17 5:16,12.71,11
6/30/17 6:16,14.76,11
6/30/17 7:16,12.4,11
6/30/17 8:16,11,11
6/30/17 9:16,10.61,11
6/30/17 10:16,11.27,11
6/30/17 11:16,11.21,11
6/30/17 12:16,11.71,11
6/30/17 13:16,11.38,11
6/30/17 14:16,16.79,11
6/30/17 15:16,18.93,11
6/30/17 16:16,19.95,11
6/30/17 17:16,18,11
6/30/17 18:16,16.68,11
6/30/17 19:16,9.56,11
6/30/17 20:16,6.96,11
6/30/17 21:16,8.84,11
6/30/17 22:16,9.67,11
6/30/17 23:16,12.35,11
5/26/17 12:15,12.42,11
5/26/17 13:15,9.3,11
5/26/17 14:15,5.36,11
5/26/17 15:15,7.36,11
5/26/17 16:15,7.32,11
5/26/17 17:15,12.12,11
5/26/17 18:15,14.24,11
5/26/17 19:15,11.7,11
5/26/17 20:15,15.36,11
5/26/17 21:15,12.63,11
5/26/17 22:15,14.41,11
5/26/17 23:15,8.13,11
5/27/17 0:15,9.26,11
5/27/17 1:15,8.56,11
5/27/17 2:15,8.36,11
5/27/17 3:15,8.46,11
5/27/17 4:15,10.06,11
5/27/17 5:15,11.61,11
5/27/17 6:15,11.85,11
5/27/17 7:15,12.13,11
5/27/17 8:15,17.8,11
5/27/17 9:15,9.76,11
5/27/17 10:15,16.13,11
5/27/17 11:15,14.97,11
5/27/17 12:15,11.14,11
5/27/17 13:15,7.57,11
5/27/17 14:15,7.54,11
5/27/17 15:15,9.39,11
5/27/17 16:15,10.32,11
5/27/17 17:15,8.51,11
5/27/17 18:15,13.42,11
5/27/17 19:15,15.23,11
5/27/17 20:15,14.91,11
5/27/17 21:15,14,11
5/27/17 22:15,13.77,11
5/27/17 23:15,13.96,11
5/28/17 0:15,9.68,11
5/28/17 1:15,8.16,11
5/28/17 2:15,7.88,11
5/28/17 3:15,2.98,11
5/28/17 4:15,7.77,11
5/28/17 5:15,8.09,11
5/28/17 6:15,10.35,11
5/28/17 7:15,11.4,11
5/28/17 8:15,11.47,11
5/28/17 9:15,12.53,11
5/28/17 10:15,13.1,11
5/28/17 11:15,11.86,11
5/28/17 12:15,10.81,11
5/28/17 13:15,8.03,11
5/28/17 14:15,7.98,11
5/28/17 15:15,7.05,11
5/28/17 16:15,7,11
5/28/17 17:15,6.39,11
5/28/17 18:15,6.6,11
5/28/17 19:15,9.95,11
5/28/17 20:15,11.33,11
5/28/17 21:15,9.17,11
5/28/17 22:15,11.02,11
5/28/17 23:15,8.45,11
5/29/17 0:15,7.61,11
5/29/17 1:15,7.45,11
5/29/17 2:15,7.89,11
5/29/17 3:15,7.07,11
5/29/17 4:15,5.38,11
5/29/17 5:15,4.33,11
5/29/17 6:15,7.23,11
5/29/17 7:15,8.07,11
5/29/17 8:15,8.27,11
5/29/17 9:15,9.72,11
5/29/17 10:15,8.48,11
5/29/17 11:15,6.07,11
5/29/17 12:15,9.04,11
5/29/17 13:15,7.95,11
5/29/17 14:15,8.32,11
5/29/17 15:15,0.33,11
5/29/17 16:15,0.55,11
5/29/17 17:15,0.68,11
5/29/17 18:15,0.12,11
5/29/17 21:15,11.45,11
5/29/17 22:15,10.49,11
5/29/17 23:15,10.29,11
5/30/17 0:15,8.29,11
5/30/17 1:15,3.28,11
5/30/17 2:15,1.1,11
5/30/17 3:15,3.7,11
5/30/17 4:15,8.83,11
5/30/17 5:15,8.84,11
5/30/17 6:15,7.99,11
5/30/17 7:15,6.49,11
5/30/17 8:15,7.59,11
5/30/17 9:15,7.39,11
5/30/17 10:15,7.87,11
5/30/17 11:15,6.51,11
5/30/17 12:15,7.27,11
5/30/17 13:15,8.08,11
5/30/17 14:15,8.55,11
5/30/17 15:15,7,11
5/30/17 16:15,7.32,11
5/30/17 17:15,7.51,11
5/30/17 18:15,8.31,11
5/30/17 19:15,6.27,11
5/30/17 20:15,8.93,11
5/30/17 21:15,8.16,11
5/30/17 22:15,9.22,11
5/30/17 23:15,7.77,11
5/31/17 0:15,9.34,11
5/31/17 1:15,7.77,11
5/31/17 2:15,5.67,11
5/31/17 4:15,6.68,11
5/31/17 5:15,6.89,11
5/31/17 6:15,7.61,11
5/31/17 8:15,8.64,11
5/31/17 9:15,4.72,11
5/31/17 10:15,9.72,11
5/31/17 11:15,6.52,11
5/31/17 12:15,6.65,11
5/31/17 13:15,5.39,11
5/31/17 14:15,3.78,11
5/31/17 15:15,6.24,11
5/31/17 16:15,5.57,11
5/31/17 17:15,7.59,11
5/31/17 18:15,6.74,11
5/31/17 19:15,2,11
5/31/17 20:15,1.12,11
5/31/17 21:15,1.22,11
5/31/17 22:15,1.47,11
5/31/17 23:15,1.18,11
7/1/17 0:16,11.15,11
7/1/17 1:16,14.71,11
7/1/17 2:16,15.9,11
7/1/17 3:16,16.29,11
7/1/17 4:16,15.9,11
7/1/17 5:16,15.61,11
7/1/17 6:16,18.22,11
7/1/17 7:16,13.21,11
7/1/17 8:16,11.15,11
7/1/17 9:16,12.99,11
7/1/17 10:16,14.98,11
7/1/17 11:16,14.33,11
7/1/17 12:16,9.23,11
7/1/17 13:16,9.52,11
7/1/17 14:16,13.48,11
7/1/17 15:16,15.15,11
7/1/17 16:16,14.26,11
7/1/17 17:16,18.07,11
7/1/17 18:16,18.2,11
7/1/17 19:16,16.98,11
7/1/17 20:16,16.32,11
7/1/17 21:16,15.06,11
7/1/17 22:16,13.07,11
7/1/17 23:16,6.63,11
7/2/17 0:16,14.36,11
7/2/17 1:16,16.53,11
7/2/17 2:16,19.09,11
