time[YYYY-MM-DD hh:mm:ss PST], nitrate,depth
6/7/17 2:49,24.76,35
6/7/17 3:49,24.7,35
6/7/17 4:49,24.79,35
6/7/17 5:49,25.09,35
6/7/17 6:49,24.69,35
6/7/17 7:49,24.27,35
6/7/17 8:49,25,35
6/7/17 9:49,24.76,35
6/7/17 10:49,24.86,35
6/7/17 11:49,24.59,35
6/7/17 12:49,24.49,35
6/7/17 13:49,24.2,35
6/7/17 14:49,23.68,35
6/7/17 15:49,23.08,35
6/7/17 16:49,23.66,35
6/7/17 17:49,23.34,35
6/7/17 18:49,23.29,35
6/7/17 19:49,21.69,35
6/7/17 20:49,22.11,35
6/7/17 21:49,22.41,35
6/7/17 22:49,22.97,35
6/7/17 23:49,22.75,35
6/8/17 0:49,23.45,35
6/8/17 1:49,22.79,35
6/8/17 2:49,21.6,35
6/8/17 3:49,18.92,35
6/8/17 4:49,17.45,35
6/8/17 5:49,16.17,35
6/8/17 6:49,17.26,35
6/8/17 7:49,17.06,35
6/8/17 11:49,17.24,35
6/8/17 12:49,17.56,35
6/8/17 13:49,17.33,35
6/8/17 14:49,16.09,35
6/8/17 15:49,15.3,35
6/8/17 16:49,17.22,35
6/8/17 17:49,19.93,35
6/8/17 18:49,21.01,35
6/8/17 19:49,23.34,35
6/8/17 20:49,22.23,35
6/8/17 21:49,23.39,35
6/8/17 22:49,23.22,35
6/8/17 23:49,22.9,35
6/9/17 0:49,21.23,35
6/9/17 1:49,17.58,35
6/9/17 2:49,15.7,35
6/9/17 3:49,14.22,35
6/9/17 4:49,11.89,35
6/9/17 5:49,15.11,35
6/9/17 6:49,15.03,35
6/9/17 7:49,15.85,35
6/9/17 8:49,21.52,35
6/9/17 9:49,20.47,35
6/9/17 10:49,19.4,35
6/9/17 11:49,13.93,35
6/9/17 12:49,16.76,35
6/9/17 13:49,17.78,35
6/9/17 14:49,17.28,35
6/9/17 15:49,15.34,35
6/9/17 16:49,15.15,35
6/9/17 17:49,18.29,35
6/9/17 18:49,18.89,35
6/9/17 19:49,19.3,35
6/9/17 20:49,19.44,35
6/9/17 21:49,19.56,35
6/9/17 22:49,16.18,35
6/9/17 23:49,18.45,35
6/10/17 0:49,19.84,35
6/10/17 1:49,19.78,35
6/10/17 2:49,19.29,35
6/10/17 3:49,17.98,35
6/10/17 4:49,17.61,35
6/10/17 5:49,16.6,35
6/10/17 6:49,16.88,35
6/10/17 7:49,18.64,35
6/10/17 8:49,21.18,35
6/10/17 9:49,20.53,35
6/10/17 10:49,19.95,35
6/10/17 11:49,19.16,35
6/10/17 12:49,19.11,35
6/10/17 13:49,18.8,35
6/10/17 14:49,18.17,35
6/10/17 15:49,16.45,35
6/10/17 16:49,15.64,35
6/10/17 17:49,17.38,35
6/10/17 18:49,18.51,35
6/10/17 19:49,19.91,35
6/10/17 20:49,21.05,35
6/10/17 21:49,21.11,35
6/10/17 22:49,22.12,35
6/10/17 23:49,22.5,35
6/11/17 0:50,21.88,35
6/11/17 1:50,21.09,35
6/11/17 2:50,19.74,35
6/11/17 3:50,17.94,35
6/11/17 4:50,15.04,35
6/11/17 5:50,13.79,35
6/11/17 6:50,12.05,35
6/11/17 7:50,11.41,35
6/11/17 8:50,15.66,35
6/11/17 9:50,18.76,35
6/11/17 10:50,20.44,35
6/11/17 11:50,21.24,35
6/11/17 12:50,21.28,35
6/11/17 13:50,20.26,35
6/11/17 14:50,19.14,35
6/11/17 15:50,17.68,35
6/11/17 16:50,16.44,35
6/11/17 17:50,15.5,35
6/11/17 18:50,15.21,35
6/11/17 19:50,15.25,35
6/11/17 20:50,15.57,35
6/11/17 21:50,16.73,35
6/11/17 22:50,18.49,35
6/11/17 23:50,18.83,35
6/12/17 0:50,19.75,35
6/12/17 1:50,20.24,35
6/12/17 2:50,19.31,35
6/12/17 3:50,18.45,35
6/12/17 4:50,17.89,35
6/12/17 5:50,17.65,35
6/12/17 6:50,17.09,35
6/12/17 7:50,17.18,35
6/12/17 8:50,16.84,35
6/12/17 9:50,16.98,35
6/12/17 10:50,16.67,35
6/12/17 11:50,17.11,35
6/12/17 12:50,17.59,35
6/12/17 13:50,17.56,35
6/12/17 14:50,15.81,35
6/12/17 15:50,14.64,35
6/12/17 16:50,15.09,35
6/12/17 17:50,15.97,35
6/12/17 18:50,17.76,35
6/12/17 19:50,19.18,35
6/12/17 20:50,19.32,35
6/12/17 21:50,18.92,35
6/12/17 22:50,18.52,35
6/13/17 0:50,17.48,35
6/13/17 1:50,16.5,35
6/13/17 2:50,15.39,35
6/13/17 3:50,15.28,35
6/13/17 4:50,14.07,35
6/13/17 5:50,15.79,35
6/13/17 6:50,17.87,35
6/13/17 7:50,18.5,35
6/13/17 8:50,19.51,35
6/13/17 11:50,18.31,35
6/13/17 12:50,16.87,35
6/13/17 13:50,15.94,35
6/13/17 14:50,15.07,35
6/13/17 15:50,15.63,35
6/13/17 16:50,15.77,35
6/13/17 17:50,13.65,35
6/13/17 18:50,16.33,35
6/13/17 19:50,16.65,35
6/13/17 20:50,17.42,35
6/13/17 21:50,17.58,35
6/13/17 22:50,16.71,35
6/13/17 23:50,16.45,35
6/14/17 0:50,16.32,35
6/14/17 1:50,17.15,35
6/14/17 2:50,17.63,35
6/14/17 3:50,17.77,35
6/14/17 4:50,17.27,35
6/14/17 5:50,17.11,35
6/14/17 6:50,16.92,35
6/14/17 7:50,16.89,35
6/14/17 8:50,16.93,35
6/14/17 9:50,14.52,35
6/14/17 10:50,12.39,35
6/14/17 11:50,12.61,35
6/14/17 12:50,13.42,35
6/14/17 13:50,15.46,35
6/14/17 14:50,15.72,35
6/14/17 15:50,15.2,35
6/14/17 16:50,16.62,35
6/14/17 17:50,14.96,35
6/14/17 18:50,15.94,35
6/14/17 19:50,16.38,35
6/14/17 20:50,15.04,35
6/14/17 21:50,15.25,35
6/14/17 22:50,13.41,35
6/14/17 23:50,14.3,35
6/15/17 0:50,12.19,35
6/15/17 1:50,14.21,35
6/15/17 2:50,14.44,35
6/15/17 3:50,13.47,35
6/15/17 4:50,13.6,35
6/15/17 5:50,12.76,35
6/15/17 6:50,11.98,35
6/15/17 7:50,9.88,35
6/15/17 8:50,-0.49,35
6/15/17 9:50,5.57,35
6/15/17 10:50,-0.2,35
6/15/17 11:50,8.86,35
6/15/17 12:50,10.99,35
6/15/17 13:50,9.88,35
6/15/17 14:50,6.29,35
6/15/17 15:50,12.08,35
6/15/17 16:50,7.7,35
6/15/17 17:50,3.5,35
6/15/17 18:50,11.15,35
6/15/17 19:50,13.7,35
6/15/17 20:50,15.65,35
6/15/17 21:50,14.98,35
6/15/17 22:50,15.2,35
6/15/17 23:50,14.83,35
6/16/17 0:58,14.98,35
6/16/17 1:50,13.93,35
6/16/17 2:50,13.15,35
6/16/17 3:50,9.14,35
6/16/17 4:50,7.97,35
6/16/17 5:50,9.85,35
6/16/17 6:50,9.89,35
6/16/17 7:50,10.59,35
6/16/17 8:50,8.8,35
6/16/17 9:50,7.34,35
6/16/17 10:50,8.41,35
6/16/17 11:50,8.81,35
6/16/17 12:50,11,35
6/16/17 13:50,10.46,35
6/16/17 14:50,12.02,35
6/16/17 15:50,10.54,35
6/16/17 16:50,11.03,35
6/16/17 17:50,8.93,35
6/16/17 18:50,6.89,35
6/16/17 19:50,5,35
6/16/17 20:50,3.52,35
6/16/17 21:50,5.62,35
6/16/17 22:50,3.06,35
6/16/17 23:50,5.98,35
6/17/17 0:50,8.04,35
6/17/17 1:50,15.54,35
6/17/17 2:50,13.65,35
6/17/17 3:50,11.97,35
6/17/17 4:50,10.03,35
6/17/17 5:50,10.03,35
6/17/17 6:50,13.09,35
6/17/17 7:50,9.94,35
6/17/17 8:50,8.36,35
6/17/17 9:50,11.37,35
6/17/17 10:50,11.63,35
6/17/17 11:50,8.43,35
6/17/17 12:50,7.6,35
6/17/17 13:50,8.16,35
6/17/17 14:50,6.64,35
6/17/17 15:50,7.7,35
6/17/17 16:50,7.53,35
6/17/17 17:50,8.44,35
6/17/17 18:50,9.8,35
6/17/17 19:50,10.74,35
6/17/17 20:50,11.24,35
6/17/17 21:50,11.65,35
6/17/17 22:50,9.22,35
6/17/17 23:50,8.11,35
6/18/17 0:50,11.35,35
6/18/17 1:50,8.58,35
6/18/17 2:50,7.83,35
6/18/17 3:50,7.83,35
6/18/17 4:50,6.68,35
6/18/17 5:50,6.76,35
6/18/17 6:50,8.12,35
6/18/17 7:50,8.29,35
6/18/17 8:50,8.31,35
6/18/17 9:50,7.64,35
6/18/17 10:50,8.24,35
6/18/17 11:50,8.2,35
6/18/17 12:50,7.99,35
6/18/17 13:50,8.08,35
6/18/17 14:50,7.78,35
6/18/17 15:50,5.2,35
6/18/17 16:50,4.01,35
6/18/17 17:50,4.94,35
6/18/17 18:50,5.63,35
6/18/17 19:50,6.71,35
6/18/17 20:50,6.44,35
6/18/17 21:50,5.69,35
6/18/17 22:50,6.17,35
6/18/17 23:50,6.64,35
6/19/17 0:50,9.63,35
6/19/17 1:50,9.59,35
6/19/17 2:50,7.87,35
6/19/17 3:50,6.75,35
6/19/17 4:50,4.17,35
6/19/17 5:50,4.93,35
6/19/17 6:50,4.76,35
6/19/17 7:50,2.04,35
6/19/17 8:50,1.85,35
6/19/17 9:50,2.41,35
6/19/17 10:50,2.12,35
6/19/17 11:50,2.39,35
6/19/17 12:50,3.97,35
6/19/17 13:50,7.15,35
6/19/17 14:50,9.57,35
6/19/17 15:50,6.64,35
6/19/17 16:50,8.84,35
6/19/17 17:50,8.77,35
6/19/17 18:50,8.44,35
6/19/17 19:50,8.5,35
6/19/17 20:50,8.83,35
6/19/17 21:50,8.21,35
6/19/17 22:50,7.86,35
6/19/17 23:50,7.02,35
6/20/17 0:50,8.6,35
6/20/17 1:50,10.77,35
6/20/17 2:50,10.13,35
6/20/17 3:50,9.86,35
6/20/17 4:50,9.25,35
6/20/17 5:50,10.5,35
6/20/17 6:50,10.79,35
6/20/17 7:50,11.39,35
6/20/17 8:50,11.79,35
6/20/17 9:50,9.91,35
6/20/17 10:50,1.81,35
6/20/17 11:50,1.09,35
6/20/17 12:50,2.14,35
6/20/17 13:50,9.55,35
6/20/17 14:50,8.59,35
6/20/17 15:50,10.31,35
6/20/17 16:50,12.2,35
6/20/17 17:50,9.48,35
6/20/17 18:50,7.06,35
6/20/17 19:50,5.76,35
6/20/17 20:50,5.78,35
6/20/17 21:50,3.83,35
6/20/17 22:50,4.3,35
6/20/17 23:50,4.53,35
6/21/17 0:50,6.06,35
6/21/17 1:50,9.05,35
6/21/17 2:50,11.7,35
6/21/17 3:50,11.65,35
6/21/17 4:50,11.99,35
6/21/17 5:50,14.15,35
6/21/17 6:50,13.71,35
6/21/17 11:50,10.26,35
6/21/17 12:50,10.2,35
6/21/17 13:50,13.78,35
6/21/17 14:50,14.69,35
6/21/17 15:50,15.77,35
6/21/17 16:50,18,35
6/21/17 17:50,17.36,35
6/21/17 18:50,17.01,35
6/21/17 19:50,15.87,35
6/21/17 20:50,14.73,35
6/21/17 21:50,15.11,35
6/21/17 22:50,15.92,35
6/21/17 23:50,14.31,35
6/22/17 0:50,15.44,35
6/22/17 1:50,17.06,35
6/22/17 2:50,20.95,35
6/22/17 3:50,23.33,35
6/22/17 4:50,24.21,35
6/22/17 5:50,24.34,35
6/22/17 6:50,24.1,35
6/22/17 7:50,23.82,35
6/22/17 8:50,20.3,35
6/22/17 9:50,20.59,35
6/22/17 10:50,18.04,35
6/22/17 11:50,18.78,35
6/22/17 12:50,18.72,35
6/22/17 13:50,18.02,35
6/22/17 14:50,18.51,35
6/22/17 15:50,20.4,35
6/22/17 16:50,23.85,35
6/22/17 17:50,24.55,35
6/22/17 18:50,24.31,35
6/22/17 19:50,24.84,35
6/22/17 20:50,23.26,35
6/22/17 21:50,24.35,35
6/22/17 22:50,21.88,35
6/22/17 23:50,20.74,35
6/23/17 0:50,20.48,35
6/23/17 1:50,20.5,35
6/23/17 2:50,20.85,35
6/23/17 3:50,21.9,35
6/23/17 5:50,23.61,35
6/23/17 6:50,23.41,35
6/23/17 7:50,23.71,35
6/23/17 8:50,24.2,35
6/23/17 9:50,24.22,35
6/23/17 10:50,24.04,35
6/23/17 11:50,21.24,35
6/23/17 12:50,19.3,35
6/23/17 13:50,19.49,35
6/23/17 14:50,18.48,35
6/23/17 15:50,20.36,35
6/23/17 16:50,22.19,35
6/23/17 17:50,23.75,35
6/23/17 18:50,24.48,35
6/23/17 19:50,24.95,35
6/23/17 20:50,25.18,35
6/23/17 21:50,25.06,35
6/23/17 22:50,25.53,35
6/23/17 23:50,25.4,35
6/24/17 0:50,25.04,35
6/24/17 1:50,23.69,35
6/24/17 2:50,22.02,35
6/24/17 3:50,23.43,35
6/24/17 4:50,23.57,35
6/24/17 5:50,23.79,35
6/24/17 6:50,23.41,35
6/24/17 7:50,23.53,35
6/24/17 8:50,23.5,35
6/24/17 9:50,23.69,35
6/24/17 10:50,23.88,35
6/24/17 11:50,23.83,35
6/24/17 12:50,23.24,35
6/24/17 13:50,22.49,35
6/24/17 14:50,20.9,35
6/24/17 15:50,20.43,35
6/24/17 16:50,22.67,35
6/24/17 17:50,24.2,35
6/24/17 18:50,25,35
6/24/17 19:50,26.65,35
6/24/17 20:50,27.42,35
6/24/17 21:50,27.5,35
6/24/17 22:50,27.64,35
6/24/17 23:50,27.56,35
6/25/17 0:50,27.36,35
6/25/17 1:50,26.58,35
6/25/17 2:50,25.58,35
6/25/17 3:50,25.03,35
6/25/17 4:50,24.57,35
6/25/17 5:50,26.08,35
6/25/17 6:50,26.89,35
6/25/17 7:50,27.06,35
6/25/17 8:50,27.06,35
6/25/17 9:50,27.49,35
6/25/17 10:50,27.11,35
6/25/17 11:50,26.93,35
6/25/17 12:50,27.28,35
6/25/17 13:50,27.38,35
6/25/17 14:50,27.24,35
6/25/17 15:50,26.8,35
6/25/17 16:50,26.36,35
6/25/17 17:50,26.68,35
6/25/17 18:50,27.6,35
6/25/17 19:50,27.98,35
6/25/17 20:50,28.24,35
6/25/17 21:50,28.27,35
6/25/17 22:50,28.31,35
6/25/17 23:50,29.08,35
6/26/17 0:50,29.2,35
6/26/17 1:50,28.19,35
6/26/17 2:50,26.96,35
6/26/17 3:50,25.25,35
6/26/17 4:50,24.03,35
6/26/17 5:50,25.81,35
6/26/17 6:50,29,35
6/26/17 7:50,29.63,35
6/26/17 8:50,29.93,35
6/26/17 9:50,29.98,35
6/26/17 10:50,29.95,35
6/26/17 11:50,29.59,35
6/26/17 12:50,29.21,35
6/26/17 13:50,28.8,35
6/26/17 14:50,28.84,35
6/26/17 15:50,28.57,35
6/26/17 16:50,26.37,35
6/26/17 17:50,23.97,35
6/26/17 18:50,25.41,35
6/26/17 19:50,26.15,35
6/26/17 20:50,28.48,35
6/26/17 21:50,29.09,35
6/26/17 22:50,29.45,35
6/26/17 23:50,28.65,35
6/27/17 0:50,24.93,35
6/27/17 1:50,24.28,35
6/27/17 2:50,23.56,35
6/27/17 3:50,24.02,35
6/27/17 4:50,20.88,35
6/27/17 5:50,21.3,35
6/27/17 6:50,26.31,35
6/27/17 7:50,27.86,35
6/27/17 8:50,27.7,35
6/27/17 9:50,27.29,35
6/27/17 10:50,26.87,35
6/27/17 11:50,26.8,35
6/27/17 12:50,26.61,35
6/27/17 13:50,26.43,35
6/27/17 14:50,26.33,35
6/27/17 15:50,26.36,35
6/27/17 16:50,22.74,35
6/27/17 17:50,20.65,35
6/27/17 18:50,22.57,35
6/27/17 19:50,25.93,35
6/27/17 20:50,26.36,35
6/27/17 21:50,26.49,35
6/27/17 22:50,26.16,35
6/27/17 23:50,26.64,35
6/28/17 0:50,26.52,35
6/28/17 1:50,26.65,35
6/28/17 2:50,26.64,35
6/28/17 3:50,26.46,35
6/28/17 4:50,26.62,35
6/28/17 5:50,20.3,35
6/28/17 6:50,20.41,35
6/28/17 7:50,25.38,35
6/28/17 8:50,26.21,35
6/28/17 9:50,26.34,35
6/28/17 10:50,26.29,35
6/28/17 11:50,26.21,35
6/28/17 12:50,26.49,35
6/28/17 13:50,26.31,35
6/28/17 14:50,26.16,35
6/28/17 15:50,25.72,35
6/28/17 16:50,25.28,35
6/28/17 17:50,22.86,35
6/28/17 18:50,15.79,35
6/28/17 19:50,14.94,35
6/28/17 20:50,21.82,35
6/28/17 21:50,25.82,35
6/28/17 22:50,26.08,35
6/28/17 23:50,26.43,35
6/29/17 0:50,26.48,35
6/29/17 1:50,26.6,35
6/29/17 2:50,26.6,35
6/29/17 3:50,26.29,35
6/29/17 4:50,26.07,35
6/29/17 5:50,25.59,35
6/29/17 6:50,23.91,35
6/29/17 7:50,21.99,35
6/29/17 8:50,24.21,35
6/29/17 9:50,25.37,35
6/29/17 10:50,25.71,35
6/29/17 11:50,25.62,35
6/29/17 12:50,26.12,35
6/29/17 13:50,26.19,35
6/29/17 14:50,26.39,35
6/29/17 15:50,26.06,35
6/29/17 16:50,25.91,35
6/29/17 17:50,23.12,35
6/29/17 18:50,21.83,35
6/29/17 19:50,18.59,35
6/29/17 20:50,20.78,35
6/29/17 21:50,25.64,35
6/29/17 22:50,25.78,35
6/29/17 23:50,26.23,35
6/30/17 0:50,26.57,35
6/30/17 1:50,26.87,35
6/30/17 2:50,26.67,35
6/30/17 3:50,26.76,35
6/30/17 4:50,26.83,35
6/30/17 5:50,26.51,35
6/30/17 6:50,26.25,35
6/30/17 7:50,26.35,35
6/30/17 8:50,25.95,35
6/30/17 9:50,25.81,35
6/30/17 10:50,25.17,35
6/30/17 11:50,25.22,35
6/30/17 12:50,25.84,35
6/30/17 13:50,25.93,35
6/30/17 14:50,26.17,35
6/30/17 15:50,26.3,35
6/30/17 16:50,26.66,35
6/30/17 17:50,26.58,35
6/30/17 18:50,26.44,35
6/30/17 19:50,26.56,35
6/30/17 20:50,24.68,35
6/30/17 21:50,25.23,35
6/30/17 22:50,25.51,35
6/30/17 23:50,25.51,35
5/26/17 12:49,25.72,35
5/26/17 13:49,24.98,35
5/26/17 14:49,22.31,35
5/26/17 15:49,19.31,35
5/26/17 16:49,22.85,35
5/26/17 17:49,24.89,35
5/26/17 18:49,26.07,35
5/26/17 19:49,26.6,35
5/26/17 20:49,26.93,35
5/26/17 21:49,26.99,35
5/26/17 22:49,26.95,35
5/26/17 23:49,27.13,35
5/27/17 0:49,26.87,35
5/27/17 1:49,26.42,35
5/27/17 2:49,23.82,35
5/27/17 3:49,20.11,35
5/27/17 4:49,24.95,35
5/27/17 5:49,25.47,35
5/27/17 6:49,25.66,35
5/27/17 7:49,25.67,35
5/27/17 8:49,25.73,35
5/27/17 9:49,25.88,35
5/27/17 11:49,25.86,35
5/27/17 12:49,25.41,35
5/27/17 13:49,25.17,35
5/27/17 14:49,24.84,35
5/27/17 15:49,23.51,35
5/27/17 16:49,19.25,35
5/27/17 17:49,24,35
5/27/17 18:49,24.38,35
5/27/17 19:49,25.32,35
5/27/17 20:49,26.02,35
5/27/17 21:49,26.71,35
5/27/17 22:49,26.75,35
5/27/17 23:49,26.61,35
5/28/17 0:49,26.27,35
5/28/17 1:49,25.42,35
5/28/17 2:49,24.32,35
5/28/17 3:49,22.86,35
5/28/17 4:49,22.31,35
5/28/17 5:49,22.49,35
5/28/17 6:49,23.11,35
5/28/17 7:49,24.16,35
5/28/17 8:49,24.83,35
5/28/17 9:49,25.12,35
5/28/17 10:49,25.35,35
5/28/17 11:49,25.49,35
5/28/17 12:49,24.94,35
5/28/17 13:49,23.84,35
5/28/17 14:49,23.03,35
5/28/17 15:49,21.37,35
5/28/17 16:49,19.65,35
5/28/17 17:49,18.56,35
5/28/17 18:49,20.26,35
5/28/17 19:49,22.7,35
5/28/17 20:49,24.25,35
5/28/17 21:49,24.81,35
5/28/17 22:49,24.53,35
5/28/17 23:49,24.61,35
5/29/17 0:49,24.24,35
5/29/17 1:49,23.68,35
5/29/17 2:49,22.27,35
5/29/17 3:49,21.07,35
5/29/17 4:49,19.56,35
5/29/17 5:49,18.49,35
5/29/17 6:49,19.43,35
5/29/17 7:49,21.7,35
5/29/17 8:49,23.39,35
5/29/17 9:49,24.04,35
5/29/17 10:49,23.87,35
5/29/17 11:49,24.25,35
5/29/17 12:49,24.38,35
5/29/17 13:49,24.3,35
5/29/17 14:49,23.25,35
5/29/17 15:49,21.08,35
5/29/17 16:49,18.47,35
5/29/17 17:49,14.95,35
5/29/17 19:49,20.52,35
5/29/17 20:49,23.34,35
5/29/17 21:49,23.97,35
5/29/17 22:49,24.4,35
5/29/17 23:49,24.46,35
5/30/17 0:49,24.18,35
5/30/17 1:49,23.65,35
5/30/17 2:49,22.34,35
5/30/17 3:49,22.98,35
5/30/17 4:49,22.81,35
5/30/17 5:49,21.82,35
5/30/17 6:49,21.79,35
5/30/17 7:49,22.11,35
5/30/17 8:49,23.37,35
5/30/17 9:49,23.7,35
5/30/17 10:49,24.05,35
5/30/17 11:49,24.09,35
5/30/17 12:49,24.08,35
5/30/17 13:49,23.78,35
5/30/17 14:49,23.44,35
5/30/17 15:49,22.49,35
5/30/17 16:49,22.51,35
5/30/17 17:49,22.27,35
5/30/17 18:49,21.32,35
5/30/17 19:49,18.33,35
5/30/17 20:49,21.62,35
5/30/17 21:49,23.37,35
5/30/17 22:49,23.92,35
5/30/17 23:49,23.82,35
5/31/17 0:49,24.03,35
5/31/17 1:49,23.82,35
5/31/17 3:49,23.05,35
5/31/17 4:49,22.87,35
5/31/17 5:49,22.59,35
5/31/17 6:49,22.41,35
5/31/17 7:49,22.27,35
5/31/17 8:49,22.66,35
5/31/17 9:49,22.87,35
5/31/17 10:49,22.99,35
5/31/17 11:49,22.67,35
5/31/17 12:49,22.86,35
5/31/17 13:49,22.68,35
5/31/17 14:49,22.82,35
5/31/17 15:49,21.92,35
5/31/17 16:49,20.56,35
5/31/17 17:49,20.39,35
5/31/17 18:49,19.56,35
5/31/17 19:49,18.42,35
5/31/17 20:49,18.15,35
5/31/17 21:49,17.76,35
5/31/17 22:49,18.12,35
5/31/17 23:49,20.22,35
7/1/17 0:50,25.61,35
7/1/17 1:50,25.69,35
7/1/17 2:50,26.33,35
7/1/17 3:50,26.44,35
7/1/17 4:50,26.67,35
7/1/17 5:50,26.82,35
7/1/17 6:50,26.65,35
7/1/17 7:50,25.89,35
7/1/17 8:50,25.89,35
7/1/17 9:50,25.41,35
7/1/17 10:50,25.36,35
7/1/17 11:50,25.43,35
7/1/17 12:50,25.24,35
7/1/17 14:50,25.72,35
7/1/17 15:50,25.87,35
7/1/17 16:50,26.47,35
7/1/17 17:50,27.07,35
7/1/17 18:50,27.38,35
7/1/17 19:50,26.9,35
7/1/17 20:50,26.5,35
7/1/17 21:50,26.28,35
7/1/17 22:50,25.62,35
7/1/17 23:50,25.28,35
7/2/17 0:50,25.77,35
7/2/17 1:50,26.74,35
7/2/17 2:50,27.65,35
7/2/17 3:50,27.21,35
7/2/17 4:50,27.59,35
7/2/17 5:50,27.82,35
7/2/17 6:50,27.39,35
7/2/17 7:50,27.31,35
7/2/17 8:50,26.73,35
7/2/17 9:50,25.43,35
7/2/17 10:50,25.24,35
7/2/17 11:50,25.17,35
7/2/17 12:50,24.87,35
7/2/17 13:50,25.2,35
7/2/17 14:50,26.34,35
