time[YYYY-MM-DD hh:mm:ss PST], water_temperature,depth
6/14/18 23:58,8.721,35
6/15/18 0:00,8.723,35
6/15/18 0:02,8.725,35
6/15/18 0:04,8.728,35
6/15/18 0:06,8.728,35
6/15/18 0:08,8.73,35
6/15/18 0:10,8.732,35
6/15/18 0:12,8.734,35
6/15/18 0:14,8.735,35
6/15/18 0:16,8.74,35
6/15/18 0:18,8.737,35
6/15/18 0:20,8.74,35
6/15/18 0:22,8.74,35
6/15/18 0:24,8.742,35
6/15/18 0:26,8.743,35
6/15/18 0:28,8.743,35
6/15/18 0:30,8.747,35
6/15/18 0:32,8.752,35
6/15/18 0:34,8.75,35
6/15/18 0:36,8.751,35
6/15/18 0:38,8.754,35
6/15/18 0:40,8.755,35
6/15/18 0:42,8.758,35
6/15/18 0:44,8.753,35
6/15/18 0:46,8.758,35
6/15/18 0:48,8.758,35
6/15/18 0:50,8.757,35
6/15/18 0:52,8.756,35
6/15/18 0:54,8.761,35
6/15/18 0:56,8.764,35
6/15/18 0:58,8.766,35
6/15/18 1:00,8.766,35
6/15/18 1:02,8.766,35
6/15/18 1:04,8.78,35
6/15/18 1:06,8.769,35
6/15/18 1:08,8.774,35
6/15/18 1:10,8.778,35
6/15/18 1:12,8.777,35
6/15/18 1:14,8.776,35
6/15/18 1:16,8.774,35
6/15/18 1:18,8.787,35
6/15/18 1:20,8.779,35
6/15/18 1:22,8.78,35
6/15/18 1:24,8.775,35
6/15/18 1:26,8.776,35
6/15/18 1:28,8.779,35
6/15/18 1:30,8.779,35
6/15/18 1:32,8.781,35
6/15/18 1:34,8.791,35
6/15/18 1:36,8.796,35
6/15/18 1:38,8.792,35
6/15/18 1:40,8.788,35
6/15/18 1:42,8.787,35
6/15/18 1:44,8.785,35
6/15/18 1:46,8.789,35
6/15/18 1:48,8.793,35
6/15/18 1:50,8.795,35
6/15/18 1:52,8.788,35
6/15/18 1:54,8.787,35
6/15/18 1:56,8.791,35
6/15/18 1:58,8.789,35
6/15/18 2:00,8.792,35
6/15/18 2:02,8.796,35
6/15/18 2:04,8.792,35
6/15/18 2:06,8.792,35
6/15/18 2:08,8.793,35
6/15/18 2:10,8.793,35
6/15/18 2:12,8.794,35
6/15/18 2:14,8.795,35
6/15/18 2:16,8.795,35
6/15/18 2:18,8.797,35
6/15/18 2:20,8.8,35
6/15/18 2:22,8.799,35
6/15/18 2:24,8.799,35
6/15/18 2:26,8.801,35
6/15/18 2:28,8.802,35
6/15/18 2:30,8.802,35
6/15/18 2:32,8.804,35
6/15/18 2:34,8.807,35
6/15/18 2:36,8.81,35
6/15/18 2:38,8.813,35
6/15/18 2:40,8.813,35
6/15/18 2:42,8.813,35
6/15/18 2:44,8.816,35
6/15/18 2:46,8.817,35
6/15/18 2:48,8.819,35
6/15/18 2:50,8.817,35
6/15/18 2:52,8.816,35
6/15/18 2:54,8.82,35
6/15/18 2:56,8.818,35
6/15/18 2:58,8.818,35
6/15/18 3:00,8.821,35
6/15/18 3:02,8.82,35
6/15/18 3:04,8.821,35
6/15/18 3:06,8.821,35
6/15/18 3:08,8.822,35
6/15/18 3:10,8.82,35
6/15/18 3:12,8.822,35
6/15/18 3:14,8.822,35
6/15/18 3:16,8.823,35
6/15/18 3:18,8.823,35
6/15/18 3:20,8.822,35
6/15/18 3:22,8.822,35
6/15/18 3:24,8.822,35
6/15/18 3:26,8.822,35
6/15/18 3:28,8.822,35
6/15/18 3:30,8.822,35
6/15/18 3:32,8.822,35
6/15/18 3:34,8.822,35
6/15/18 3:36,8.822,35
6/15/18 3:38,8.822,35
6/15/18 3:40,8.822,35
6/15/18 3:42,8.822,35
6/15/18 3:44,8.822,35
6/15/18 3:46,8.821,35
6/15/18 3:48,8.821,35
6/15/18 3:50,8.821,35
6/15/18 3:52,8.82,35
6/15/18 3:54,8.821,35
6/15/18 3:56,8.82,35
6/15/18 3:58,8.82,35
6/15/18 4:00,8.819,35
6/15/18 4:02,8.82,35
6/15/18 4:04,8.819,35
6/15/18 4:06,8.818,35
6/15/18 4:08,8.819,35
6/15/18 4:10,8.818,35
6/15/18 4:12,8.818,35
6/15/18 4:14,8.817,35
6/15/18 4:16,8.816,35
6/15/18 4:18,8.815,35
6/15/18 4:20,8.814,35
6/15/18 4:22,8.813,35
6/15/18 4:24,8.812,35
6/15/18 4:26,8.811,35
6/15/18 4:28,8.808,35
6/15/18 4:30,8.806,35
6/15/18 4:32,8.803,35
6/15/18 4:34,8.806,35
6/15/18 4:36,8.802,35
6/15/18 4:38,8.797,35
6/15/18 4:40,8.791,35
6/15/18 4:42,8.793,35
6/15/18 4:44,8.784,35
6/15/18 4:46,8.778,35
6/15/18 4:48,8.779,35
6/15/18 4:50,8.784,35
6/15/18 4:52,8.774,35
6/15/18 4:54,8.756,35
6/15/18 4:56,8.751,35
6/15/18 4:58,8.748,35
6/15/18 5:00,8.742,35
6/15/18 5:02,8.734,35
6/15/18 5:04,8.738,35
6/15/18 5:06,8.733,35
6/15/18 5:08,8.741,35
6/15/18 5:10,8.745,35
6/15/18 5:12,8.743,35
6/15/18 5:14,8.73,35
6/15/18 5:16,8.712,35
6/15/18 5:18,8.701,35
6/15/18 5:20,8.688,35
6/15/18 5:22,8.674,35
6/15/18 5:24,8.661,35
6/15/18 5:26,8.671,35
6/15/18 5:28,8.694,35
6/15/18 5:30,8.672,35
6/15/18 5:32,8.68,35
6/15/18 5:34,8.678,35
6/15/18 5:36,8.666,35
6/15/18 5:38,8.671,35
6/15/18 5:40,8.663,35
6/15/18 5:42,8.616,35
6/15/18 5:44,8.608,35
6/15/18 5:46,8.622,35
6/15/18 5:48,8.633,35
6/15/18 5:50,8.554,35
6/15/18 5:52,8.508,35
6/15/18 5:54,8.476,35
6/15/18 5:56,8.484,35
6/15/18 5:58,8.469,35
6/15/18 6:00,8.468,35
6/15/18 6:02,8.462,35
6/15/18 6:04,8.454,35
6/15/18 6:06,8.452,35
6/15/18 6:08,8.449,35
6/15/18 6:10,8.45,35
6/15/18 6:12,8.448,35
6/15/18 6:14,8.446,35
6/15/18 6:16,8.445,35
6/15/18 6:18,8.441,35
6/15/18 6:20,8.438,35
6/15/18 6:22,8.436,35
6/15/18 6:24,8.436,35
6/15/18 6:26,8.443,35
6/15/18 6:28,8.436,35
6/15/18 6:30,8.443,35
6/15/18 6:32,8.43,35
6/15/18 6:34,8.429,35
6/15/18 6:36,8.425,35
6/15/18 6:38,8.425,35
6/15/18 6:40,8.428,35
6/15/18 6:42,8.422,35
6/15/18 6:44,8.422,35
6/15/18 6:46,8.425,35
6/15/18 6:48,8.418,35
6/15/18 6:50,8.419,35
6/15/18 6:52,8.423,35
6/15/18 6:54,8.431,35
6/15/18 6:56,8.416,35
6/15/18 6:58,8.429,35
6/15/18 7:00,8.422,35
6/15/18 7:02,8.422,35
6/15/18 7:04,8.42,35
6/15/18 7:06,8.418,35
6/15/18 7:08,8.417,35
6/15/18 7:10,8.418,35
6/15/18 7:12,8.421,35
6/15/18 7:14,8.417,35
6/15/18 7:16,8.415,35
6/15/18 7:18,8.414,35
6/15/18 7:20,8.416,35
6/15/18 7:22,8.414,35
6/15/18 7:24,8.415,35
6/15/18 7:26,8.413,35
6/15/18 7:28,8.417,35
6/15/18 7:30,8.408,35
6/15/18 7:32,8.409,35
6/15/18 7:34,8.408,35
6/15/18 7:36,8.406,35
6/15/18 7:38,8.405,35
6/15/18 7:40,8.407,35
6/15/18 7:42,8.404,35
6/15/18 7:44,8.411,35
6/15/18 7:46,8.41,35
6/15/18 7:48,8.408,35
6/15/18 7:50,8.407,35
6/15/18 7:52,8.405,35
6/15/18 7:54,8.41,35
6/15/18 7:56,8.413,35
6/15/18 7:58,8.403,35
6/15/18 8:00,8.406,35
6/15/18 8:02,8.408,35
6/15/18 8:04,8.409,35
6/15/18 8:06,8.412,35
6/15/18 8:08,8.411,35
6/15/18 8:10,8.408,35
6/15/18 8:12,8.412,35
6/15/18 8:14,8.423,35
6/15/18 8:16,8.425,35
6/15/18 8:18,8.421,35
6/15/18 8:20,8.423,35
6/15/18 8:22,8.412,35
6/15/18 8:24,8.415,35
6/15/18 8:26,8.43,35
6/15/18 8:28,8.423,35
6/15/18 8:30,8.449,35
6/15/18 8:32,8.445,35
6/15/18 8:34,8.439,35
6/15/18 8:36,8.447,35
6/15/18 8:38,8.444,35
6/15/18 8:40,8.442,35
6/15/18 8:42,8.44,35
6/15/18 8:44,8.449,35
6/15/18 8:46,8.432,35
6/15/18 8:48,8.44,35
6/15/18 8:50,8.448,35
6/15/18 8:52,8.437,35
6/15/18 8:54,8.457,35
6/15/18 8:56,8.457,35
6/15/18 8:58,8.442,35
6/15/18 9:00,8.451,35
6/15/18 9:02,8.447,35
6/15/18 9:04,8.451,35
6/15/18 9:06,8.453,35
6/15/18 9:08,8.458,35
6/15/18 9:10,8.461,35
6/15/18 9:12,8.461,35
6/15/18 9:14,8.461,35
6/15/18 9:16,8.465,35
6/15/18 9:18,8.475,35
6/15/18 9:20,8.459,35
6/15/18 9:22,8.468,35
6/15/18 9:24,8.479,35
6/15/18 9:26,8.466,35
6/15/18 9:28,8.468,35
6/15/18 9:30,8.475,35
6/15/18 9:32,8.526,35
6/15/18 9:34,8.494,35
6/15/18 9:36,8.492,35
6/15/18 9:38,8.541,35
6/15/18 9:40,8.5,35
6/15/18 9:42,8.515,35
6/15/18 9:44,8.585,35
6/15/18 9:46,8.501,35
6/15/18 9:48,8.481,35
6/15/18 9:50,8.548,35
6/15/18 9:52,8.49,35
6/15/18 9:54,8.546,35
6/15/18 9:56,8.519,35
6/15/18 9:58,8.491,35
6/15/18 10:00,8.503,35
6/15/18 10:02,8.48,35
6/15/18 10:04,8.481,35
6/15/18 10:06,8.479,35
6/15/18 10:08,8.469,35
6/15/18 10:10,8.47,35
6/15/18 10:12,8.488,35
6/15/18 10:14,8.478,35
6/15/18 10:16,8.474,35
6/15/18 10:18,8.469,35
6/15/18 10:20,8.468,35
6/15/18 10:22,8.466,35
6/15/18 10:24,8.472,35
6/15/18 10:26,8.46,35
6/15/18 10:28,8.47,35
6/15/18 10:30,8.466,35
6/15/18 10:32,8.457,35
6/15/18 10:34,8.458,35
6/15/18 10:36,8.501,35
6/15/18 10:38,8.504,35
6/15/18 10:40,8.472,35
6/15/18 10:42,8.492,35
6/15/18 10:44,8.479,35
6/15/18 10:46,8.458,35
6/15/18 10:48,8.478,35
6/15/18 10:50,8.486,35
6/15/18 10:52,8.492,35
6/15/18 10:54,8.486,35
6/15/18 10:56,8.473,35
6/15/18 10:58,8.511,35
6/15/18 11:00,8.518,35
6/15/18 11:02,8.51,35
6/15/18 11:04,8.522,35
6/15/18 11:06,8.511,35
6/15/18 11:08,8.498,35
6/15/18 11:10,8.533,35
6/15/18 11:12,8.506,35
6/15/18 11:14,8.502,35
6/15/18 11:16,8.526,35
6/15/18 11:18,8.531,35
6/15/18 11:20,8.512,35
6/15/18 11:22,8.517,35
6/15/18 11:24,8.54,35
6/15/18 11:26,8.537,35
6/15/18 11:28,8.505,35
6/15/18 11:30,8.567,35
6/15/18 11:32,8.52,35
6/15/18 11:34,8.536,35
6/15/18 11:36,8.551,35
6/15/18 11:38,8.544,35
6/15/18 11:40,8.548,35
6/15/18 11:42,8.544,35
6/15/18 11:44,8.574,35
6/15/18 11:46,8.591,35
6/15/18 11:48,8.596,35
6/15/18 11:50,8.564,35
6/15/18 11:52,8.567,35
6/15/18 11:54,8.597,35
6/15/18 11:56,8.612,35
6/15/18 11:58,8.613,35
6/15/18 12:00,8.603,35
6/15/18 12:02,8.612,35
6/15/18 12:04,8.612,35
6/15/18 12:06,8.624,35
6/15/18 12:08,8.627,35
6/15/18 12:10,8.652,35
6/15/18 12:12,8.658,35
6/15/18 12:14,8.65,35
6/15/18 12:16,8.654,35
6/15/18 12:18,8.636,35
6/15/18 12:20,8.661,35
6/15/18 12:22,8.692,35
6/15/18 12:24,8.647,35
6/15/18 12:26,8.66,35
6/15/18 12:28,8.677,35
6/15/18 12:30,8.656,35
6/15/18 12:32,8.667,35
6/15/18 12:34,8.676,35
6/15/18 12:36,8.685,35
6/15/18 12:38,8.693,35
6/15/18 12:40,8.774,35
6/15/18 12:42,8.789,35
6/15/18 12:44,8.779,35
6/15/18 12:46,8.768,35
6/15/18 12:48,8.771,35
6/15/18 12:50,8.782,35
6/15/18 12:52,8.786,35
6/15/18 12:54,8.775,35
6/15/18 12:56,8.791,35
6/15/18 12:58,8.784,35
6/15/18 13:00,8.785,35
6/15/18 13:02,8.791,35
6/15/18 13:04,8.788,35
6/15/18 13:06,8.798,35
6/15/18 13:08,8.778,35
6/15/18 13:10,8.793,35
6/15/18 13:12,8.8,35
6/15/18 13:14,8.802,35
6/15/18 13:16,8.813,35
6/15/18 13:18,8.8,35
6/15/18 13:20,8.791,35
6/15/18 13:22,8.821,35
6/15/18 13:24,8.794,35
6/15/18 13:26,8.809,35
6/15/18 13:28,8.79,35
6/15/18 13:30,8.796,35
6/15/18 13:32,8.799,35
6/15/18 13:34,8.796,35
6/15/18 13:36,8.786,35
6/15/18 13:38,8.802,35
6/15/18 13:40,8.791,35
6/15/18 13:42,8.806,35
6/15/18 13:44,8.792,35
6/15/18 13:46,8.797,35
6/15/18 13:48,8.798,35
6/15/18 13:50,8.799,35
6/15/18 13:52,8.8,35
6/15/18 13:54,8.797,35
6/15/18 13:56,8.801,35
6/15/18 13:58,8.803,35
6/15/18 14:00,8.803,35
6/15/18 14:02,8.801,35
6/15/18 14:04,8.807,35
6/15/18 14:06,8.81,35
6/15/18 14:08,8.809,35
6/15/18 14:10,8.808,35
6/15/18 14:12,8.8,35
6/15/18 14:14,8.809,35
6/15/18 14:16,8.807,35
6/15/18 14:18,8.811,35
6/15/18 14:20,8.814,35
6/15/18 14:22,8.816,35
6/15/18 14:24,8.814,35
6/15/18 14:26,8.82,35
6/15/18 14:28,8.821,35
6/15/18 14:30,8.821,35
6/15/18 14:32,8.826,35
6/15/18 14:34,8.829,35
6/15/18 14:36,8.831,35
6/15/18 14:38,8.832,35
6/15/18 14:40,8.832,35
6/15/18 14:42,8.836,35
6/15/18 14:44,8.835,35
6/15/18 14:46,8.839,35
6/15/18 14:48,8.838,35
6/15/18 14:50,8.841,35
6/15/18 14:52,8.842,35
6/15/18 14:54,8.844,35
6/15/18 14:56,8.854,35
6/15/18 14:58,8.851,35
6/15/18 15:00,8.853,35
6/15/18 15:02,8.853,35
6/15/18 15:04,8.857,35
6/15/18 15:06,8.858,35
6/15/18 15:08,8.862,35
6/15/18 15:10,8.857,35
6/15/18 15:12,8.859,35
6/15/18 15:14,8.863,35
6/15/18 15:16,8.863,35
6/15/18 15:18,8.862,35
6/15/18 15:20,8.864,35
6/15/18 15:22,8.868,35
6/15/18 15:24,8.86,35
6/15/18 15:26,8.851,35
6/15/18 15:28,8.858,35
6/15/18 15:30,8.86,35
6/15/18 15:32,8.859,35
6/15/18 15:34,8.858,35
6/15/18 15:36,8.86,35
6/15/18 15:38,8.844,35
6/15/18 15:40,8.833,35
6/15/18 15:42,8.844,35
6/15/18 15:44,8.837,35
6/15/18 15:46,8.844,35
6/15/18 15:48,8.843,35
6/15/18 15:50,8.837,35
6/15/18 15:52,8.83,35
6/15/18 15:54,8.831,35
6/15/18 15:56,8.832,35
6/15/18 15:58,8.836,35
6/15/18 16:00,8.838,35
6/15/18 16:02,8.842,35
6/15/18 16:04,8.834,35
6/15/18 16:06,8.843,35
6/15/18 16:08,8.838,35
6/15/18 16:10,8.834,35
6/15/18 16:12,8.834,35
6/15/18 16:14,8.835,35
6/15/18 16:16,8.834,35
6/15/18 16:18,8.835,35
6/15/18 16:20,8.838,35
6/15/18 16:22,8.836,35
6/15/18 16:24,8.828,35
6/15/18 16:26,8.841,35
6/15/18 16:28,8.838,35
6/15/18 16:30,8.846,35
6/15/18 16:32,8.837,35
6/15/18 16:34,8.839,35
6/15/18 16:36,8.83,35
6/15/18 16:38,8.829,35
6/15/18 16:40,8.83,35
6/15/18 16:42,8.822,35
6/15/18 16:44,8.819,35
6/15/18 16:46,8.824,35
6/15/18 16:48,8.818,35
6/15/18 16:50,8.824,35
6/15/18 16:52,8.816,35
6/15/18 16:54,8.818,35
6/15/18 16:56,8.816,35
6/15/18 16:58,8.812,35
6/15/18 17:00,8.815,35
6/15/18 17:02,8.81,35
6/15/18 17:04,8.807,35
6/15/18 17:06,8.805,35
6/15/18 17:08,8.804,35
6/15/18 17:10,8.806,35
6/15/18 17:12,8.803,35
6/15/18 17:14,8.803,35
6/15/18 17:16,8.802,35
6/15/18 17:18,8.801,35
6/15/18 17:20,8.8,35
6/15/18 17:22,8.8,35
6/15/18 17:24,8.798,35
6/15/18 17:26,8.798,35
6/15/18 17:28,8.798,35
6/15/18 17:30,8.797,35
6/15/18 17:32,8.796,35
6/15/18 17:34,8.795,35
6/15/18 17:36,8.795,35
6/15/18 17:38,8.794,35
6/15/18 17:40,8.793,35
6/15/18 17:42,8.792,35
6/15/18 17:44,8.79,35
6/15/18 17:46,8.789,35
6/15/18 17:48,8.788,35
6/15/18 17:50,8.787,35
6/15/18 17:52,8.785,35
6/15/18 17:54,8.785,35
6/15/18 17:56,8.784,35
6/15/18 17:58,8.782,35
6/15/18 18:00,8.783,35
6/15/18 18:02,8.782,35
6/15/18 18:04,8.78,35
6/15/18 18:06,8.78,35
6/15/18 18:08,8.779,35
6/15/18 18:10,8.779,35
6/15/18 18:12,8.778,35
6/15/18 18:14,8.777,35
